initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,prob_model,engineering_probability,paper_formula_probability,paper_formula_status,paper_formula_missing_parameters,paper_formula_used_fallback,random_u,trip_selected
1,3,1,12,6,7,0.737152881895511,0.000363,paper_formula,0.0001,0.000363,ok_uncalibrated,,0,0.0135914527842329,0
1,3,1,13,6,11,0.734174240617,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.71861071438071,0
1,3,1,14,6,31,0.575823630467119,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.934345248100976,0
1,3,1,15,7,8,0.458968339840337,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.395174504409164,0
1,3,1,16,8,9,0.507278949136806,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.473952180254896,0
1,3,1,17,9,39,0.484962406130411,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.401487556422289,0
1,3,1,18,10,11,0.611890035610778,0.000323,paper_formula,0.0001,0.000323,ok_uncalibrated,,0,0.243632086305701,0
1,3,1,19,10,13,0.47774524987524,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.219846561754181,0
1,3,1,20,10,32,0.771087909656627,0.000653,paper_formula,0.0001,0.000653,ok_uncalibrated,,0,0.0788522047602753,0
1,3,1,21,12,11,0.0860202090901181,0.000527,paper_formula,0.0001,0.000527,ok_uncalibrated,,0,0.953594836676931,0
1,3,1,22,12,13,0.094856682643936,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.0939592681432899,0
1,3,1,23,13,14,0.444670939232582,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.188924865241417,0
1,3,1,24,14,15,0.062387825189925,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.863442836831594,0
1,3,1,25,15,16,0.543255785126875,0.000568,paper_formula,0.0001,0.000568,ok_uncalibrated,,0,0.376592114973514,0
1,3,1,26,16,17,0.245031769577868,0.000406,paper_formula,0.0001,0.000406,ok_uncalibrated,,0,0.683761443720752,0
1,3,1,27,16,19,0.794636237069276,0.000111,paper_formula,0.0001,0.000111,ok_uncalibrated,,0,0.396945643848482,0
1,3,1,28,16,21,0.52656528710417,0.000573,paper_formula,0.0001,0.000573,ok_uncalibrated,,0,0.85963467471611,0
1,3,1,29,16,24,0.0986688794782505,0.0007,paper_formula,0.0001,0.0007,ok_uncalibrated,,0,0.878581698603214,0
1,3,1,30,17,18,0.201516671852419,0.00075,paper_formula,0.0001,0.00075,ok_uncalibrated,,0,0.282577930027136,0
1,3,1,31,17,27,0.0778465694844079,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.28731537477851,0
1,3,1,32,19,20,0.160159718595333,0.000615,paper_formula,0.0001,0.000615,ok_uncalibrated,,0,0.536268256379787,0
1,3,1,33,19,33,0.703342439809034,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.752868392002661,0
1,3,1,34,20,34,0.626887933877084,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.283126392775864,0
1,3,1,35,21,22,0.647940868524712,0.000614,paper_formula,0.0001,0.000614,ok_uncalibrated,,0,0.62866364121559,0
1,3,1,36,22,23,0.144127335056424,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.936648860264739,0
1,3,1,37,22,35,0.700264119215055,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.922009130708156,0
1,3,1,38,23,24,0.570202106468439,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.534928997655639,0
1,3,1,39,23,36,0.628288134439689,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.457235575224784,0
1,3,1,40,25,26,0.335397523006565,0.00059,paper_formula,0.0001,0.00059,ok_uncalibrated,,0,0.927679408917494,0
1,3,1,41,25,37,0.618433852927876,0.000557,paper_formula,0.0001,0.000557,ok_uncalibrated,,0,0.264608146217687,0
1,3,1,42,26,27,0.437620486435816,0.000703,paper_formula,0.0001,0.000703,ok_uncalibrated,,0,0.916963659442385,0
1,3,1,43,26,28,0.13919853258174,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.934903182075812,0
1,3,1,44,26,29,0.224546523838002,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.88599414866422,0
1,3,1,45,28,29,0.469176013124275,0.000552,paper_formula,0.0001,0.000552,ok_uncalibrated,,0,0.636623717373365,0
1,3,1,46,29,38,0.575752181726442,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.675283229158045,0
2,1,1,1,1,2,0.178569936501703,0.000538,paper_formula,0.0001,0.000538,ok_uncalibrated,,0,0.284483002526485,0
2,1,1,3,2,3,0.955033810314675,0.000478,paper_formula,0.0775393882521803,0.000478,ok_uncalibrated,,0,0.600776184290853,0
2,1,1,4,2,25,0.311094930764553,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.794928671607233,0
2,1,1,5,2,30,0.479502813256612,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.861720117587542,0
2,1,1,6,3,4,0.281981232661688,0.000648,paper_formula,0.0001,0.000648,ok_uncalibrated,,0,0.972904280403224,0
2,1,1,7,3,18,0.0772331781885392,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.208147317458145,0
2,1,1,8,4,5,0.240690946931873,0.000134,paper_formula,0.0001,0.000134,ok_uncalibrated,,0,0.58235589602897,0
2,1,1,9,4,14,0.504357648789194,0.000716,paper_formula,0.0001,0.000716,ok_uncalibrated,,0,0.521541451150483,0
2,1,1,10,5,6,0.542313501180278,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.902140443969018,0
2,1,1,11,5,8,0.562689470320141,0.000665,paper_formula,0.0001,0.000665,ok_uncalibrated,,0,0.0399745441854472,0
2,1,1,12,6,7,0.685549176708354,0.000363,paper_formula,0.0001,0.000363,ok_uncalibrated,,0,0.617925540362208,0
2,1,1,13,6,11,0.665534293374262,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.335042392265014,0
2,1,1,14,6,31,0.568792793830799,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.550213097695979,0
2,1,1,15,7,8,0.409408479609235,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.612859731602072,0
2,1,1,16,8,9,0.395928934021792,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.0585015045930941,0
2,1,1,17,9,39,0.374925263852904,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.719200602045499,0
2,1,1,18,10,11,0.560585349048987,0.000323,paper_formula,0.0001,0.000323,ok_uncalibrated,,0,0.981861892605878,0
2,1,1,19,10,13,0.521519958154713,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.304181033755344,0
2,1,1,20,10,32,0.762876502832598,0.000653,paper_formula,0.0001,0.000653,ok_uncalibrated,,0,0.922021476299209,0
2,1,1,21,12,11,0.0873763999728917,0.000527,paper_formula,0.0001,0.000527,ok_uncalibrated,,0,0.180863823295928,0
2,1,1,22,12,13,0.0929760970494963,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.0941623929638924,0
2,1,1,23,13,14,0.494620539123983,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.265971005685277,0
2,1,1,24,14,15,0.0980087362044264,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.750286777536657,0
2,1,1,25,15,16,0.495542531234883,0.000568,paper_formula,0.0001,0.000568,ok_uncalibrated,,0,0.637383419907431,0
2,1,1,26,16,17,0.297118468953838,0.000406,paper_formula,0.0001,0.000406,ok_uncalibrated,,0,0.722669668937774,0
2,1,1,27,16,19,0.791462357378812,0.000111,paper_formula,0.0001,0.000111,ok_uncalibrated,,0,0.146414004005736,0
2,1,1,28,16,21,0.528440798061775,0.000573,paper_formula,0.0001,0.000573,ok_uncalibrated,,0,0.721901872798153,0
2,1,1,29,16,24,0.0948757881930757,0.0007,paper_formula,0.0001,0.0007,ok_uncalibrated,,0,0.0698760824957089,0
2,1,1,30,17,18,0.21650146275218,0.00075,paper_formula,0.0001,0.00075,ok_uncalibrated,,0,0.798677584781401,0
2,1,1,31,17,27,0.102887352771754,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.569640436575847,0
2,1,1,32,19,20,0.160112969400078,0.000615,paper_formula,0.0001,0.000615,ok_uncalibrated,,0,0.538793269410941,0
2,1,1,33,19,33,0.70175499702144,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.326353073451639,0
2,1,1,34,20,34,0.626236171719909,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.820972678529856,0
2,1,1,35,21,22,0.647545703081884,0.000614,paper_formula,0.0001,0.000614,ok_uncalibrated,,0,0.911903330322584,0
2,1,1,36,22,23,0.143829008501222,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.576887843269394,0
2,1,1,37,22,35,0.698857018755886,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.0690059390342144,0
2,1,1,38,23,24,0.57078229987606,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.323555878946907,0
2,1,1,39,23,36,0.628054734333054,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.500229289772611,0
2,1,1,40,25,26,0.303473139361839,0.00059,paper_formula,0.0001,0.00059,ok_uncalibrated,,0,0.351076986678293,0
2,1,1,41,25,37,0.617332978066787,0.000557,paper_formula,0.0001,0.000557,ok_uncalibrated,,0,0.91558166187548,0
2,1,1,42,26,27,0.408897938534177,0.000703,paper_formula,0.0001,0.000703,ok_uncalibrated,,0,0.134647749980049,0
2,1,1,43,26,28,0.141211416916304,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.849134826259588,0
2,1,1,44,26,29,0.226320612468208,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.849696246084691,0
2,1,1,45,28,29,0.469564084259873,0.000552,paper_formula,0.0001,0.000552,ok_uncalibrated,,0,0.469643642565812,0
2,1,1,46,29,38,0.575649245854762,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.579405608427369,0
2,2,1,1,1,2,0.178569936501703,0.000538,paper_formula,0.0001,0.000538,ok_uncalibrated,,0,0.394641127282103,0
2,2,1,3,2,3,0.955033810314675,0.000478,paper_formula,0.0775393882521803,0.000478,ok_uncalibrated,,0,0.057180409044946,0
2,2,1,4,2,25,0.311094930764553,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.697391910410891,0
2,2,1,5,2,30,0.479502813256612,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.284213635671869,0
2,2,1,6,3,4,0.281981232661688,0.000648,paper_formula,0.0001,0.000648,ok_uncalibrated,,0,0.976558340038089,0
2,2,1,7,3,18,0.0772331781885392,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.842636767732309,0
2,2,1,8,4,5,0.240690946931873,0.000134,paper_formula,0.0001,0.000134,ok_uncalibrated,,0,0.837231992568142,0
2,2,1,9,4,14,0.504357648789194,0.000716,paper_formula,0.0001,0.000716,ok_uncalibrated,,0,0.19321403092053,0
2,2,1,10,5,6,0.542313501180278,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.29311559755965,0
2,2,1,11,5,8,0.562689470320141,0.000665,paper_formula,0.0001,0.000665,ok_uncalibrated,,0,0.0660748883377673,0
2,2,1,12,6,7,0.685549176708354,0.000363,paper_formula,0.0001,0.000363,ok_uncalibrated,,0,0.146302251285794,0
2,2,1,13,6,11,0.665534293374262,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.0628575834724594,0
2,2,1,14,6,31,0.568792793830799,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.0055587641405469,0
2,2,1,15,7,8,0.409408479609235,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.141592560776205,0
2,2,1,16,8,9,0.395928934021792,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.397804146503844,0
2,2,1,17,9,39,0.374925263852904,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.686353491709406,0
2,2,1,18,10,11,0.560585349048987,0.000323,paper_formula,0.0001,0.000323,ok_uncalibrated,,0,0.424510892816486,0
2,2,1,19,10,13,0.521519958154713,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.889293555824548,0
2,2,1,20,10,32,0.762876502832598,0.000653,paper_formula,0.0001,0.000653,ok_uncalibrated,,0,0.843465810926485,0
2,2,1,21,12,11,0.0873763999728917,0.000527,paper_formula,0.0001,0.000527,ok_uncalibrated,,0,0.584332646673801,0
2,2,1,22,12,13,0.0929760970494963,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.590001683945841,0
2,2,1,23,13,14,0.494620539123983,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.459087511827551,0
2,2,1,24,14,15,0.0980087362044264,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.879752585245454,0
2,2,1,25,15,16,0.495542531234883,0.000568,paper_formula,0.0001,0.000568,ok_uncalibrated,,0,0.707658843872789,0
2,2,1,26,16,17,0.297118468953838,0.000406,paper_formula,0.0001,0.000406,ok_uncalibrated,,0,0.413145997822635,0
2,2,1,27,16,19,0.791462357378812,0.000111,paper_formula,0.0001,0.000111,ok_uncalibrated,,0,0.824136580828395,0
2,2,1,28,16,21,0.528440798061775,0.000573,paper_formula,0.0001,0.000573,ok_uncalibrated,,0,0.319707865394741,0
2,2,1,29,16,24,0.0948757881930757,0.0007,paper_formula,0.0001,0.0007,ok_uncalibrated,,0,0.00223626495582485,0
2,2,1,30,17,18,0.21650146275218,0.00075,paper_formula,0.0001,0.00075,ok_uncalibrated,,0,0.745910272816427,0
2,2,1,31,17,27,0.102887352771754,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.795609382662818,0
2,2,1,32,19,20,0.160112969400078,0.000615,paper_formula,0.0001,0.000615,ok_uncalibrated,,0,0.108073706314171,0
2,2,1,33,19,33,0.70175499702144,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.593182530530096,0
2,2,1,34,20,34,0.626236171719909,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.346784788389673,0
2,2,1,35,21,22,0.647545703081884,0.000614,paper_formula,0.0001,0.000614,ok_uncalibrated,,0,0.0779066857344516,0
2,2,1,36,22,23,0.143829008501222,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.559169791496758,0
2,2,1,37,22,35,0.698857018755886,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.242302187068583,0
2,2,1,38,23,24,0.57078229987606,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.325255088990748,0
2,2,1,39,23,36,0.628054734333054,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.614751139112239,0
2,2,1,40,25,26,0.303473139361839,0.00059,paper_formula,0.0001,0.00059,ok_uncalibrated,,0,0.674190820919409,0
2,2,1,41,25,37,0.617332978066787,0.000557,paper_formula,0.0001,0.000557,ok_uncalibrated,,0,0.440249899227549,0
2,2,1,42,26,27,0.408897938534177,0.000703,paper_formula,0.0001,0.000703,ok_uncalibrated,,0,0.616646206329821,0
2,2,1,43,26,28,0.141211416916304,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.607415173481948,0
2,2,1,44,26,29,0.226320612468208,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.875947308550008,0
2,2,1,45,28,29,0.469564084259873,0.000552,paper_formula,0.0001,0.000552,ok_uncalibrated,,0,0.15991115762684,0
2,2,1,46,29,38,0.575649245854762,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.458529311960778,0
2,3,1,1,1,2,0.178569936501703,0.000538,paper_formula,0.0001,0.000538,ok_uncalibrated,,0,0.286365096223101,0
2,3,1,3,2,3,0.955033810314675,0.000478,paper_formula,0.0775393882521803,0.000478,ok_uncalibrated,,0,0.668619663362001,0
2,3,1,4,2,25,0.311094930764553,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.366454881542906,0
2,3,1,5,2,30,0.479502813256612,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.622771306447717,0
2,3,1,6,3,4,0.281981232661688,0.000648,paper_formula,0.0001,0.000648,ok_uncalibrated,,0,0.0164157098594326,0
2,3,1,7,3,18,0.0772331781885392,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.713200881529349,0
2,3,1,8,4,5,0.240690946931873,0.000134,paper_formula,0.0001,0.000134,ok_uncalibrated,,0,0.120243763915301,0
2,3,1,9,4,14,0.504357648789194,0.000716,paper_formula,0.0001,0.000716,ok_uncalibrated,,0,0.164483705995522,0
2,3,1,10,5,6,0.542313501180278,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.324933990823593,0
2,3,1,11,5,8,0.562689470320141,0.000665,paper_formula,0.0001,0.000665,ok_uncalibrated,,0,0.233271945553827,0
2,3,1,12,6,7,0.685549176708354,0.000363,paper_formula,0.0001,0.000363,ok_uncalibrated,,0,0.862591980255547,0
2,3,1,13,6,11,0.665534293374262,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.896611398285269,0
2,3,1,14,6,31,0.568792793830799,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.916585646871445,0
2,3,1,15,7,8,0.409408479609235,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.997379865274366,0
2,3,1,16,8,9,0.395928934021792,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.227806934035052,0
2,3,1,17,9,39,0.374925263852904,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.0804761821056145,0
2,3,1,18,10,11,0.560585349048987,0.000323,paper_formula,0.0001,0.000323,ok_uncalibrated,,0,0.862279006330452,0
2,3,1,19,10,13,0.521519958154713,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.329186548044732,0
2,3,1,20,10,32,0.762876502832598,0.000653,paper_formula,0.0001,0.000653,ok_uncalibrated,,0,0.695355278616227,0
2,3,1,21,12,11,0.0873763999728917,0.000527,paper_formula,0.0001,0.000527,ok_uncalibrated,,0,0.869339991935155,0
2,3,1,22,12,13,0.0929760970494963,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.243140036670285,0
2,3,1,23,13,14,0.494620539123983,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.650891601656882,0
2,3,1,24,14,15,0.0980087362044264,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.445113931200274,0
2,3,1,25,15,16,0.495542531234883,0.000568,paper_formula,0.0001,0.000568,ok_uncalibrated,,0,0.395796315658138,0
2,3,1,26,16,17,0.297118468953838,0.000406,paper_formula,0.0001,0.000406,ok_uncalibrated,,0,0.473345569371184,0
2,3,1,27,16,19,0.791462357378812,0.000111,paper_formula,0.0001,0.000111,ok_uncalibrated,,0,0.937543662790963,0
2,3,1,28,16,21,0.528440798061775,0.000573,paper_formula,0.0001,0.000573,ok_uncalibrated,,0,0.5360080282458,0
2,3,1,29,16,24,0.0948757881930757,0.0007,paper_formula,0.0001,0.0007,ok_uncalibrated,,0,0.610286277890402,0
2,3,1,30,17,18,0.21650146275218,0.00075,paper_formula,0.0001,0.00075,ok_uncalibrated,,0,0.828933053398282,0
2,3,1,31,17,27,0.102887352771754,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.800754086590719,0
2,3,1,32,19,20,0.160112969400078,0.000615,paper_formula,0.0001,0.000615,ok_uncalibrated,,0,0.222497631792237,0
2,3,1,33,19,33,0.70175499702144,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.671391107264832,0
2,3,1,34,20,34,0.626236171719909,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.885110415237859,0
2,3,1,35,21,22,0.647545703081884,0.000614,paper_formula,0.0001,0.000614,ok_uncalibrated,,0,0.601941883980906,0
2,3,1,36,22,23,0.143829008501222,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.079443376191516,0
2,3,1,37,22,35,0.698857018755886,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.958495182729381,0
2,3,1,38,23,24,0.57078229987606,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.59862176200467,0
2,3,1,39,23,36,0.628054734333054,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.0561392056528124,0
2,3,1,40,25,26,0.303473139361839,0.00059,paper_formula,0.0001,0.00059,ok_uncalibrated,,0,0.307447494239851,0
2,3,1,41,25,37,0.617332978066787,0.000557,paper_formula,0.0001,0.000557,ok_uncalibrated,,0,0.418461088409683,0
2,3,1,42,26,27,0.408897938534177,0.000703,paper_formula,0.0001,0.000703,ok_uncalibrated,,0,0.679849998559559,0
2,3,1,43,26,28,0.141211416916304,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.99484866526007,0
2,3,1,44,26,29,0.226320612468208,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.952894951937557,0
2,3,1,45,28,29,0.469564084259873,0.000552,paper_formula,0.0001,0.000552,ok_uncalibrated,,0,0.993578517206502,0
2,3,1,46,29,38,0.575649245854762,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.182745533696256,0
3,1,1,1,1,2,0.662120106421199,0.000538,paper_formula,0.0001,0.000538,ok_uncalibrated,,0,0.238252321123979,0
3,1,1,2,1,39,0.296011684837314,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.72499723468333,0
3,1,1,4,2,25,0.0762700393708823,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.470967195356479,0
3,1,1,5,2,30,0.473957764740167,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.267591312831423,0
3,1,1,6,3,4,0.297039835769638,0.000648,paper_formula,0.0001,0.000648,ok_uncalibrated,,0,0.40075841486225,0
3,1,1,7,3,18,0.36561118581254,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.0191709079010711,0
3,1,1,8,4,5,0.601961937335324,0.000134,paper_formula,0.0001,0.000134,ok_uncalibrated,,0,0.110501925695919,0
3,1,1,9,4,14,0.597293148005182,0.000716,paper_formula,0.0001,0.000716,ok_uncalibrated,,0,0.263513697109088,0
3,1,1,10,5,6,0.581458167801553,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.280212368440017,0
3,1,1,11,5,8,0.371271852359605,0.000665,paper_formula,0.0001,0.000665,ok_uncalibrated,,0,0.583990757813888,0
3,1,1,12,6,7,0.539639165411059,0.000363,paper_formula,0.0001,0.000363,ok_uncalibrated,,0,0.36541732842565,0
3,1,1,13,6,11,0.489107022732641,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.612017210099856,0
3,1,1,14,6,31,0.570434109415991,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.279623038788392,0
3,1,1,15,7,8,0.266207383368753,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.631953684115935,0
3,1,1,16,8,9,0.132962612219508,0.000123,paper_formula,0.0001,0.000123,ok_uncalibrated,,0,0.278236124249029,0
3,1,1,17,9,39,0.130457325543165,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.387373432121355,0
3,1,1,18,10,11,0.434059226876147,0.000323,paper_formula,0.0001,0.000323,ok_uncalibrated,,0,0.00461117547265888,0
3,1,1,19,10,13,0.656760571387463,0.000785,paper_formula,0.0001,0.000785,ok_uncalibrated,,0,0.706825917067968,0
3,1,1,20,10,32,0.767710901217241,0.000653,paper_formula,0.0001,0.000653,ok_uncalibrated,,0,0.812072489449731,0
3,1,1,21,12,11,0.0934174706458975,0.000527,paper_formula,0.0001,0.000527,ok_uncalibrated,,0,0.427320302383452,0
3,1,1,22,12,13,0.0891444973953684,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.862293526507301,0
3,1,1,23,13,14,0.642009951743112,0.000534,paper_formula,0.0001,0.000534,ok_uncalibrated,,0,0.830588399116801,0
3,1,1,24,14,15,0.156970624590863,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.525747114149801,0
3,1,1,25,15,16,0.434699676522504,0.000568,paper_formula,0.0001,0.000568,ok_uncalibrated,,0,0.870869333337038,0
3,1,1,26,16,17,0.362306187419826,0.000406,paper_formula,0.0001,0.000406,ok_uncalibrated,,0,0.555952056226191,0
3,1,1,27,16,19,0.80295157398254,0.000111,paper_formula,0.00157431120427855,0.000111,ok_uncalibrated,,0,0.341431596877055,0
3,1,1,28,16,21,0.522280790750071,0.000573,paper_formula,0.0001,0.000573,ok_uncalibrated,,0,0.83061889123598,0
3,1,1,29,16,24,0.108177771713771,0.0007,paper_formula,0.0001,0.0007,ok_uncalibrated,,0,0.0975223537210035,0
3,1,1,30,17,18,0.56993778774567,0.00075,paper_formula,0.0001,0.00075,ok_uncalibrated,,0,0.479421590642322,0
3,1,1,31,17,27,0.207725163395519,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.318059408507596,0
3,1,1,32,19,20,0.160449305109107,0.000615,paper_formula,0.0001,0.000615,ok_uncalibrated,,0,0.306047712137861,0
3,1,1,33,19,33,0.707401495964354,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.223118688507789,0
3,1,1,34,20,34,0.628532811204477,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.967133605245927,0
3,1,1,35,21,22,0.649061637646109,0.000614,paper_formula,0.0001,0.000614,ok_uncalibrated,,0,0.375107047581205,0
3,1,1,36,22,23,0.144864106536803,0.000682,paper_formula,0.0001,0.000682,ok_uncalibrated,,0,0.356577299072509,0
3,1,1,37,22,35,0.703901934492519,0.000602,paper_formula,0.0001,0.000602,ok_uncalibrated,,0,0.877332229965619,0
3,1,1,38,23,24,0.5689232686121,0.000477,paper_formula,0.0001,0.000477,ok_uncalibrated,,0,0.960653494028585,0
3,1,1,39,23,36,0.628923871195732,0.000545,paper_formula,0.0001,0.000545,ok_uncalibrated,,0,0.0403179283266375,0
3,1,1,40,25,26,0.593129443576128,0.00059,paper_formula,0.0001,0.00059,ok_uncalibrated,,0,0.661536520596088,0
3,1,1,41,25,37,0.61959408756297,0.000557,paper_formula,0.0001,0.000557,ok_uncalibrated,,0,0.899989671472795,0
3,1,1,42,26,27,0.686675924147627,0.000703,paper_formula,0.0001,0.000703,ok_uncalibrated,,0,0.395659796950889,0
3,1,1,43,26,28,0.14330798801365,0.000577,paper_formula,0.0001,0.000577,ok_uncalibrated,,0,0.641321774125514,0
3,1,1,44,26,29,0.220376678969174,0.000125,paper_formula,0.0001,0.000125,ok_uncalibrated,,0,0.386532605605312,0
3,1,1,45,28,29,0.468178158319393,0.000552,paper_formula,0.0001,0.000552,ok_uncalibrated,,0,0.607381702612401,0
3,1,1,46,29,38,0.57630350178301,0.000514,paper_formula,0.0001,0.000514,ok_uncalibrated,,0,0.661590617944769,0
3,2,1,1,1,2,0.662120106421199,0.000538,paper_formula,0.0001,0.000538,ok_uncalibrated,,0,0.691262336631512,0
