parameter_set_id,line_loading_pu,P_flow,P_hidden_distance,P_hidden_loading,P3,P_line,status,calibration_status
table41_P_L0_only,1.14,0.700131400000001,NaN,NaN,0,0.700131400000001,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.15,0.750109500000001,NaN,NaN,0,0.750109500000001,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.16,0.800087600000001,NaN,NaN,0,0.800087600000001,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.17,0.850065700000001,NaN,NaN,0,0.850065700000001,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.18,0.900043800000001,NaN,NaN,0,0.900043800000001,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.19,0.9500219,NaN,NaN,0,0.9500219,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.2,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.21,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.22,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.23,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.24,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.25,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.26,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.27,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.28,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.29,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.3,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.31,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.32,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.33,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.34,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.35,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.36,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.37,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.38,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.39,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.4,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.41,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.42,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.43,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.44,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.45,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.46,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.47,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.48,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.49,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.5,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.51,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.52,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.53,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.54,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.55,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.56,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.57,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.58,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.59,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
table41_P_L0_only,1.6,1,NaN,NaN,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.01,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.02,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.03,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.04,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.05,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.06,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.07,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.08,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.09,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.1,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.11,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.12,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.13,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.14,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.15,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.16,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.17,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.18,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.19,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.2,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.21,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.22,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.23,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.24,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.25,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.26,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.27,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.28,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.29,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.3,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.31,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.32,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.33,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.34,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.35,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.36,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.37,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.38,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.39,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.4,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.41,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.42,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.43,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.44,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.45,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.46,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.47,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.48,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.49,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.5,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.51,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.52,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.53,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.54,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.55,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.56,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.57,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.58,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.59,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.6,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.61,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.62,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.63,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.64,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.65,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.66,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.67,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.68,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.69,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.7,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.71,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.72,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.73,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.74,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.75,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.76,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.77,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.78,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.79,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.8,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.81,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.82,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.83,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.84,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.85,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.86,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.87,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.88,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.89,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.9,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.91,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.92,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.93,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.94,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.95,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.96,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.97,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.98,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,0.99,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1,0.000438,NaN,0.0001,0,0.000538,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.01,0.0504161000000012,NaN,0.0001,0,0.0505161000000012,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.02,0.1003942,NaN,0.0001,0,0.1004942,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.03,0.1503723,NaN,0.0001,0,0.1504723,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.04,0.2003504,NaN,0.0001,0,0.2004504,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.05,0.2503285,NaN,0.0001,0,0.2504285,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.06,0.3003066,NaN,0.0001,0,0.3004066,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.07,0.3502847,NaN,0.0001,0,0.3503847,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.08,0.4002628,NaN,0.0001,0,0.4003628,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.09,0.4502409,NaN,0.0001,0,0.4503409,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.1,0.500219000000001,NaN,0.0001,0,0.500319000000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.11,0.550197100000001,NaN,0.0001,0,0.550297100000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.12,0.600175200000001,NaN,0.0001,0,0.600275200000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.13,0.650153300000001,NaN,0.0001,0,0.650253300000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.14,0.700131400000001,NaN,0.0001,0,0.700231400000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.15,0.750109500000001,NaN,0.0001,0,0.750209500000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.16,0.800087600000001,NaN,0.0001,0,0.800187600000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.17,0.850065700000001,NaN,0.0001,0,0.850165700000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.18,0.900043800000001,NaN,0.0001,0,0.900143800000001,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.19,0.9500219,NaN,0.0001,0,0.9501219,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.2,1,NaN,0.000100000000000005,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.21,1,NaN,0.00030625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.22,1,NaN,0.000512500000000005,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.23,1,NaN,0.000718750000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.24,1,NaN,0.000925000000000005,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.25,1,NaN,0.00113125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.26,1,NaN,0.0013375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.27,1,NaN,0.00154375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.28,1,NaN,0.00175,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.29,1,NaN,0.00195625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.3,1,NaN,0.0021625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.31,1,NaN,0.00236875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.32,1,NaN,0.002575,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.33,1,NaN,0.00278125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.34,1,NaN,0.0029875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.35,1,NaN,0.00319375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.36,1,NaN,0.0034,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.37,1,NaN,0.00360625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.38,1,NaN,0.0038125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.39,1,NaN,0.00401875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.4,1,NaN,0.004225,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.41,1,NaN,0.00443125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.42,1,NaN,0.0046375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.43,1,NaN,0.00484375000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.44,1,NaN,0.00505000000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.45,1,NaN,0.00525625000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.46,1,NaN,0.0054625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.47,1,NaN,0.00566875000000001,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.48,1,NaN,0.005875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.49,1,NaN,0.00608125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.5,1,NaN,0.0062875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.51,1,NaN,0.00649375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.52,1,NaN,0.0067,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.53,1,NaN,0.00690625,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.54,1,NaN,0.0071125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.55,1,NaN,0.00731875,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.56,1,NaN,0.007525,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.57,1,NaN,0.00773125,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.58,1,NaN,0.0079375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.59,1,NaN,0.00814375,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
low_hidden_failure_diagnostic,1.6,1,NaN,0.00835,0,1,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.01,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.02,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.03,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.04,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.05,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.06,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.07,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.08,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.09,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.1,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.11,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.12,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.13,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
medium_hidden_failure_diagnostic,0.14,0.000438,NaN,0.001,0,0.001438,ok_uncalibrated,diagnostic_assumption_not_paper
