initial_branch,trial_id,stage_id,candidate_branch,candidate_probability,random_u,selected,expected_selected_by_rule,terminal_stage_flag,should_multiply_candidate_complements,stage_probability_status,selection_consistency_raw,selection_consistency_terminal_aware,issue_type_raw,issue_type_terminal_aware,excluded_from_sampling_consistency_check,exclusion_reason,note
1,2,1,6,0.00065788040548,0.850153379703439,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,7,0.00054390320434,0.288845560147053,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,8,0.00014398320034,0.42946454693906,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,9,0.00072586680616,0.815238630424321,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,10,0.00069187360582,0.823268842606058,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,11,0.00067487700565,0.0815359940709081,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,12,0.00037293740263,0.130107194366244,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,13,0.00061188960502,0.443088551446085,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,14,0.00048691460377,0.922423753829099,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,15,0.00013298540023,0.272873052514082,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,16,0.00013298540023,0.613581294471816,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,17,0.00079485300685,0.0896647894312289,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,18,0.00033294540223,0.34356607571754,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,19,0.00079485300685,0.0135272914816942,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,20,0.00066287940553,0.00611653542112445,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,21,0.00053690460427,0.38089324173664,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,22,0.00052390720414,0.479802105958452,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,23,0.00054390320434,0.642173247221507,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,24,0.00048691460377,0.245194865715626,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,25,0.00057789640468,0.976859708541152,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,26,0.00041592880306,0.194529045233652,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,27,0.00012098780011,0.203908185682039,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,28,0.00058289540473,0.880351487720883,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,29,0.000709870006,0.619753258137357,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,30,0.0007598600065,0.855998056156526,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,31,0.00069187360582,0.170489981285963,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,32,0.00062488700515,0.676935109635379,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,33,0.00013498500025,0.936017471074627,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,34,0.00013498500025,0.492381079229322,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,35,0.00062388720514,0.230907086463152,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,36,0.00069187360582,0.901087896662658,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,37,0.00061188960502,0.936751082930815,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,38,0.00048691460377,0.868755212083348,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,39,0.00055490100445,0.837066708648664,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,40,0.0005998920049,0.443447361418861,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,41,0.00056689860457,0.45792763859962,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,42,0.00071286940603,0.405935009770215,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,43,0.00058689460477,0.354409622777031,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,44,0.00013498500025,0.532376542727097,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,45,0.00056189960452,0.583848207614297,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,1,46,0.00052390720414,0.143214943580778,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,2,0.00069187360582,0.988680570957047,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,4,0.00055490100445,0.971151419769862,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,5,0.00058689460477,0.248891973039755,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,6,0.00065788040548,0.724817252860233,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,7,0.00054390320434,0.288661656919094,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,8,0.00014398320034,0.162901266077897,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,9,0.00072586680616,0.631149493266145,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,10,0.00069187360582,0.626469089955735,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,11,0.00067487700565,0.962433656223496,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,12,0.00037293740263,0.259105287786841,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,13,0.00061188960502,0.69675976586361,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,14,0.00048691460377,0.190207142722324,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,15,0.00013298540023,0.0135914527842329,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,16,0.00013298540023,0.71861071438071,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,17,0.00079485300685,0.934345248100976,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,18,0.00033294540223,0.395174504409164,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,19,0.00079485300685,0.473952180254896,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,20,0.00066287940553,0.401487556422289,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,21,0.00053690460427,0.243632086305701,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,22,0.00052390720414,0.219846561754181,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,23,0.00054390320434,0.0788522047602753,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,24,0.00048691460377,0.953594836676931,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,25,0.00057789640468,0.0939592681432899,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,26,0.00041592880306,0.188924865241417,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,27,0.00012098780011,0.863442836831594,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,28,0.00058289540473,0.376592114973514,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,29,0.000709870006,0.683761443720752,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,30,0.0007598600065,0.396945643848482,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,31,0.00069187360582,0.85963467471611,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,32,0.00062488700515,0.878581698603214,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,33,0.00013498500025,0.282577930027136,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,34,0.00013498500025,0.28731537477851,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,35,0.00062388720514,0.536268256379787,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,36,0.00069187360582,0.752868392002661,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,37,0.00061188960502,0.283126392775864,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,38,0.00048691460377,0.62866364121559,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,39,0.00055490100445,0.936648860264739,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,40,1,0.922009130708156,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,41,0.00056689860457,0.534928997655639,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,42,1,0.457235575224784,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,43,0.00058689460477,0.927679408917494,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,44,0.00013498500025,0.264608146217687,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,45,0.00056189960452,0.916963659442385,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,2,46,0.00052390720414,0.934903182075812,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,2,0.00069187360582,0.88599414866422,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,6,0.00065788040548,0.636623717373365,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,7,0.00054390320434,0.675283229158045,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,8,0.779077500343619,0.284483002526485,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,9,0.00072586680616,0.600776184290853,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,10,0.210183994038575,0.794928671607233,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,11,0.00067487700565,0.861720117587542,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,12,0.00037293740263,0.972904280403224,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,13,0.00061188960502,0.208147317458145,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,14,1,0.58235589602897,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,15,0.00013298540023,0.521541451150483,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,16,0.00013298540023,0.902140443969018,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,17,0.00079485300685,0.0399745441854472,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,18,0.00033294540223,0.617925540362208,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,19,0.425015804683187,0.335042392265014,1,1,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,20,0.211513932623444,0.550213097695979,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,21,0.00053690460427,0.612859731602072,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,22,0.00052390720414,0.0585015045930941,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,23,0.49537388467266,0.719200602045499,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,24,0.00048691460377,0.981861892605878,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,25,0.00057789640468,0.304181033755344,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,26,0.00041592880306,0.922021476299209,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,27,0.00012098780011,0.180863823295928,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,28,0.00058289540473,0.0941623929638924,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,29,0.000709870006,0.265971005685277,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,30,0.0007598600065,0.750286777536657,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,31,0.00069187360582,0.637383419907431,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,32,0.00062488700515,0.722669668937774,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,33,0.00013498500025,0.146414004005736,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,34,0.00013498500025,0.721901872798153,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,35,0.00062388720514,0.0698760824957089,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,36,0.00069187360582,0.798677584781401,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,37,0.00061188960502,0.569640436575847,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,38,0.00048691460377,0.538793269410941,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,3,39,0.00055490100445,0.326353073451639,0,0,0,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
1,2,4,2,0.00069187360582,0.820972678529856,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,6,0.00065788040548,0.911903330322584,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,7,0.00054390320434,0.576887843269394,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,9,0.304967489589405,0.0690059390342144,0,1,1,0,terminal_stage_probability_one,false,true,random_rule_violation_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,10,0.00069187360582,0.323555878946907,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,11,0.00067487700565,0.500229289772611,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,12,0.00037293740263,0.351076986678293,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,13,0.00061188960502,0.91558166187548,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,15,0.00013298540023,0.134647749980049,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,16,0.00013298540023,0.849134826259588,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,17,0.00079485300685,0.849696246084691,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,18,1,0.469643642565812,0,1,1,0,terminal_stage_probability_one,false,true,probability_one_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,20,0.00066287940553,0.579405608427369,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,21,1,0.394641127282103,0,1,1,0,terminal_stage_probability_one,false,true,probability_one_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,22,0.516450436229895,0.057180409044946,0,1,1,0,terminal_stage_probability_one,false,true,random_rule_violation_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,23,0.00054390320434,0.697391910410891,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,24,0.00048691460377,0.284213635671869,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,25,0.00057789640468,0.976558340038089,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,26,0.781066026000181,0.842636767732309,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,27,1,0.837231992568142,0,1,1,0,terminal_stage_probability_one,false,true,probability_one_not_selected,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,28,0.00058289540473,0.19321403092053,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,29,0.000709870006,0.29311559755965,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,30,0.0007598600065,0.0660748883377673,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,31,0.00069187360582,0.146302251285794,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,32,0.00062488700515,0.0628575834724594,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,33,0.00013498500025,0.0055587641405469,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,34,0.00013498500025,0.141592560776205,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,35,0.00062388720514,0.397804146503844,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,36,0.00069187360582,0.686353491709406,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,37,0.00061188960502,0.424510892816486,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,38,0.00048691460377,0.889293555824548,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
1,2,4,39,0.00055490100445,0.843465810926485,0,0,1,0,terminal_stage_probability_one,true,true,none,terminal_recording_candidate_excluded,1,terminal_recording_stage_not_real_sampling_check,Terminal recording candidate residual excluded from sampling consistency check.
2,1,1,1,0.00054790240438,0.584332646673801,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,3,0.550507969233775,0.590001683945841,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,4,0.00055490100445,0.459087511827551,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,5,0.00058689460477,0.879752585245454,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,6,0.00065788040548,0.707658843872789,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,7,0.00054390320434,0.413145997822635,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,8,0.00014398320034,0.824136580828395,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,9,0.00072586680616,0.319707865394741,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,10,0.00069187360582,0.00223626495582485,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
2,1,1,11,0.00067487700565,0.745910272816427,0,0,1,1,full_event_available,true,true,none,none,0,,Nonterminal or real no-new-outage sampling stage checked by random_u < probability.
