parameter_set_id,initial_branch,trial_id,stage_id,selected_probability_product_11_28,selected_probability_product_12_00,delta_selected_probability_product,unselected_probability_product_11_28,unselected_probability_product_12_00,delta_unselected_probability_product,stage_probability_11_28,stage_probability_12_00,delta_stage_probability,chain_probability_11_28,chain_probability_12_00,delta_chain_probability,tail_chain_flag,stage_probability_driver,note
benchmark_calibrated_seed,34,14,1,0.0954280431220519,0.232764827065782,0.13733678394373,0.722231942647636,0.534399481381288,-0.187832461266348,0.068921180967102,0.124389402867759,0.055468221900657,0.00321118457437458,0.00497502403895572,0.00176383946458114,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,14,2,1,0.283621424080278,-0.716378575919722,0.561031206060634,0.704234619501698,0.143203413441064,0.561031206060634,0.199736025669704,-0.36129518039093,0.00321118457437458,0.00497502403895572,0.00176383946458114,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,14,3,0.816940058577046,1,0.183059941422954,0.933207901211526,0.946120354660697,0.012912453449171,0.762374917480306,0.946120354660697,0.183745437180391,0.00321118457437458,0.00497502403895572,0.00176383946458114,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,14,4,0.114507259026389,0.830989851963053,0.716482592936664,0.951314073161293,0.254690819240427,-0.696623253920866,0.108932366990929,0.211645486176951,0.102713119186022,0.00321118457437458,0.00497502403895572,0.00176383946458114,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,14,5,1,1,0,0,0,0,1,1,0,0.00321118457437458,0.00497502403895572,0.00176383946458114,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,15,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,16,1,0.0954280431220519,0.385497481884221,0.290069438762169,0.722231942647636,0.667222780096531,-0.055009162551105,0.068921180967102,0.257212701583002,0.1882915206159,0.00624226966766281,0.00296679995137891,-0.0032754697162839,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,16,2,1,1,0,0.561031206060634,0.608077549661602,0.047046343600968,0.561031206060634,0.608077549661602,0.047046343600968,0.00624226966766281,0.00296679995137891,-0.0032754697162839,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,16,3,1,1,0,0.17083298373122,0.950456809051686,0.779623825320466,0.17083298373122,0.950456809051686,0.779623825320466,0.00624226966766281,0.00296679995137891,-0.0032754697162839,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,16,4,1,0.0603400710890106,-0.939659928910989,0.944998395395601,0.330749106005674,-0.614249289389927,0.944998395395601,0.0199574245690091,-0.925040970826592,0.00624226966766281,0.00296679995137891,-0.0032754697162839,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,16,5,1,1,0,0,1,1,1,1,0,0.00624226966766281,0.00296679995137891,-0.0032754697162839,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,17,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0462011890455587,-0.607109572634975,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,18,1,1,0.0897302547050751,-0.910269745294925,0.653310761680534,0.869645714422608,0.216334952742074,0.653310761680534,0.0780335314583177,-0.575277230222216,0.653310761680534,0.0115701462511557,-0.641740615429378,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,19,1,0.0218630819105476,0.385497481884221,0.363634399973673,0.936875107824075,0.667222780096531,-0.269652327727544,0.0204829772223108,0.257212701583002,0.236729724360691,0.0106766440353872,0.0422899543959132,0.031613310360526,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,19,2,1,0.354466521100817,-0.645533478899183,0.94226684879062,0.941976782828593,-0.000290065962026964,0.94226684879062,0.333899233166991,-0.608367615623629,0.0106766440353872,0.0422899543959132,0.031613310360526,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,19,3,0.999737815205003,1,0.000262184794996956,0.950456809051686,0.949498613951395,-0.000958195100290937,0.950207613728051,0.949498613951395,-0.00070899977665595,0.0106766440353872,0.0422899543959132,0.031613310360526,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,19,4,0.640332880720881,0.541689855951765,-0.098643024769116,0.909166574094228,0.957379990424167,0.048213416329939,0.582169251444892,0.518603029103969,-0.0635662223409229,0.0106766440353872,0.0422899543959132,0.031613310360526,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,19,5,1,1,0,0,0,0,1,1,0,0.0106766440353872,0.0422899543959132,0.031613310360526,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,1,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,20,1,1,0.0731285680650267,-0.926871431934973,0.653310761680534,0.442359171279641,-0.210951590400893,0.653310761680534,0.0323490927661121,-0.620961668914422,0.653310761680534,0.0286892879460319,-0.624621473734502,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,21,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0462011890455587,-0.607109572634975,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,22,1,1,0.0897302547050751,-0.910269745294925,0.653310761680534,0.869645714422608,0.216334952742074,0.653310761680534,0.0780335314583177,-0.575277230222216,0.653310761680534,0.0136750864835096,-0.639635675197024,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,23,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0462011890455587,-0.607109572634975,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,24,1,0.229105420118328,1,0.770894579881672,0.847470949634662,0.410010078513529,-0.437460871121133,0.194160187954127,0.410010078513529,0.215849890559402,0.0567442579196537,0.410010078513529,0.353265820593875,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,25,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0880749057665612,-0.565235855913973,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,26,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,27,1,0.229105420118328,1,0.770894579881672,0.847470949634662,0.410010078513529,-0.437460871121133,0.194160187954127,0.410010078513529,0.215849890559402,0.101024564633229,0.410010078513529,0.3089855138803,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,28,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,29,1,1,0.001321554223,-0.998678445777,0.653310761680534,0.410552646096742,-0.242758115583792,0.653310761680534,0.000542567583212974,-0.652768194097321,0.653310761680534,0.000126022462162522,-0.653184739218372,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,2,1,1,0.0897302547050751,-0.910269745294925,0.653310761680534,0.869645714422608,0.216334952742074,0.653310761680534,0.0780335314583177,-0.575277230222216,0.653310761680534,0.0258277467173782,-0.627483014963156,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,30,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,3,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0880749057665612,-0.565235855913973,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,4,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0462011890455587,-0.607109572634975,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,5,1,1,0.385497481884221,-0.614502518115779,0.653310761680534,0.667222780096531,0.013912018415997,0.653310761680534,0.257212701583002,-0.396098060097532,0.653310761680534,0.0422899543959132,-0.611020807284621,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,6,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,7,1,0.229105420118328,0.0731285680650267,-0.155976852053301,0.847470949634662,0.442359171279641,-0.405111778355021,0.194160187954127,0.0323490927661121,-0.161811095188015,0.101024564633229,0.0286892879460319,-0.0723352766871971,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,7,2,1,1,0,0.940587134992507,0.936534280250383,-0.00405285474212402,0.940587134992507,0.936534280250383,-0.00405285474212402,0.101024564633229,0.0286892879460319,-0.0723352766871971,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,7,3,0.999737815205003,1,0.000262184794996956,0.950456809051686,0.946965125931454,-0.00349168312023196,0.950207613728051,0.946965125931454,-0.00324248779659697,0.101024564633229,0.0286892879460319,-0.0723352766871971,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,7,4,0.640332880720881,1,0.359667119279119,0.909166574094228,1,0.090833425905772,0.582169251444892,1,0.417830748555108,0.101024564633229,0.0286892879460319,-0.0723352766871971,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,8,1,1,1,0,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0.653310761680534,0.410010078513529,-0.243300683167005,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,34,9,1,0.229105420118328,1,0.770894579881672,0.847470949634662,0.410010078513529,-0.437460871121133,0.194160187954127,0.410010078513529,0.215849890559402,0.101024564633229,0.410010078513529,0.3089855138803,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,10,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0402227234956536,0.164042204525221,0.123819481029567,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,10,2,0.513961267593293,0.195016580964937,-0.318944686628356,0.42081054312421,0.947333307961184,0.526522764836974,0.216280320160741,0.184745702752794,-0.031534617407947,0.0402227234956536,0.164042204525221,0.123819481029567,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,10,3,1,1,0,0.29878483607021,0.957215399545745,0.658430563475535,0.298784836070209,0.957215399545745,0.658430563475536,0.0402227234956536,0.164042204525221,0.123819481029567,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,10,4,1,1,0,0.663030447022801,1,0.336969552977199,0.663030447022801,1,0.336969552977199,0.0402227234956536,0.164042204525221,0.123819481029567,0,terminal_reason_change,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,11,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.117379935169422,0.164042204525221,0.046662269355799,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,11,2,0.513961267593293,0.195016580964937,-0.318944686628356,0.42081054312421,0.947333307961184,0.526522764836974,0.216280320160741,0.184745702752794,-0.031534617407947,0.117379935169422,0.164042204525221,0.046662269355799,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,11,3,0.66869065402675,1,0.33130934597325,0.901830388130172,0.957215399545745,0.0553850114155729,0.603045552059963,0.957215399545745,0.354169847485782,0.117379935169422,0.164042204525221,0.046662269355799,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,11,4,1,1,0,0.958659317703586,1,0.041340682296414,0.958659317703586,1,0.041340682296414,0.117379935169422,0.164042204525221,0.046662269355799,0,terminal_reason_change,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,12,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0498954652479419,0.0201033891999718,-0.0297920760479701,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,12,2,0.186820400849956,0.223421448060913,0.036601047210957,0.661122904985232,0.120439988827271,-0.540682916157961,0.123511246120429,0.0269088767082291,-0.0966023694121999,0.0498954652479419,0.0201033891999718,-0.0297920760479701,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,12,3,0.777748242717793,0.846836067147021,0.069087824429228,0.553290341991049,0.951048774843043,0.397758432851994,0.430320591196265,0.805382404153075,0.37506181295681,0.0498954652479419,0.0201033891999718,-0.0297920760479701,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,12,4,1,1,0,1,1,0,1,1,0,0.0498954652479419,0.0201033891999718,-0.0297920760479701,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,13,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.00450248319942455,0.0355051028830931,0.0310026196836686,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,13,2,0.644894671614466,0.375728334300879,-0.269166337313587,0.0854374509271658,0.455633092973267,0.370195642046101,0.0550981568592517,0.171194263075203,0.116096106215951,0.00450248319942455,0.0355051028830931,0.0310026196836686,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,13,3,0.391325750332167,0.234977250958722,-0.156348499373445,0.453529811347152,0.951489883597131,0.497960072249979,0.17747789372343,0.223578477162689,0.046100583439259,0.00450248319942455,0.0355051028830931,0.0310026196836686,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,13,4,0.512685229687608,1,0.487314770312392,0.956659774042404,1,0.043340225957596,0.490465335987825,1,0.509534664012175,0.00450248319942455,0.0355051028830931,0.0310026196836686,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,14,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0480487215597534,0.115595068466388,0.0675463469066346,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,14,2,0.0564425865342695,0.375728334300879,0.31928574776661,0.947333307961184,0.455633092973267,-0.491700214987917,0.0534699422113948,0.171194263075203,0.117724320863808,0.0480487215597534,0.115595068466388,0.0675463469066346,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,14,3,1,1,0,0.957215399545745,0.727911406434442,-0.229303993111303,0.957215399545745,0.727911406434442,-0.229303993111303,0.0480487215597534,0.115595068466388,0.0675463469066346,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,14,4,1,1,0,1,0,-1,1,1,0,0.0480487215597534,0.115595068466388,0.0675463469066346,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,15,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0631224842551684,0.085640011369292,0.0225175271141236,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,15,2,0.155279097943355,0.619625462152027,0.464346364208672,0.602985981633333,0.179346410885306,-0.423639570748027,0.0936311193005124,0.111127602730115,0.0174964834296026,0.0631224842551684,0.085640011369292,0.0225175271141236,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,15,3,1,0.996412442402844,-0.00358755759715601,0.718127275768897,0.869720598263361,0.151593322494464,0.718127275768897,0.866600425523658,0.148473149754761,0.0631224842551684,0.085640011369292,0.0225175271141236,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,15,4,1,1,0,0,0.958659317703586,0.958659317703586,1,0.958659317703586,-0.041340682296414,0.0631224842551684,0.085640011369292,0.0225175271141236,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,16,1,1,0.00159380636979253,-0.998406193630207,0.938777009424255,0.940293675398113,0.00151666597385802,0.938777009424255,0.00149864604932514,-0.93727836337493,0.0224825843438782,0.000309224535092008,-0.0221733598087862,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,16,2,0.234413541746405,1,0.765586458253595,0.134228233285563,0.945366803335391,0.811138570049828,0.0314649155668316,0.945366803335391,0.913901887768559,0.0224825843438782,0.000309224535092008,-0.0221733598087862,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,16,3,0.799056028336222,0.22743936771974,-0.571616660616482,0.952532896076999,0.959641199275315,0.00710830319831601,0.761127152798887,0.218260187600991,-0.542866965197896,0.0224825843438782,0.000309224535092008,-0.0221733598087862,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,16,4,1,1,0,1,1,0,1,1,0,0.0224825843438782,0.000309224535092008,-0.0221733598087862,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,17,1,1,0.00176145076076646,-0.998238549239233,0.938777009424255,0.940453490674546,0.00167648125029096,0.938777009424255,0.00165656251661415,-0.937120446907641,0.0498954652479419,0.00117554573564754,-0.0487199195122944,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,17,2,0.186820400849956,0.770747490189228,0.583927089339272,0.661122904985232,0.949025069170321,0.287902164185089,0.123511246120429,0.731458690189683,0.607947444069254,0.0498954652479419,0.00117554573564754,-0.0487199195122944,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,17,3,0.777748242717793,1,0.222251757282207,0.553290341991049,0.970156719799926,0.416866377808877,0.430320591196265,0.970156719799926,0.539836128603661,0.0498954652479419,0.00117554573564754,-0.0487199195122944,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,17,4,1,1,0,1,1,0,1,1,0,0.0498954652479419,0.00117554573564754,-0.0487199195122944,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,18,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0205122796966747,0.115595068466388,0.0950827887697133,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,18,2,0.155279097943355,0.375728334300879,0.220449236357524,0.602985981633333,0.455633092973267,-0.147352888660066,0.0936311193005124,0.171194263075203,0.0775631437746906,0.0205122796966747,0.115595068466388,0.0950827887697133,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,18,3,0.24526020912172,1,0.75473979087828,0.951489883597131,0.727911406434442,-0.223578477162689,0.233362607828233,0.727911406434442,0.494548798606209,0.0205122796966747,0.115595068466388,0.0950827887697133,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,18,4,1,1,0,1,0,-1,1,1,0,0.0205122796966747,0.115595068466388,0.0950827887697133,0,complement_product_decrease,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,19,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0480487215597534,0.017539349717884,-0.0305093718418694,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,19,2,0.0564425865342695,0.453048051362038,0.396605464827769,0.947333307961184,0.108184161238795,-0.839149146722389,0.0534699422113948,0.0490126234374726,-0.0044573187739222,0.0480487215597534,0.017539349717884,-0.0305093718418694,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,19,3,1,0.465669358025959,-0.534330641974041,0.957215399545745,0.828430924435881,-0.128784475109864,0.957215399545745,0.385774896750909,-0.571440502794836,0.0480487215597534,0.017539349717884,-0.0305093718418694,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,19,4,1,1,0,1,1,0,1,1,0,0.0480487215597534,0.017539349717884,-0.0305093718418694,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,1,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0200660152758284,0.0201141643060656,4.8149030237199e-05,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,1,2,0.28969133886974,0.453048051362038,0.163356712492298,0.234768266277979,0.108184161238795,-0.126584105039184,0.0680103333821954,0.0490126234374726,-0.0189977099447228,0.0200660152758284,0.0201141643060656,4.8149030237199e-05,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,1,3,0.328553591331445,0.999699988026092,0.671146396694647,0.956571793972041,0.442540255863782,-0.514031538108259,0.314285098275877,0.442407488488087,0.12812239021221,0.0200660152758284,0.0201141643060656,4.8149030237199e-05,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,1,4,1,1,0,1,1,0,1,1,0,0.0200660152758284,0.0201141643060656,4.8149030237199e-05,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,20,1,1,0.00149420587868449,-0.998505794121315,0.938777009424255,0.940198752040768,0.00142174261651296,0.938777009424255,0.00140485050243113,-0.937372158921824,0.0365217834792949,0.000970030772823973,-0.0355517527064709,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,20,2,0.186820400849956,0.722285270783167,0.535464869933211,0.661122904985232,0.955975235695451,0.294852330710219,0.123511246120429,0.690486831976291,0.566975585855862,0.0365217834792949,0.000970030772823973,-0.0355517527064709,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,20,3,0.328693094726918,1,0.671306905273082,0.958280053400056,1,0.041719946599944,0.314980036367141,1,0.685019963632859,0.0365217834792949,0.000970030772823973,-0.0355517527064709,0,selected_probability_increase,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
benchmark_calibrated_seed,35,21,1,1,0.988118725649816,-0.011881274350184,0.938777009424255,0.938777009424255,0,0.938777009424255,0.92762314222164,-0.011153867202615,0.0142582833656008,0.0201141643060656,0.0058558809404648,0,no_clear_stage_driver,Paired stage comparison between wind_speed_12_00 and wind_speed_11_28 using existing traces.
