parameter_set_id,metric_name,initial_branch,trial_id,recorded_11_28,recorded_12_00,delta_recorded_12_minus_11,recomputed_11_28,recomputed_12_00,delta_recomputed_12_minus_11,delta_load_shed_frac,delta_max_line_loading_pu,delta_max_voltage_deviation_pu,delta_overloaded_branch_count,delta_voltage_violation_bus_count,severity_driver,note
benchmark_calibrated_seed,LLR,11,15,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,15,1.9742277414882,1.4154914171586,-0.5587363243296,1.9742277414882,1.4154914171586,-0.5587363243296,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,15,0,0,0,0,0,0,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,15,0.735077599245558,0.623330334379639,-0.111747264865919,0.735077599245559,0.623330334379639,-0.11174726486592,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,16,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,16,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,16,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,16,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,16,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,16,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,16,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,16,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,16,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,16,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,16,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,16,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,17,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,17,1.63531818411433,2.39521797118973,0.7598997870754,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,17,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,17,0.667295687770785,0.819275645185865,0.15197995741508,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,17,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0735765249701501,1.99840144432528e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,17,1.63531818411433,2.39521797118973,0.7598997870754,0.53785179241125,0.7585813673217,0.22072957491045,0,0.0735765249701501,1.99840144432528e-15,0,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,17,0,0,0,0.464380538726355,0.464380538726361,5.99520433297585e-15,0,0.0735765249701501,1.99840144432528e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,17,0.667295687770785,0.819275645185865,0.15197995741508,0.54067851717544,0.584824432157531,0.044145914982091,0,0.0735765249701501,1.99840144432528e-15,0,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,17,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.27174085597456,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,17,1.63531818411433,2.39521797118973,0.7598997870754,1.63531818411435,2.39521797118972,0.75989978707537,0,0.27174085597456,0,-1,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,17,0,0,0,0,0,0,0,0.27174085597456,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,17,0.667295687770785,0.819275645185865,0.15197995741508,0.667295687770789,0.819275645185863,0.151979957415074,0,0.27174085597456,0,-1,0,line_overload_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,18,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,18,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,18,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,18,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,18,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,18,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,18,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,18,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,18,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,18,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,18,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,18,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,19,0.568156671564685,0.567053418246531,-0.00110325331815397,0.568156671564685,0.567053418246531,-0.00110325331815397,-0.00110325331815397,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,19,0.356830232891697,0,-0.356830232891697,0,0.0143549042217801,0.0143549042217801,-0.00110325331815397,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,19,0,0,0,0,0,0,-0.00110325331815397,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,19,0.41226004951715,0.340232050947918,-0.072027998569232,0.340894002938811,0.343103031792275,0.00220902885346402,-0.00110325331815397,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,19,0.568156671564685,0.567053418246531,-0.00110325331815397,0.568156671564685,0.567053418246531,-0.00110325331815397,-0.00110325331815397,0.07501808044423,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,19,0.356830232891697,0,-0.356830232891697,0.53785179241125,0.76290603374394,0.22505424133269,-0.00110325331815397,0.07501808044423,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,19,0,0,0,0.464380538726355,0.464380538726355,0,-0.00110325331815397,0.07501808044423,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,19,0.41226004951715,0.340232050947918,-0.072027998569232,0.541340469166332,0.585689365441978,0.044348896275646,-0.00110325331815397,0.07501808044423,0,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,19,0.568156671564685,0.567053418246531,-0.00110325331815397,0.568156671564685,0.567053418246531,-0.00110325331815397,-0.00110325331815397,-0.302014667674188,0,-4,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,19,0.356830232891697,0,-0.356830232891697,0.35683023289168,0,-0.35683023289168,-0.00110325331815397,-0.302014667674188,0,-4,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,19,0,0,0,0,0,0,-0.00110325331815397,-0.302014667674188,0,-4,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,19,0.41226004951715,0.340232050947918,-0.072027998569232,0.412260049517147,0.340232050947919,-0.072027998569228,-0.00110325331815397,-0.302014667674188,0,-4,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,1,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,1,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,1,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,1,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,1,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,1,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,1,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,1,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,1,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,1,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,1,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,1,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,20,0,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0.567053418246531,0.0245645585716211,0,1,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,20,0,1.4154914171586,1.4154914171586,0,0.0143549042217801,0.0143549042217801,0.567053418246531,0.0245645585716211,0,1,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,20,0,0,0,0,0,0,0.567053418246531,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,20,0,0.623330334379639,0.623330334379639,0,0.343103031792275,0.343103031792275,0.567053418246531,0.0245645585716211,0,1,0,load_shed_component,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,21,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,21,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,21,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,21,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,21,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,21,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,21,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,21,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,21,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,21,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,21,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,21,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,22,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,22,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,22,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,22,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,22,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,22,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,22,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,22,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,22,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,22,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,22,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,22,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,23,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,23,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,23,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,23,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,23,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,23,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,23,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,23,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,23,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,23,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,23,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,23,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,24,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,24,1.63531818411433,1.4154914171586,-0.21982676695573,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,24,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,24,0.667295687770785,0.623330334379639,-0.0439653533911459,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,24,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,24,1.63531818411433,1.4154914171586,-0.21982676695573,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,24,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,24,0.667295687770785,0.623330334379639,-0.0439653533911459,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,24,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,24,1.63531818411433,1.4154914171586,-0.21982676695573,1.63531818411435,1.4154914171586,-0.21982676695575,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,24,0,0,0,0,0,0,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,24,0.667295687770785,0.623330334379639,-0.0439653533911459,0.667295687770789,0.623330334379639,-0.0439653533911499,0,0.02680921746678,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,25,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,25,1.9742277414882,1.4154914171586,-0.5587363243296,0,0.0143549042217801,0.0143549042217801,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,25,0,0,0,0,0,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,25,0.735077599245558,0.623330334379639,-0.111747264865919,0.340232050947919,0.343103031792275,0.00287098084435605,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,25,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,25,1.9742277414882,1.4154914171586,-0.5587363243296,0.53785179241125,0.75933838543731,0.22148659302606,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,25,0,0,0,0.464380538726355,0.464380538726352,-2.99760216648792e-15,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,25,0.735077599245558,0.623330334379639,-0.111747264865919,0.54067851717544,0.584975835780651,0.044297318605211,0,0.07382886434202,-1.02695629777827e-15,0,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,25,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LFOR,11,25,1.9742277414882,1.4154914171586,-0.5587363243296,1.9742277414882,1.4154914171586,-0.5587363243296,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,NVOR,11,25,0,0,0,0,0,0,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,CRI,11,25,0.735077599245558,0.623330334379639,-0.111747264865919,0.735077599245559,0.623330334379639,-0.11174726486592,0,-0.04097269400799,0,-1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
benchmark_calibrated_seed,LLR,11,26,0.567053418246531,0.567053418246531,0,0.567053418246531,0.567053418246531,0,0,0.0245645585716211,0,1,0,no_severity_increase,Paired wind-speed severity delta from existing traces.
