parameter_set_id,scenario_id,initial_branch,trial_id,stage_id,recorded_basic_LLR,recomputed_LLR,diff_LLR,recorded_basic_LFOR,recomputed_LFOR,diff_LFOR,recorded_basic_NVOR,recomputed_NVOR,diff_NVOR,recorded_basic_CRI,recomputed_CRI,diff_CRI,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,overloaded_branch_count,voltage_violation_bus_count,severity_formula_status,normalization_status,issue_type,note
high_hidden_failure,wind_speed_11_28,1,1,1,0.310223001072874,0.310223001072874,0,0.565309906592115,0.08619497297673,0.479114933615385,0.184105952310243,0,0.184105952310243,0.336016972424196,0.20337279523907,0.132644177185126,0.310223001072874,1.08619497297673,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,23,3,0.54988863537158,0.54988863537158,0,0.779820409258444,3.00966568551376,-2.22984527625532,0.506255337336608,0.312233711474522,0.194021625862086,0.587148330541959,0.994313060620604,-0.407164730078645,0.54988863537158,1.75241642137844,0.0624467422949044,4,5,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,23,4,0.54988863537158,0.54988863537158,0,0.779820409258444,0.77982040925844,3.99680288865056e-15,0.506255337336608,0.50625533733661,-1.99840144432528e-15,0.587148330541959,0.587148330541958,9.99200722162641e-16,0.54988863537158,1.38991020462922,0.101251067467322,2,5,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,24,1,0.348057234863444,0.348057234863444,0,4.80790927318721,0,4.80790927318721,1.97677366336467,0,1.97677366336467,1.56577092822844,0.208834340918066,1.35693658731037,0.348057234863444,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,24,2,0.348057234863444,0.348057234863444,0,4.80790927318721,0.558617736238,4.24929153694921,1.97677366336467,0,1.97677366336467,1.56577092822844,0.320557888165666,1.24521304006277,0.348057234863444,1.279308868119,0,2,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,24,3,0.348057234863444,0.348057234863444,0,4.80790927318721,4.8079092731872,1.06581410364015e-14,1.97677366336467,1.97677366336467,-1.99840144432528e-15,1.56577092822844,1.56577092822844,-8.88178419700125e-16,0.348057234863444,2.2019773182968,0.247096707920584,4,8,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874625158265562,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,26,1,0.545577952841517,0.545577952841517,0,0.121484810238081,0,0.121484810238081,0.0283780936172608,0,0.0283780936172608,0.357319352475979,0.32734677170491,0.0299725807710688,0.545577952841517,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,26,2,0.545577952841517,0.545577952841517,0,0.121484810238081,0,0.121484810238081,0.0283780936172608,0,0.0283780936172608,0.357319352475979,0.32734677170491,0.0299725807710688,0.545577952841517,0.930530258317148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,26,3,0.545577952841517,0.545577952841517,0,0.121484810238081,2.90062535879992,-2.77914054856184,0.0283780936172608,0,0.0283780936172608,0.357319352475979,0.907471843464894,-0.550152490988915,0.545577952841517,1.72515633969998,0,4,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,26,4,0.545577952841517,0.545577952841517,0,0.121484810238081,2.48326647590208,-2.361781665664,0.0283780936172608,0,0.0283780936172608,0.357319352475979,0.824000066885326,-0.466680714409347,0.545577952841517,1.62081661897552,0,4,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,26,5,0.545577952841517,0.545577952841517,0,0.121484810238081,0.12148481023808,8.88178419700125e-16,0.0283780936172608,0.0283780936172608,0,0.357319352475979,0.357319352475978,6.66133814775094e-16,0.545577952841517,1.12148481023808,0.0141890468086304,1,2,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,26,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835151643146037,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,1,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,2,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,3,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,4,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,5,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,6,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,7,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,8,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,9,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,10,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,11,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,12,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,13,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,14,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,15,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,16,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,17,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,18,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,19,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,20,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,21,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,22,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,23,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,24,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,25,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,26,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,27,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,28,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,29,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,27,30,1,0.10872641396303,0.10872641396303,0,0,0,0,0,0,0,0.0652358483778179,0.065235848377818,-9.71445146547012e-17,0.10872641396303,0.871725163078103,0,0,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,1,1,0.38326060921968,0.38326060921968,0,5.10686062158808,0.0964597011169099,5.01040092047117,0.665399379570866,0,0.665399379570866,1.3844083657636,0.24924830575519,1.13516006000841,0.38326060921968,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,1,2,0.38326060921968,0.38326060921968,0,5.10686062158808,0,5.10686062158808,0.665399379570866,0,0.665399379570866,1.3844083657636,0.229956365531808,1.15445200023179,0.38326060921968,0.948249350628703,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,1,3,0.38326060921968,0.38326060921968,0,5.10686062158808,1.43058101513028,3.6762796064578,0.665399379570866,0,0.665399379570866,1.3844083657636,0.516072568557864,0.868335797205736,0.38326060921968,1.47686033837676,0,3,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,1,4,0.38326060921968,0.38326060921968,0,5.10686062158808,5.10686062158807,8.88178419700125e-15,0.665399379570866,0.665399379570867,-5.55111512312578e-16,1.3844083657636,1.3844083657636,4.44089209850063e-15,0.38326060921968,2.70228687386269,0.0950570542244095,3,7,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,2,1,1,0.690642493160629,0.309357506839371,1,0.0964597011169099,0.90354029888309,1,0,1,1,0.433677436119759,0.566322563880241,0.690642493160629,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LLR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,2,2,1,0.690642493160629,0.309357506839371,1,0.0281563087036301,0.97184369129637,1,0,1,1,0.420016757637103,0.579983242362897,0.690642493160629,1.02815630870363,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LLR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,2,3,1,0.690642493160629,0.309357506839371,1,7.78045414769343,-6.78045414769343,1,0,1,1,1.97047632543506,-0.970476325435063,0.690642493160629,2.11149344967049,0,7,0,code_implementation_recompute,normalization_from_trace_fields,LLR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,2,4,1,0.690642493160629,0.309357506839371,1,0,1,1,NaN,NaN,1,NaN,NaN,0.690642493160629,NaN,NaN,NaN,NaN,code_implementation_recompute,normalization_from_trace_fields,missing_required_field,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,3,1,0.603800947518719,0.603800947518719,0,0.237416303185134,0.0964597011169099,0.140956602068224,1.06202303319749,0,1.06202303319749,0.622168435787757,0.381572508734613,0.240595927053144,0.603800947518719,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,3,2,0.603800947518719,0.603800947518719,0,0.237416303185134,0,0.237416303185134,1.06202303319749,0,1.06202303319749,0.622168435787757,0.362280568511231,0.259887867276526,0.603800947518719,0.997600751079148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,3,3,0.603800947518719,0.603800947518719,0,0.237416303185134,3.45410575578572,-3.21668945260059,1.06202303319749,0,1.06202303319749,0.622168435787757,1.05310171966838,-0.430933283880619,0.603800947518719,1.86352643894643,0,4,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,3,4,0.603800947518719,0.603800947518719,0,0.237416303185134,1.1895771077439,-0.952160804558766,1.06202303319749,1.06202303319749,0,0.622168435787757,0.812600596699509,-0.190432160911752,0.603800947518719,1.59478855387195,0.212404606639498,2,5,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,3,5,0.603800947518719,0.603800947518719,0,0.237416303185134,0.23741630318513,4.02455846426619e-15,1.06202303319749,1.06202303319749,0,0.622168435787757,0.622168435787755,1.55431223447522e-15,0.603800947518719,1.23741630318513,0.212404606639498,1,5,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,4,1,0.314663835516123,0.314663835516123,0,2.23637486251466,0.0964597011169099,2.13991516139775,1.29082303518886,0,1.29082303518886,0.894237880850377,0.208090241533056,0.686147639317321,0.314663835516123,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,4,2,0.314663835516123,0.314663835516123,0,2.23637486251466,0,2.23637486251466,1.29082303518886,0,1.29082303518886,0.894237880850377,0.188798301309674,0.705439579540703,0.314663835516123,0.997264476075293,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,4,3,0.314663835516123,0.314663835516123,0,2.23637486251466,2.26970839871199,-0.0333335361973299,1.29082303518886,0,1.29082303518886,0.894237880850377,0.642739981052072,0.251497899798305,0.314663835516123,1.75656946623733,0,3,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,4,4,0.314663835516123,0.314663835516123,0,2.23637486251466,2.23637486251464,1.99840144432528e-14,1.29082303518886,1.29082303518886,4.21884749357559e-15,0.894237880850377,0.894237880850373,3.99680288865056e-15,0.314663835516123,1.55909371562866,0.107568586265738,4,12,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,5,1,0.314663835516123,0.314663835516123,0,2.25306826117576,0.0964597011169099,2.15660856005885,1.36169094221305,0,1.36169094221305,0.911750141987436,0.208090241533056,0.70365990045438,0.314663835516123,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,5,2,0.314663835516123,0.314663835516123,0,2.25306826117576,0,2.25306826117576,1.36169094221305,0,1.36169094221305,0.911750141987436,0.188798301309674,0.722951840677762,0.314663835516123,0.997600751079148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,5,3,0.314663835516123,0.314663835516123,0,2.25306826117576,2.27654856912822,-0.0234803079524597,1.36169094221305,0,1.36169094221305,0.911750141987436,0.644108015135318,0.267642126852118,0.314663835516123,1.75884952304274,0,3,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,5,4,0.314663835516123,0.314663835516123,0,2.25306826117576,2.25306826117576,0,1.36169094221305,1.36169094221305,-1.77635683940025e-15,0.911750141987436,0.911750141987436,-2.22044604925031e-16,0.314663835516123,1.56326706529394,0.113474245184421,4,12,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,6,1,0.767813144064097,0.767813144064097,0,0.199234785025737,0.0964597011169099,0.102775083908827,0,0,0,0.500534843443606,0.47997982666184,0.0205550167817659,0.767813144064097,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,6,2,0.767813144064097,0.767813144064097,0,0.199234785025737,0,0.199234785025737,0,0,0,0.500534843443606,0.460687886438458,0.0398469570051478,0.767813144064097,0.997600751079148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,6,3,0.767813144064097,0.767813144064097,0,0.199234785025737,10.5665379272667,-10.367303142241,0,0.0319392836448618,-0.0319392836448618,0.500534843443606,2.58038332862077,-2.07984848517717,0.767813144064097,2.32081724090834,0.0159696418224309,8,2,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,6,4,0.767813144064097,0.767813144064097,0,0.199234785025737,0.19923478502574,-3.10862446895044e-15,0,0,0,0.500534843443606,0.500534843443606,-2.22044604925031e-16,0.767813144064097,1.19923478502574,0,1,0,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,7,1,0.314663835516123,0.314663835516123,0,2.25306826117576,0.0964597011169099,2.15660856005885,1.36169094221305,0,1.36169094221305,0.911750141987436,0.208090241533056,0.70365990045438,0.314663835516123,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,7,2,0.314663835516123,0.314663835516123,0,2.25306826117576,0,2.25306826117576,1.36169094221305,0,1.36169094221305,0.911750141987436,0.188798301309674,0.722951840677762,0.314663835516123,0.997600751079148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,7,3,0.314663835516123,0.314663835516123,0,2.25306826117576,2.27654856912822,-0.0234803079524597,1.36169094221305,0,1.36169094221305,0.911750141987436,0.644108015135318,0.267642126852118,0.314663835516123,1.75884952304274,0,3,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,7,4,0.314663835516123,0.314663835516123,0,2.25306826117576,2.25306826117576,0,1.36169094221305,1.36169094221305,-1.77635683940025e-15,0.911750141987436,0.911750141987436,-2.22044604925031e-16,0.314663835516123,1.56326706529394,0.113474245184421,4,12,code_implementation_recompute,normalization_from_trace_fields,no_issue,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,8,1,0.568165545558766,0.568165545558766,0,3.7021950683413,0.0964597011169099,3.60573536722439,1.34300215944717,0,1.34300215944717,1.34993877289295,0.360191267558642,0.989747505334308,0.568165545558766,1.09645970111691,0,1,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,8,2,0.568165545558766,0.568165545558766,0,3.7021950683413,0,3.7021950683413,1.34300215944717,0,1.34300215944717,1.34993877289295,0.34089932733526,1.00903944555769,0.568165545558766,0.997600751079148,0,0,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
high_hidden_failure,wind_speed_11_28,28,8,3,0.568165545558766,0.568165545558766,0,3.7021950683413,7.78045414769343,-4.07825907935213,1.34300215944717,0,1.34300215944717,1.34993877289295,1.89699015687395,-0.547051383980996,0.568165545558766,2.11149344967049,0,7,0,code_implementation_recompute,normalization_from_trace_fields,LFOR_mismatch,Offline recompute of current basic severity formulas; not formal paper confirmation.
