parameter_set_id,scenario_id,metric_name,candidate_branch,tail_chain_count,candidate_occurrence_count,selected_count,mean_candidate_probability,p95_candidate_probability,mean_P_L,mean_P1,mean_P2,mean_P3,mean_P_flow,mean_P_HF_L,mean_line_loading_pu,tail_selected_rank,note
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,33,63,174,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.725186922511469,35,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,34,63,174,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.625729599380619,36,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,35,63,234,0,0.001611972514,0.001611972514,0.001611972514,0.000512972513999999,0.001099,0,0.000514,0.001,0.652458209277028,37,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,36,63,234,0,0.001679836582,0.001679836582,0.001679836582,0.000580836582,0.001099,0,0.000581999999999999,0.001,0.158368245806892,38,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,37,63,218,0,0.0224067324647555,0.0778660982641791,0.0224067324647554,0.0213077324647554,0.001099,0,0.0213504119382199,0.001,0.739650985186251,39,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,38,63,234,0,0.001475246377,0.001475246377,0.001475246377,0.000376246377000001,0.001099,0,0.000377,0.001,0.582949458609417,40,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,39,63,234,0,0.001543110445,0.001543110445,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,0.639412532051926,41,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,40,63,238,12,0.140023294959874,1,0.140023294959874,0.138799505043908,0.00622584299152623,0,0.139077521008403,0.00613197496649272,0.365041313284646,17,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,41,63,238,0,0.001555086457,0.001555086457,0.001555086457,0.000456086457000001,0.001099,0,0.000457,0.001,0.625145029872635,42,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,42,63,234,12,0.1424865799795,1,0.1424865799795,0.141260656902577,0.00800234615384615,0,0.141543602564102,0.00791025641025641,0.611546244217709,18,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,43,63,238,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000476999999999999,0.001,0.220001402367723,43,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,44,63,238,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.291409535904146,44,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,45,63,238,0,0.001550096452,0.001550096452,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,0.505452821019457,45,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,46,63,238,0,0.001512172414,0.001512172414,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,0.60264686276502,46,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,1,64,222,27,0.122970920114459,1,0.122970920114459,0.121762460655,0.00486626756475086,0,0.122006351351352,0.00477103860335421,0.537681913362145,7,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,2,64,221,1,0.001679836582,0.001679836582,0.001679836582,0.000580836582,0.001099,0,0.000581999999999999,0.001,0.283839682144186,22,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,3,64,205,33,0.3132104900356,1,0.3132104900356,0.311830514425844,0.0155500613690542,0,0.312455112195122,0.0154655268959501,0.836348839245768,6,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,4,64,237,12,0.057061831253584,1,0.0570618312535841,0.055917261633331,0.00304726950657536,0,0.0560292641323315,0.00295021972630166,0.58080246223412,10,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,5,64,249,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000476999999999999,0.001,0.492065785232177,23,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,6,64,238,0,0.0120505392642271,0.093360832787335,0.0120505392642267,0.0109515392642267,0.001099,0,0.0109734752412339,0.001,0.482772123304265,24,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,7,64,238,12,0.0686560226905379,1,0.0686560226905379,0.0674965184888571,0.00174631857416412,0,0.0676317142857143,0.00164796654070482,0.316180396077882,11,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,8,64,143,37,0.396786863040945,1,0.396786863040945,0.395467583320665,0.00746442490616057,0,0.396259706473907,0.00737179670286342,0.729322954450802,3,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,9,64,218,8,0.161989080994165,1,0.161989080994165,0.160745585581321,0.00685353142304943,0,0.161067559633028,0.00676029171476419,0.572406052005989,16,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,10,64,214,0,0.001679836582,0.001679836582,0.001679836582,0.000580836582000001,0.001099,0,0.000581999999999999,0.001,0.366824133633718,25,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,11,64,163,0,0.001662870565,0.001662870565,0.001662870565,0.000563870564999999,0.001099,0,0.000565,0.001,0.303558256980696,26,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,12,64,168,35,0.209411167124875,1,0.209411167124875,0.208124667124875,0.0019733374807547,0,0.208541541666667,0.00187521269344815,0.543750958528722,5,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,13,64,99,64,0.647030301793636,1,0.647030301793636,0.645349483611818,0.0119479163918835,0,0.646642121212121,0.0118597761680515,0.96643553930425,1,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,14,64,179,17,0.0904609641659497,0.92661676960745,0.0904609641659498,0.0893619641659498,0.001099,0,0.0895409565380695,0.001,0.582992055843699,8,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,15,64,217,0,0.001121954023,0.001121954023,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,0.356175078641352,27,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,16,64,217,0,0.00199035342943031,0.0156175441149521,0.00199035342943057,0.000891353429430572,0.001099,0,0.000893138813919596,0.001,0.533464963881337,28,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,17,64,217,5,0.0264236028283073,0.413097319538666,0.0264236028283073,0.0253246028283073,0.001099,0,0.0253753281091974,0.001,0.521758935772819,20,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,18,64,126,37,0.292733646369175,1,0.292733646369174,0.291456074940603,0.00525359408471003,0,0.292039862625992,0.00515875283754758,0.648232482049388,4,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,19,64,109,8,0.338644175536398,1,0.338644175536399,0.337479120490527,0.00469173394495412,0,0.338155092520476,0.00459633027522936,0.731891714506245,17,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,20,64,126,8,0.0518319710904136,0.792002850017265,0.0518319710904133,0.0507329710904133,0.001099,0,0.0508345894346933,0.001,0.757709245526445,18,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,21,64,194,0,0.001525146427,0.001525146427,0.001525146427,0.000426146427,0.001099,0,0.000427,0.001,0.0845698153452697,29,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,22,64,194,0,0.001512172414,0.001512172414,0.001512172414,0.000413172414,0.001099,0,0.000414,0.001,0.128758098476381,30,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,23,64,182,8,0.220487582131131,1,0.220487582131131,0.219215505208054,0.00353849869882889,0,0.219654594742945,0.00344194063946836,0.49769072794184,19,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,24,64,236,0,0.001475246377,0.001475246377,0.001475246377,0.000376246377000001,0.001099,0,0.000377,0.001,0.253961401546641,31,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,25,64,236,12,0.0582672259717048,1,0.0582672259717049,0.0571224632598405,0.00185399214087359,0,0.0572368797825258,0.00175574788876235,0.628881696466739,12,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,26,64,236,2,0.0115727859059825,0.001404388306,0.0115727859059825,0.0104737859059825,0.001099,0,0.0104947649410998,0.001,0.412590790219883,21,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,27,64,165,64,0.388558228964309,1,0.388558228964309,0.387110138055218,0.00354745335554967,0,0.387885521212121,0.00345090425980948,0.908668504608501,2,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,28,64,236,0,0.001571054473,0.001571054473,0.001571054473,0.000472054473,0.001099,0,0.000473,0.001,0.609117313579881,32,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,29,64,236,0,0.0016978006,0.0016978006,0.0016978006,0.0005988006,0.001099,0,0.0006,0.001,0.205900109777328,33,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,30,64,238,12,0.0974453631985792,1,0.0974453631985795,0.0962858589968989,0.00245562604707158,0,0.0964787199580951,0.00235798403110267,0.42681433327684,13,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,31,64,238,12,0.135907757713832,1,0.135907757713832,0.134687749310471,0.00489379215516803,0,0.134957529411765,0.00479859074591394,0.319665087491402,14,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,32,64,165,0,0.001612970515,0.001612970515,0.001612970515,0.000513970515,0.001099,0,0.000515,0.001,0.11676646811329,34,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,33,64,165,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.715282360347523,35,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,34,64,165,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.629690947877046,36,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,35,64,236,0,0.001611972514,0.001611972514,0.001611972514,0.000512972513999999,0.001099,0,0.000514,0.001,0.681284869118658,37,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,36,64,236,0,0.001679836582,0.001679836582,0.001679836582,0.000580836582,0.001099,0,0.000581999999999999,0.001,0.142560186989495,38,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,37,64,236,0,0.0546597587358716,0.727243208003647,0.0546597587358719,0.0535607587358719,0.001099,0,0.053668041150131,0.001,0.734692390889705,39,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,38,64,236,0,0.001475246377,0.001475246377,0.001475246377,0.000376246377000001,0.001099,0,0.000377,0.001,0.60695022173701,40,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,39,64,236,0,0.001543110445,0.001543110445,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,0.637954193807252,41,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,40,64,236,13,0.13696591601678,1,0.13696591601678,0.135744882118475,0.00732009696247803,0,0.136016779661017,0.00722732428676479,0.382459296592512,9,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,41,64,237,0,0.001555086457,0.001555086457,0.001555086457,0.000456086457000001,0.001099,0,0.000457,0.001,0.628645653462879,42,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,42,64,238,12,0.140120432326113,1,0.140120432326113,0.138896642410147,0.00771184692781886,0,0.139174852941176,0.00761946639421307,0.594739928713367,15,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,43,64,238,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000476999999999999,0.001,0.208653278671812,43,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,44,64,238,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.278844083616117,44,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,45,64,238,0,0.001550096452,0.001550096452,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,0.488729937585727,45,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,CRI,46,64,238,0,0.00359494340379867,0.001512172414,0.00359494340379868,0.00249594340379866,0.001099,0,0.00250094278843275,0.001,0.584606254646557,46,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,1,59,137,8,0.0598405843248321,1,0.0598405843248321,0.0586890295803066,0.00355322636557034,0,0.0588065839416058,0.00345668304861895,0.527326321869625,21,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,2,59,221,1,0.001679836582,0.001679836582,0.001679836582,0.000580836582,0.001099,0,0.000581999999999999,0.001,0.215032664026657,27,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,3,59,115,54,0.513728784816181,1,0.513728784816181,0.512201605957983,0.0159797428595272,0,0.513227547826087,0.0158956384980253,1.00094588077841,1,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,4,59,168,13,0.0788046554700893,1,0.0788046554700893,0.0776360126129464,0.00413882662534738,0,0.0777915178571429,0.00404286949484222,0.566055398787341,13,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,5,59,181,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,0.491184968971403,30,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,6,59,224,0,0.001645904548,0.001645904548,0.001645904548,0.000546904548,0.001099,0,0.000548,0.001,0.454548695022689,31,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,7,59,224,12,0.0906810491809642,1,0.0906810491809642,0.0895016920381071,0.00225520899292632,0,0.0896809642857143,0.0021573663592856,0.412875147734947,15,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,8,59,144,50,0.323647144927795,1,0.323647144927795,0.322435644927795,0.00364670646907454,0,0.323081484815942,0.00355025672580034,0.591189340512827,2,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,9,59,195,21,0.107216912138239,1,0.107216912138239,0.106025604445931,0.00588167506764667,0,0.106237974156269,0.00578746253017685,0.685800020338933,12,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,10,59,178,5,0.0275255313335507,0.210795003208183,0.0275255313335507,0.0264265313335507,0.001099,0,0.0264794637816503,0.001,0.545927511217301,25,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,11,59,215,0,0.001662870565,0.001662870565,0.001662870565,0.000563870564999999,0.001099,0,0.000565,0.001,0.438183097491015,32,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,12,59,188,10,0.0544805447809256,1,0.0544805447809256,0.0533336724405001,0.00176028543815801,0,0.0534405,0.00166194738554356,0.628586971436216,18,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,13,59,153,36,0.244635533433045,1,0.244635533433045,0.243318886374221,0.0103689582112964,0,0.243806255078122,0.0102792374487451,0.781631893821042,5,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,14,59,172,37,0.201423570446383,1,0.201423570446383,0.200167593702197,0.00420711374547733,0,0.200568530194055,0.00411122497044777,0.726675037333368,4,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,15,59,215,0,0.001121954023,0.001121954023,0.001121954023,2.2954023e-05,0.001099,0,2.3e-05,0.001,0.381201492848983,33,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,16,59,214,3,0.0291141645988705,0.0156175441149521,0.0291141645988708,0.0280025477764409,0.00126883346138295,0,0.0280586369917875,0.0011700034648478,0.513831434792215,26,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,17,59,214,10,0.0698393417526357,0.413097319538666,0.0698393417526358,0.0687190230970499,0.00139838993951965,0,0.0688566675755333,0.00129968962914879,0.500779458494821,19,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,18,59,153,28,0.212551235447991,1,0.212551235447991,0.211340470742108,0.00566044114227214,0,0.211763786551424,0.00556600714942156,0.651528772042122,9,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,19,59,145,32,0.277399889514608,1,0.277399889514607,0.276170544687021,0.00792263419187871,0,0.276723715394094,0.00783046465653524,0.855076846361606,8,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,20,59,149,27,0.162384121170675,1,0.162384121170675,0.161218678217655,0.00205813484085965,0,0.161541599875807,0.00196009493579545,0.852417476145781,11,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,21,59,154,0,0.0144923523175584,0.001525146427,0.0144923523175584,0.0133816640058701,0.00124227514865851,0,0.0134084675324676,0.00114341856722574,0.126784967742479,34,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,22,59,154,0,0.00820046054882501,0.001512172414,0.00820046054882506,0.00710146054882507,0.001099,0,0.00711568480274575,0.001,0.121150412254592,35,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,23,59,136,40,0.329883084300241,1,0.329883084300241,0.328645113712005,0.00838475527070344,0,0.329303391190996,0.00829304831902246,0.917456947088503,3,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,24,59,225,0,0.001475246377,0.001475246377,0.001475246377,0.000376246377000001,0.001099,0,0.000377,0.001,0.319704006730619,36,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,25,59,225,12,0.11694065257392,1,0.11694065257392,0.11573765257392,0.0035534867883663,0,0.115969475555556,0.0034569437320984,0.58035894659734,16,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,26,59,221,10,0.121066609474383,1,0.121066609474383,0.119897854108793,0.0045598870821494,0,0.120138009990764,0.00446435143358298,0.559185935242901,20,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,27,59,211,28,0.283964964897962,1,0.283964964897962,0.282644163950094,0.00781933649500351,0,0.283210301342478,0.00772706355856207,0.94848148502289,10,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,28,59,225,0,0.0636955221946801,1,0.0636955221946801,0.0625405221946801,0.0040753136492054,0,0.062665791111111,0.00397929294214756,0.597699243498864,37,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,29,59,204,7,0.0355455774399447,0.0016978006,0.0355455774399448,0.0344465774399449,0.001099,0,0.0345155740725158,0.001,0.237725128818255,22,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,30,59,224,12,0.115449848013363,1,0.115449848013363,0.114270490870506,0.00306553916225109,0,0.114499375121373,0.00296850766992101,0.488822562545315,17,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,31,59,224,13,0.104185924790098,1,0.104185924790098,0.102994514075813,0.00329190651671511,0,0.1032008125,0.00319510161833345,0.425509715416942,14,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,32,59,211,0,0.001612970515,0.001612970515,0.001612970515,0.000513970515,0.001099,0,0.000515000000000001,0.001,0.15809722122984,38,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,33,59,211,1,0.0574217644604677,0.839079535631151,0.0574217644604677,0.0563227644604677,0.001099,0,0.056435579183255,0.001,0.754904932820649,28,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,34,59,211,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.644571282676393,39,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,35,59,197,0,0.0725634059394011,1,0.0725634059394011,0.0714004465485382,0.00431187757838773,0,0.0715434619289341,0.00421609367205979,0.718958614945299,40,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,36,59,204,7,0.0408296469121177,0.001679836582,0.0408296469121177,0.0396953527944706,0.00139661262361985,0,0.0397748627450981,0.001297910534154,0.208732166396652,23,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,37,59,204,0,0.0784380259459755,1,0.0784380259459754,0.0772772612400931,0.00445838235294117,0,0.0774320479038528,0.00436274509803922,0.818618904311428,41,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,38,59,204,7,0.0993698300655294,1,0.0993698300655294,0.0981825947714118,0.00416351124528933,0,0.0983792549019608,0.00406757882411344,0.654808122987186,24,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,39,59,203,1,0.001543110445,0.001543110445,0.001543110445,0.000444110445,0.001099,0,0.000445,0.001,0.644652688846807,29,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,40,59,167,36,0.270335878258221,1,0.270335878258221,0.268999752509718,0.0099075404358187,0,0.26953856009134,0.00981735779361232,0.554285131029223,6,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,41,59,168,0,0.001555086457,0.001555086457,0.001555086457,0.000456086457,0.001099,0,0.000457,0.001,0.632670836889217,42,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,42,59,153,35,0.301843039362882,1,0.301843039362882,0.300473451127588,0.0137882574743491,0,0.301075300653595,0.0137019594337829,0.746087182543884,7,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,43,59,169,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000477,0.001,0.184426774980038,43,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,44,59,169,0,0.001123950025,0.001123950025,0.001123950025,2.4950025e-05,0.001099,0,2.5e-05,0.001,0.256867556872432,44,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,45,59,169,0,0.001550096452,0.001550096452,0.001550096452,0.000451096452,0.001099,0,0.000452,0.001,0.480168321497771,45,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,46,59,169,0,0.00444530552389398,0.001512172414,0.00444530552389399,0.00334630552389398,0.001099,0,0.00335300818726032,0.001,0.585589348972997,46,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,1,73,256,37,0.14584535645282,1,0.14584535645282,0.14461627832782,0.00793058452575597,0,0.1449059453125,0.00783842294870467,0.606866119641343,8,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,2,73,265,28,0.107162721773336,1,0.107162721773336,0.105968627433713,0.00508119798714961,0,0.106180883018868,0.00498618417132094,0.338615141944328,11,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,3,73,199,73,0.367747059956821,1,0.367747059956821,0.366339727596121,0.016770551202704,0,0.367073507537688,0.0166872384411451,1.12277845669502,1,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,4,73,244,12,0.0554690810664526,0.0707462961493775,0.0554690810664527,0.0543258187713707,0.0029913765289277,0,0.0544346336039449,0.00289427079972743,0.510096142051262,18,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,5,73,256,0,0.001575046477,0.001575046477,0.001575046477,0.000476046477,0.001099,0,0.000476999999999999,0.001,0.519601700110432,25,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,6,73,246,35,0.143032418434973,1,0.143032418434973,0.141830979410583,0.00286479533624135,0,0.142115067430376,0.00276756289914048,0.512326621886567,10,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,7,73,253,12,0.0488902921604505,0.001532132434,0.0488902921604505,0.047748604413415,0.00115966352648098,0,0.0478442450592885,0.00106072425073171,0.373653240581351,19,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,8,73,141,66,0.376785607228891,1,0.37678560722889,0.37562916042038,0.00133816374224174,0,0.376381547133099,0.00123940314538713,0.697683263835935,3,Tail candidate composition from existing candidate and line probability traces.
benchmark_calibrated_seed,wind_speed_12_00,SLLR,9,73,253,16,0.0648464947114307,1,0.0648464947114307,0.0636905777153833,0.00286694586749888,0,0.0638181501976284,0.00276971558308196,0.410468745604806,14,Tail candidate composition from existing candidate and line probability traces.
