parameter_set_id,scenario_id,metric_name,sigma,var_value,initial_branch,trial_id,chain_depth,terminated_reason,tail_rank,tail_flag,R_metric_display,R_LLR_display,R_LFOR_display,R_NVOR_display,R_CRI_display,initial_line_probability,chain_transition_probability,total_chain_probability_display,max_line_loading_pu,max_voltage_deviation_pu,total_load_shed_frac,paper_severity_formula_mode,note
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,1,1,no_new_outage,1055,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,2,1,no_new_outage,1056,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,3,1,no_new_outage,1057,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,4,4,load_loss_threshold,514,0,0.0144633447217794,0.0144633447217794,0.183037208001835,0.00119443841876804,0.0455243361171883,NaN,0.000767286192136838,NaN,2.30437245084856,0.0316212955455158,0.605355895130176,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,5,1,no_new_outage,1058,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,6,1,no_new_outage,1059,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,7,1,no_new_outage,1060,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,8,2,no_new_outage,1061,0,0,0,0,0,0,NaN,0.00365335864582991,NaN,0.803063082484304,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,9,2,load_loss_threshold,296,0,0.502178190231107,0.502178190231107,0,0,0.301306914138664,NaN,0.00474066639638748,NaN,0.799705591038144,0,0.345222353511144,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,10,1,no_new_outage,1062,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,11,1,no_new_outage,1063,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,12,1,no_new_outage,1064,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,13,1,no_new_outage,1065,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,14,1,no_new_outage,1066,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,15,4,load_loss_threshold,437,0,0.0673315982639372,0.0673315982639372,NaN,NaN,NaN,NaN,0.000585915671612054,NaN,1.90523635150067,0.155620414254419,0.30198441694661,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,16,3,load_loss_threshold,1067,0,0,0,0,0,0,NaN,2.25376721779303e-05,NaN,1.17938959687698,0.154793512908788,0.331544810472272,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,17,5,max_depth_reached,689,0,6.79975841045083e-07,6.79975841045083e-07,NaN,NaN,NaN,NaN,2.33969481714456e-09,NaN,1.28942182799289,0.0159515627693588,0.662164487075147,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,18,4,load_loss_threshold,1068,0,0,0,0.00779509144019121,0.000690669651089355,0.00169715221825611,NaN,1.23792075606171e-05,NaN,1.42856530705214,0.0683448050854675,0.629514744420976,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,19,1,no_new_outage,1069,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,20,4,load_loss_threshold,634,0,0.000165216711925206,0.000165216711925206,NaN,NaN,NaN,NaN,7.32990932935505e-07,NaN,1.96580677917756,0.177533299241029,0.5964089903953,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,21,1,no_new_outage,1070,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,22,2,no_new_outage,1071,0,0,0,0,0,0,NaN,0.00341408455116667,NaN,0.80587518345595,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,23,1,no_new_outage,1072,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,24,1,no_new_outage,1073,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,25,1,no_new_outage,1074,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,26,1,no_new_outage,1075,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,27,4,no_new_outage,503,0,0.0197117869483311,0.0197117869483311,0,0.00582991523136906,0.0129930552152725,NaN,0.000255469081421067,NaN,1.04718375117689,0.0318900122137533,0.204666281860437,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,28,5,max_depth_reached,292,0,0.56983351325262,0.56983351325262,NaN,NaN,NaN,NaN,0.00179099423361105,NaN,1.25447380198635,0.0269699937870342,0.646992371562926,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,29,1,no_new_outage,1076,0,0,0,0,0,0,NaN,0.749188383313096,NaN,0.799705591038144,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,24,30,5,max_depth_reached,505,0,0.0190707421750821,0.0190707421750821,0.133809205270164,0.000130886174229517,0.038230463593928,NaN,2.97705498761108e-05,NaN,1.44935480277199,0.0198401344489653,0.616060090530729,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,1,1,no_new_outage,1077,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,2,2,no_new_outage,294,0,0.527672123646847,0.527672123646847,0,0,0.316603274188108,NaN,0.0038343062937648,NaN,0.8978950630455,0,0.294056982234424,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,3,1,no_new_outage,1078,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,4,1,no_new_outage,1079,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,5,1,no_new_outage,1080,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,6,1,no_new_outage,1081,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,7,4,load_loss_threshold,574,0,0.00210755738890765,0.00210755738890765,NaN,NaN,NaN,NaN,6.80966785598772e-06,NaN,1.45665621843668,0.0266128807029209,0.661313862777672,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,8,1,no_new_outage,1082,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,9,3,no_new_outage,1083,0,0,0,0,0,0,NaN,1.84344749737386e-05,NaN,0.80621920079004,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,10,1,no_new_outage,1084,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,11,1,no_new_outage,1085,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,12,1,no_new_outage,1086,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,13,1,no_new_outage,1087,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,14,1,no_new_outage,1088,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,15,1,no_new_outage,1089,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,16,2,no_new_outage,1090,0,0,0,0,0,0,NaN,0.00341356508489609,NaN,0.831192918538535,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,17,1,no_new_outage,1091,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,18,1,no_new_outage,1092,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,19,1,no_new_outage,1093,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,20,1,no_new_outage,1094,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,21,1,no_new_outage,1095,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,22,1,no_new_outage,1096,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,23,4,load_loss_threshold,238,0,1.1510395230604,1.1510395230604,NaN,NaN,NaN,NaN,0.00315429785223904,NaN,2.13406580484707,0.243162390141521,0.627315752698574,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,24,1,no_new_outage,1097,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,25,1,no_new_outage,1098,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,26,1,no_new_outage,1099,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,27,1,no_new_outage,1100,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,28,5,max_depth_reached,500,0,0.0204536857210175,0.0204536857210175,0.18193068073718,0.0280784911728532,0.0542740458146172,NaN,0.000120098473724669,NaN,2.24210573215135,0.222289019916001,0.53134118828377,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,29,1,no_new_outage,1101,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,25,30,1,no_new_outage,1102,0,0,0,0,0,0,NaN,0.749256317460871,NaN,0.799765577608536,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,1,1,no_new_outage,1103,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,2,3,load_loss_threshold,1104,0,0,0,0.284889571663063,0,0.0569779143326126,NaN,0.00377933799986386,NaN,2.2019773182968,0.247096707920584,0.348057234863444,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,3,1,no_new_outage,1105,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,4,1,no_new_outage,1106,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,5,1,no_new_outage,1107,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,6,3,no_new_outage,603,0,0.000626084679835927,0.000626084679835927,0.193826631906795,0,0.0391409771892606,NaN,0.00150015615289759,NaN,1.28197040063293,0,0.00136387692809506,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,7,1,no_new_outage,1108,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,8,1,no_new_outage,1109,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,9,1,no_new_outage,1110,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,10,1,no_new_outage,1111,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,11,4,load_loss_threshold,1112,0,0,0,0.265013510072886,0,0.0530027020145772,NaN,0.00172003528349943,NaN,1.54456328704961,0,0.337931288104211,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,12,1,no_new_outage,1113,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,13,4,load_loss_threshold,607,0,0.000500568132483272,0.000500568132483272,0.0086970718761424,0,0.00203975525471844,NaN,1.08219846222378e-05,NaN,1.76367297945405,0.0141890468086304,0.545577952841517,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,14,1,no_new_outage,1114,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,15,1,no_new_outage,1115,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,16,1,no_new_outage,1116,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,17,5,max_depth_reached,435,0,0.0677491066884098,0.0677491066884098,NaN,NaN,NaN,NaN,0.000263933013694905,NaN,1.80978375316235,0.174583892282462,0.683680748869165,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,18,1,no_new_outage,1117,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,19,4,load_loss_threshold,640,0,0.000124297125932838,0.000124297125932838,0.000857745516328357,0,0.000246127378825374,NaN,4.87146061776882e-06,NaN,1.41064266732017,0.154793512908789,0.314663835516123,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,20,1,no_new_outage,1118,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,21,1,no_new_outage,1119,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,22,1,no_new_outage,1120,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,23,4,load_loss_threshold,1121,0,0,0,0.0284823543828607,0.00546959866207511,0.00679039060898717,NaN,0.000159958035460036,NaN,1.75241642137844,0.101251067467322,0.54988863537158,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,24,3,load_loss_threshold,1122,0,0,0,0.284889571663063,0,0.0569779143326126,NaN,0.00377933799986386,NaN,2.2019773182968,0.247096707920584,0.348057234863444,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,25,2,no_new_outage,1123,0,0,0,0,0,0,NaN,0.00341246328239604,NaN,0.874625158265562,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,26,5,max_depth_reached,543,0,0.00553939440652267,0.00553939440652267,0.0639845342967734,0,0.0161205435032683,NaN,0.000119758404887874,NaN,1.72515633969998,0.0141890468086304,0.545577952841517,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,27,1,no_new_outage,1124,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,28,1,no_new_outage,1125,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,29,1,no_new_outage,1126,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,26,30,1,no_new_outage,1127,0,0,0,0,0,0,NaN,0.749135388301968,NaN,0.835151643146037,0,0,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
high_hidden_failure,wind_speed_11_28,SLLR,0.95,35.195607478403,27,1,1,no_new_outage,248,0,0.912485715254586,0.912485715254586,0,0,0.547491429152752,NaN,0.762953948518273,NaN,0.871725163078103,0,0.10872641396303,paper_confirmed_exponential_sum,Tail flag uses sigma=0.95 quantile over chain-level paper-confirmed risk display.
