parameter_set_id,scenario_id,candidate_branch,mean_base_or_stage_line_loading,mean_tail_line_loading,tail_probability_mean,tail_risk_mean,correlation_loading_probability,correlation_loading_tail_risk,baseflow_driver_status,note
high_hidden_failure,wind_speed_11_28,29,0.216010148858128,0.208149762183173,0.0210194580594609,38.984092151587,0.703904660667446,-0.0785716779931776,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,30,0.342393678486453,0.388375954899273,0.0387373654985044,40.0875749116761,0.546480161099712,0.0682000850926453,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,31,0.283911786764738,0.328937717299222,0.0546308141685484,40.0875749116761,0.71502920679219,-0.0919404831264345,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,32,0.179213601317485,0.144106447540927,0.00649486287500001,38.6433402289885,1.48667119913738e-15,-0.0920580696433674,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,33,0.732660053192898,0.736307229153418,0.0165774310308274,39.0129782282785,0.649683177625314,-0.0464127211802293,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,34,0.631949263516801,0.63069321281331,0.00600975062499999,38.6433402289885,-7.3528249836013e-15,-0.0491269230343368,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,35,0.651642772840047,0.66546138670285,0.0211969233575053,39.2842075684979,0.639315713951774,0.0749318366971647,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,36,0.200708903736197,0.181411428352039,0.0210488437961459,39.2291833473229,0.774221039802779,-0.111802928988216,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,37,0.745384677025988,0.75035255346489,0.0300046471034817,39.7403814480808,0.891987130214364,-0.0890599851464867,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,38,0.584457480604431,0.595309766482257,0.0338358405690893,39.2291833473229,0.799584460472471,0.0341094120282057,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,39,0.635874966694503,0.636343707097362,0.00642556112500001,39.9992408080576,-4.0884859273607e-15,-0.106128346945294,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,40,0.39320968685153,0.390059049172703,0.147015469741332,42.008389404944,0.901808198236161,-0.195744023370919,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,41,0.626632251564273,0.625635268550933,0.00643744142500001,41.3899189579541,6.32357925544682e-15,-0.05944013342738,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,42,0.540111876402683,0.583625542822581,0.170023509381427,41.9174684594869,0.915801241106373,-0.157650687062497,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,43,0.203023983036114,0.209364433297663,0.006457241925,42.008389404944,NaN,0.0112931264164981,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,44,0.283819274893859,0.279565042908097,0.00600975062499999,42.0615505986168,1.21488308932768e-15,0.00449357419984871,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,45,0.486308050384554,0.486847905029469,0.00643249130000001,42.0615226742112,-1.1937503334867e-15,-0.00903664205875459,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_11_28,46,0.601206330656878,0.599790422051014,0.00639487035,42.008389404944,9.69631258363263e-15,-0.0699702966263755,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,1,0.547283510550708,0.638327375682243,0.219129008549437,62.676995326819,0.901669658398574,-0.182355840915752,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,2,0.275563399268437,0.29939159515604,0.0485374821042253,56.2517931421479,0.744251512091447,0.0183907008046597,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,3,0.889587185552688,0.91527273363792,0.353183185390561,59.6739143259231,0.781495997888457,0.086021726608719,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,4,0.457883959461533,0.534262289798079,0.032107566772529,57.1117997852541,0.481182422900253,0.0666301354197726,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,5,0.504186952363926,0.497970076086653,0.00887462089841849,58.8555711584279,0.408957800213093,0.0675507461404333,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,6,0.445130108855492,0.432724781324416,0.0616809071737915,53.2595230848224,0.612853289751998,0.173479966176408,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,7,0.318703033247552,0.326741012280782,0.042709871488757,53.0916337103326,0.534263584652217,0.0190843460885504,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,8,0.601269605296556,0.538244950962573,0.222250847495257,46.5046575290543,0.812794716535528,0.415302245409943,loading_correlated_with_tail_risk,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,9,0.514650831857603,0.57799503892413,0.104538680664791,52.596631024687,0.801579496432644,-0.178707004363104,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,10,0.547444686502391,0.457145539022037,0.0339799526780609,55.9761750137415,0.389372846660338,-0.0880302982500022,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,11,0.396809952573897,0.369974321705627,0.0341578323038626,53.6484231182138,0.47061916334466,-0.0411122698569638,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,12,0.547497588517143,0.514873658231356,0.068167322285043,54.9561387230238,0.496357121965118,0.130976231181597,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,13,0.61966184629,0.769309869011853,0.299214976887947,43.5897666844226,0.844323085159235,0.143064137552141,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,14,0.695967455928348,0.668805891120715,0.186170608489683,60.3197296754137,0.840389694693387,-0.0999871047100188,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,15,0.334256264583097,0.310640072761732,0.00600777057500001,54.9075791701487,9.10711019541419e-16,0.180440119670119,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,16,0.419559814340731,0.480948063309191,0.0436812486544206,56.1182311955793,0.420035566160262,-0.0732457741777878,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,17,0.404291462128116,0.467757984738731,0.049755674920202,56.1182311955793,0.464545183109622,-0.0643622404645413,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,18,0.549833377964334,0.612952574167576,0.182033407607108,44.8765359475206,0.786059925898998,0.00850783329711768,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,19,0.694114067829604,0.748545054745415,0.26641617087633,43.966711553465,0.773607158667111,-0.0629836167227818,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,20,0.806834531357413,0.856691483701146,0.119399473524354,45.0292267666501,0.770004781802875,-0.238307511106139,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,21,0.118893067990555,0.108571602333251,0.0187351880611662,49.4109655463486,0.903680593792593,-0.109701420136953,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,22,0.119093474219593,0.111565726646134,0.01272697616999,49.4109655463486,0.922488399680299,0.0214085602917212,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,23,0.657677039402229,0.692105837925824,0.264853986179308,47.5496606695944,0.75739159507756,-0.189505806233617,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,24,0.338305934546083,0.315570874782992,0.00846883890277085,53.0263264152448,0.155758056568532,-0.0712277802203254,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,25,0.540408038387257,0.544168413747288,0.0521281676832565,53.0263264152448,0.657490694111275,0.277223161098491,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,26,0.421808693086342,0.470828883566389,0.0513396806555265,53.08459227809,0.642871927224977,-0.178664774592518,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,27,0.83200174093671,0.919155256061954,0.373589175630989,51.708958602748,0.852898656467244,-0.0630948757158852,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,28,0.540419853756744,0.595019351142737,0.0414373211973591,53.1230689704819,0.806739768666547,0.0136587668128836,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,29,0.217986894677864,0.24061063914584,0.0195306119123405,53.5917540290399,0.524429286623433,-0.0512027862749845,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,30,0.342588246523515,0.382346283702908,0.0519616091548066,53.1470051871699,0.631935843386644,0.0264894411142248,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,31,0.302170261954685,0.325133173286418,0.0594435044021239,53.1467005755243,0.743689999880946,0.0345360185021053,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,32,0.17965418423911,0.143416141515453,0.00649486287500001,52.1764909339568,3.84531248124894e-16,-0.140721783232962,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,33,0.729675104463547,0.73185984769017,0.0199401038647212,51.708958602748,0.688659816926663,-0.117575571371474,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,34,0.637429509375271,0.636870207972473,0.00600975062499999,52.1764909339568,-4.11785845854468e-14,-0.134488312129688,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,35,0.64673470503665,0.684205979508333,0.0423174110885818,53.8288970318588,0.793221828987285,-0.0349031958595067,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,36,0.199074418451008,0.17981204718832,0.0183878469958333,53.6934466519966,0.690402134980662,-0.120355336661759,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,37,0.736678537737239,0.747861170474814,0.036996015973443,53.5917540290399,0.840577169257564,-0.0826664193914344,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,38,0.585070686681772,0.621637813107764,0.0498753968224453,53.5858298429537,0.921222781704664,-0.0770791452539574,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,39,0.636386962929644,0.637689690856087,0.006425561125,53.6934516244301,1.07101224900088e-14,-0.0221083179417431,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,40,0.42524834649172,0.410897475749067,0.135369075567093,58.4199584780608,0.883859892966079,0.0422900641665291,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,41,0.631100322843117,0.630295518181179,0.00643744142500001,57.1077026770141,2.21008019300691e-15,0.15928890442097,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,42,0.541501563847368,0.598613354743711,0.170760312471569,59.4516550180336,0.911675724978383,0.0739569973805923,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,43,0.189186588468075,0.183762932112206,0.006457241925,58.4199584780608,3.06171424000038e-15,0.200243724707062,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,44,0.268260790200938,0.257816607993152,0.00600975062499999,58.4199584780608,-2.45235206799251e-15,0.19319293611324,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,45,0.467788707843826,0.480018435903872,0.00643249130000001,58.4199584780608,-1.89441001350688e-14,0.153346286206502,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
high_hidden_failure,wind_speed_12_00,46,0.582228430535086,0.581826525592744,0.00894257581064104,58.4199584780608,0.893192968018806,0.102101141157757,weak_or_no_loading_tail_correlation,Base/stage loading and tail risk correlation from existing line component trace.
