parameter_set_id,initial_branch,trial_id,metric_name,R_11_28,R_12_00,delta_12_minus_11,basic_metric_11_28,basic_metric_12_00,delta_basic_metric,chain_prob_11_28,chain_prob_12_00,delta_chain_prob,terminated_reason_11_28,terminated_reason_12_00,pair_status,likely_driver,note
low_hidden_failure,15,6,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,7,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,7,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,7,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,7,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,8,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,8,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,8,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,8,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,9,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,9,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,9,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,9,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,10,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,10,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,10,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,15,10,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,1,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,1,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,1,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,1,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,2,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,2,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,2,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,2,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,3,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,3,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,3,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,3,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,4,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,4,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,4,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,4,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,5,SLLR,0,6.47375364073024e-05,6.47375364073024e-05,0,0.522639077872096,0.522639077872096,0.976277987483357,0.000538550524662164,-0.975739436958695,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,5,SLFOR,0,2.77546720041744e-05,2.77546720041744e-05,0,0.224069017573365,0.224069017573365,0.976277987483357,0.000538550524662164,-0.975739436958695,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,5,SNVOR,0,0,0,0,0,0,0.976277987483357,0.000538550524662164,-0.975739436958695,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,5,CRI,0,4.43934562452163e-05,4.43934562452163e-05,0,0.358397250237931,0.358397250237931,0.976277987483357,0.000538550524662164,-0.975739436958695,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,6,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,6,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,6,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,6,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,7,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,7,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,7,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,7,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,8,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,8,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,8,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,8,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,9,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,9,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,9,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,9,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,10,SLLR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,10,SLFOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,10,SNVOR,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,16,10,CRI,0,0,0,0,0,0,0.976277987483357,0.976277987483357,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,1,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,1,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,1,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,1,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,2,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,2,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,2,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,2,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,3,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,3,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,3,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,3,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,4,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,4,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,4,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,4,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,5,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,5,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,5,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,5,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,6,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,6,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,6,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,6,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,7,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,7,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,7,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,7,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,8,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,8,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,8,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,8,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,9,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,9,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,9,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,9,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,10,SLLR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,10,SLFOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,10,SNVOR,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,17,10,CRI,0,0,0,0,0,0,0.9769246682745,0.9769246682745,0,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,1,SLLR,1.95645054878146e-05,0.670862163808534,0.670842599303046,1,1,0,8.77332084655363e-06,0.300835051035217,0.30082627771437,max_depth_reached,max_depth_reached,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,1,SLFOR,1.95645054878146e-05,0.670862163808534,0.670842599303046,1,1,0,8.77332084655363e-06,0.300835051035217,0.30082627771437,max_depth_reached,max_depth_reached,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,1,SNVOR,1.95645054878146e-05,0.670862163808534,0.670842599303046,1,1,0,8.77332084655363e-06,0.300835051035217,0.30082627771437,max_depth_reached,max_depth_reached,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,1,CRI,1.95645054878146e-05,0.670862163808534,0.670842599303046,1,1,0,8.77332084655363e-06,0.300835051035217,0.30082627771437,max_depth_reached,max_depth_reached,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,2,SLLR,0.505855488151607,0.000458423044079606,-0.505397065107528,1,0.301029703096944,-0.698970296903056,0.226841026076954,0.000682892318165608,-0.226158133758788,load_loss_threshold,load_loss_threshold,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,2,SLFOR,0.505855488151607,0.00466596496462238,-0.501189523186985,1,3.06396911346609,2.06396911346609,0.226841026076954,0.000682892318165608,-0.226158133758788,load_loss_threshold,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,2,SNVOR,0.505855488151607,0.000825529898359274,-0.505029958253248,1,0.542095392913076,-0.457904607086924,0.226841026076954,0.000682892318165608,-0.226158133758788,load_loss_threshold,load_loss_threshold,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,2,CRI,0.505855488151607,0.00137335279904409,-0.504482135352563,1,0.901830723133999,-0.098169276866001,0.226841026076954,0.000682892318165608,-0.226158133758788,load_loss_threshold,load_loss_threshold,paired_by_initial_branch_trial,no_clear_driver,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,3,SLLR,0.430261864427184,0.687878631377117,0.257616766949933,1,1,0,0.192942540101876,0.30846575398077,0.115523213878894,max_depth_reached,load_loss_threshold,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,3,SLFOR,0.430261864427184,0.687878631377117,0.257616766949933,1,1,0,0.192942540101876,0.30846575398077,0.115523213878894,max_depth_reached,load_loss_threshold,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,3,SNVOR,0.430261864427184,0.687878631377117,0.257616766949933,1,1,0,0.192942540101876,0.30846575398077,0.115523213878894,max_depth_reached,load_loss_threshold,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,3,CRI,0.430261864427184,0.687878631377117,0.257616766949933,1,1,0,0.192942540101876,0.30846575398077,0.115523213878894,max_depth_reached,load_loss_threshold,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,4,SLLR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,4,SLFOR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,4,SNVOR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,4,CRI,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,5,SLLR,0,0.172537876057578,0.172537876057578,0,1,1,0.403104787148723,0.0773712448688691,-0.325733542279854,no_new_outage,max_depth_reached,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,5,SLFOR,0,0.172537876057578,0.172537876057578,0,1,1,0.403104787148723,0.0773712448688691,-0.325733542279854,no_new_outage,max_depth_reached,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,5,SNVOR,0,0.172537876057578,0.172537876057578,0,1,1,0.403104787148723,0.0773712448688691,-0.325733542279854,no_new_outage,max_depth_reached,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,5,CRI,0,0.172537876057578,0.172537876057578,0,1,1,0.403104787148723,0.0773712448688691,-0.325733542279854,no_new_outage,max_depth_reached,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,6,SLLR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,6,SLFOR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,6,SNVOR,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,6,CRI,0,0.687878631377117,0.687878631377117,0,1,1,0.403104787148723,0.30846575398077,-0.094639033167953,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,Paired chain delta from existing after-curve-fix pilot.
low_hidden_failure,18,7,SLLR,0.152473333596606,0.670862163808534,0.518388830211928,1,1,0,0.0683736921957875,0.300835051035217,0.23246135883943,max_depth_reached,max_depth_reached,paired_by_initial_branch_trial,chain_probability_increase,Paired chain delta from existing after-curve-fix pilot.
