parameter_set_id,initial_branch,trial_id,delta_basic_LLR,delta_basic_LFOR,delta_basic_NVOR,delta_basic_CRI,delta_total_load_shed_frac,delta_max_line_loading_pu,delta_max_voltage_deviation_pu,terminated_reason_11_28,terminated_reason_12_00,severity_driver,note
low_hidden_failure,1,1,0,-0.00787901793380297,0.015868846350443,0.00159796568332804,0,0.00490859670424992,0.0031737692700887,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,1,8,0.181785607500843,4.44365076332472,-0.22955870163794,0.951889776837863,0.181785607500843,0.38655846170969,0.090725611844487,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,1,9,0.279314959635318,-6.75859305126834,-1.92360456873104,-1.56885054821868,0.279314959635318,-0.60875207000296,-0.153896578434262,load_loss_threshold,max_depth_reached,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,1,10,-0.492161305228621,5.77165452457875,0.92682338253775,1.04439879828613,-0.216146032365295,0.62517511246246,0.160729933731077,max_depth_reached,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,1,-0.428652120245018,5.37291437566126,0.92552049121421,1.00249570122808,-0.152636847381692,0.93237876979775,0.0813135067251956,max_depth_reached,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,2,0,0,0,0,0,0.027571389565844,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,3,0.787153654406697,0,0,0.472292192644018,0.787153654406697,0.429298802286539,0.038463878438842,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,4,-0.507838694771379,-6.75859305126834,-1.92360456873104,-2.0411427408627,-0.507838694771379,-1.01047948272365,-0.192360456873104,load_loss_threshold,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,5,0,0,0,0,0,0.027571389565844,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,6,0,0,0,0,0,0.027571389565844,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,7,-1,-1,-1,-1,-0.723984727136674,-0.387170295019825,-0.0319524045226984,max_depth_reached,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,8,1,1,1,1,0.646992371562926,0.226028673538169,0.0142331145136021,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,9,1,1,1,1,0.723125484671974,0.415109601045649,0.0558587146522407,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,2,10,0.571347879754982,6.37291437566126,1.92552049121421,2.00249570122808,0.571347879754982,1.34712045438342,0.113265911247894,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,1,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,2,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,3,0,0,0,0,0,-0.00829132828022694,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,4,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,5,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,6,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,7,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,8,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,9,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,3,10,0,0,0,0,0,-0.00153603295514393,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,1,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,2,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,3,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,4,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,5,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,6,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,7,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,8,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,9,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,4,10,0,0,0,0,0,-0.00195633755942004,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,1,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,2,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,3,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,4,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,5,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,6,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,7,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,8,0,0,0,0,0,0.0291593520431269,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,9,0.560563170845971,2.12983919845253,1.46780886993981,1.05586751618605,0.560563170845971,1.07460086501297,0.133437169994528,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,5,10,0,0,0,0,0,0.037388920017453,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,1,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,2,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,3,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,4,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,5,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,6,-0.764491392225742,0,-0.464380538726364,-0.551570943080718,-0.764491392225742,-0.450789800685197,-0.154793512908788,load_loss_threshold,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,7,-1,-1,-1,-1,-0.597363704244967,-1.25408077738031,-0.0941833796282427,max_depth_reached,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,8,0.10872641396303,0,0,0.0652358483778179,0.10872641396303,0.12613301270215,0,no_new_outage,no_new_outage,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,9,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,6,10,0,0,0,0,0,-0.00159440083329798,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,1,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,2,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,3,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,4,-0.3074127430555,0,-1.06202303319749,-0.396852252472798,-0.3074127430555,-1.02347589512992,-0.212404606639498,max_depth_reached,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,5,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,6,0.394393874225924,2.47035711560154,1.06202303319749,0.94311235429536,0.394393874225924,0.993473076369603,0.212404606639498,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,7,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,8,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,9,0,0,0,0,0,-0.00165390339866089,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,7,10,-0.380654373120272,-1.93094337417258,-1.06437592213105,-0.827456483132888,-0.380654373120272,-1.17473734651493,-0.177395987021841,load_loss_threshold,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,1,1,1,1,1,0.407303065285415,0.16353855090979,0.0471127882530263,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,2,0.816492997539265,0,0,0.489895798523559,0.816492997539265,0.79159150525318,0.0787015826609857,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,3,0,0,0,0,0,0.028496016778488,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,4,-0.700291642616277,0,0,-0.420174985569766,-0.700291642616277,-0.746616018669742,-0.0749277327641455,load_loss_threshold,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,5,0.032090521135296,0.335467087430141,0.527899533759103,0.191927636919027,0.032090521135296,-0.02108146031617,0.101038778488889,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,6,1,1,1,1,0.407303065285415,0.16353855090979,0.0471127882530263,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,7,0.700291642616277,0,0,0.420174985569766,0.700291642616277,0.79159150525317,0.0787015826609874,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,8,0,0,0,0,0,0.028496016778488,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,9,0.732382163751573,0.335467087430141,0.527899533759103,0.612102622488793,0.732382163751573,0.75403057513206,0.175966511253034,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,8,10,0.700291642616277,0,0,0.420174985569766,0.700291642616277,0.79159150525317,0.0787015826609874,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,1,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,2,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,3,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,4,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,5,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,6,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,7,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,8,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,9,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,9,10,0,0,0,0,0,-0.0316065042193521,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,1,0.207234143931387,1,1,0.524340486358832,-0.321386885355991,-0.00771569814609996,-0.0627944173768172,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,2,0.639675867372962,-1.60557551846493,-1.87314727788747,-0.3119390388467,0.324168123014344,-0.84697070030255,-0.080065007927831,max_depth_reached,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,3,0,0,0,0,-0.21311328492876,-0.00771569814609996,-0.0876230947628802,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,4,0.614073994720373,0.58579886215075,1,0.685604169262374,0.298566250361755,-0.84697070030255,-0.080065007927831,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,5,0.521554212109244,0.616956504868551,0.022175761989194,0.440758980637096,0.206046467750626,-0.84697070030255,-0.080065007927831,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,6,0.613242557437127,0.58579886215075,1,0.685105306892426,0.297734813078509,-0.84697070030255,-0.080065007927831,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,7,0,0,0,0,0,0.0273866563729799,0.001681309818621,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,8,0,0,0,0,-0.306399348920651,-0.08701805400456,-0.0900591522188034,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,9,-0.291657805996901,2.75069973872968,-0.125796895925997,0.3499858849626,0.0238499383617169,0.0273866563729799,-0.00768619712194099,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,10,10,0.551918301693414,-1.60557551846493,-1.21011329068267,-0.23198678081347,0.023297272406036,-0.88207305482163,-0.169369412509332,max_depth_reached,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,1,0,-0.18329693220339,0,-0.036659386440678,0,0.03411518441725,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,2,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,3,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,4,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,5,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,6,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,7,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,8,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,9,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,11,10,0,-0.21982676695573,0,-0.0439653533911459,0,0.02680921746678,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,1,-0.00110325331815397,1.28277313129252,0,0.255892674267612,-0.00110325331815397,0.0472733706268702,-1.02695629777827e-15,load_loss_threshold,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,2,0.00110325331815397,-1.52992956239701,0,-0.305323960488511,0.00110325331815397,-0.0743480191439201,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,3,0,-0.11963218033555,0,-0.02392643606711,0,-0.0538838659838299,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,4,0.00110325331815397,-1.6222320785838,0,-0.323784463725868,0.00110325331815397,-0.0743480191439201,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,5,0.00110325331815397,-1.6222320785838,0,-0.323784463725868,0.00110325331815397,-0.0743480191439201,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,6,0.00110325331815397,-1.6222320785838,0,-0.323784463725868,0.00110325331815397,-0.0743480191439201,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,7,0.00110325331815397,-1.6222320785838,0,-0.323784463725868,0.00110325331815397,-0.0743480191439201,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,8,0.196334720661057,-0.132718285866079,0.464380538726364,0.184133282968691,0.196334720661057,0.20504376673376,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,9,0.568156671564685,0.0130861055305289,0,0.343511224044917,0.568156671564685,0.26814848892376,0.154793512908788,no_new_outage,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,12,10,0,-0.11963218033555,0,-0.02392643606711,0,-0.0538838659838299,2.99760216648792e-15,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,1,-0.358166752741745,1.79534412692332,1.85785556689423,0.515739887118463,-0.358166752741745,-0.01583731692295,0.055438938852853,max_depth_reached,max_depth_reached,voltage_violation_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,2,-0.208313413481756,-0.10020126287643,1.85397859213451,0.225767417762563,-0.208313413481756,-0.21398162280427,0.069766449665244,max_depth_reached,max_depth_reached,voltage_violation_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,3,0.323422707511556,2.02904282017032,1.85785556689423,0.971433301919843,0.323422707511556,0.65611777706064,0.199992902465965,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,4,0.550211296994194,2.0290941654773,1.09164608309468,0.954274827910914,0.550211296994194,0.65613489216297,0.199992902465965,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,5,0.323422707511556,2.02904282017032,1.85785556689423,0.971433301919843,0.323422707511556,0.65611777706064,0.199992902465965,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,6,-0.299708357383723,-1,-1,-0.579825014430234,0.0157993869748949,-0.06151518860284,-0.0689870357159106,max_depth_reached,max_depth_reached,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,7,-0.208313413481756,-0.10020126287643,1.85397859213451,0.225767417762563,-0.208313413481756,-0.21398162280427,0.069766449665244,max_depth_reached,max_depth_reached,voltage_violation_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,8,0.358960255698943,2.6858159773141,3.18777188052441,1.39009372498707,0.358960255698943,0.51693336580002,0.22769799146603,no_new_outage,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,9,0,0,0,0,-0.0555289779876981,0.37660853778481,-0.054617092252543,max_depth_reached,load_loss_threshold,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,13,10,0.207234143931387,1,1,0.524340486358832,-0.108273600427231,0.0272130569504001,0.030432094710156,max_depth_reached,max_depth_reached,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,1,0.428652120245018,-5.28362773312141,-0.87984699410406,-0.97550367329808,0.075644491807944,-0.97102979029463,-0.0963461204336959,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,2,0.428652120245018,-5.28362773312141,-0.87984699410406,-0.97550367329808,0.00714685101123502,-0.97102979029463,-0.0963461204336959,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,3,0.428652120245018,-5.28362773312141,-0.87984699410406,-0.97550367329808,0.075644491807944,-0.97102979029463,-0.0963461204336959,load_loss_threshold,load_loss_threshold,load_shed_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,4,-0.602150384619689,5.65553843728112,0.0459329429048001,0.77900404526537,-0.288365826008957,0.81157739614705,0.038832856616213,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,5,0,0,0,0,-0.0684976407967089,0.0362750524247402,0.0039457944248227,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,6,-0.428652120245018,5.37291437566126,0.92552049121421,1.00249570122808,-0.075644491807944,1.02516217122734,0.102978591159115,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,7,0,0.0892866425398502,0.04567349711015,0.0269920279300002,0,0.0178573285079699,0.00268667630059599,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,8,-0.173498264374671,0.40880166458539,-0.79049435674677,-0.18043749705708,-0.173498264374671,-0.14132064700648,-0.0267828782275061,load_loss_threshold,load_loss_threshold,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,9,0,0.0892866425398502,0.04567349711015,0.0269920279300002,0,0.0178573285079699,0.00268667630059599,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,14,10,0.173498264374671,-0.1908124340069,0.90041009650752,0.24601849112492,0.173498264374671,0.18062840685422,0.0344112655012253,load_loss_threshold,load_loss_threshold,mixed_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,1,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,2,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,3,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,4,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,5,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,6,0,0,0,0,0,0.00424339758437298,0,no_new_outage,no_new_outage,line_overload_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,7,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,8,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,9,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,15,10,0,0,0,0,0,-0.00149871167619697,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,16,1,-0.120846211284203,0,0,-0.0725077267705217,-0.120846211284203,-0.149274408742883,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,16,2,0,0,0,0,0,-0.00106048633783207,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,16,3,0,0,0,0,0,-0.00106048633783207,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,16,4,0,0,0,0,0,-0.00106048633783207,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
medium_hidden_failure,16,5,0,0,0,0,0,-0.00106048633783207,0,no_new_outage,no_new_outage,no_severity_increase,Paired chain severity delta; diagnostic only.
