parameter_set_id,scenario_id,metric_name,initial_branch,tail_sample_count,tail_risk_sum,tail_risk_mean,tail_risk_max,mean_initial_line_probability,mean_chain_transition_probability,mean_basic_LLR,mean_basic_LFOR,mean_basic_NVOR,mean_CRI_display,dominance_rank,note
low_hidden_failure,wind_speed_11_28,SNVOR,42,5,11.4779723272632,2.29559446545264,2.58769235756356,0.000603,0.395136598615649,0.923441574742214,1.34166110400951,0.94427282802804,2.40025563385893,2,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_11_28,SNVOR,46,6,6.30549969115362,1.05091661519227,1.05091661519227,0.000414,0.253844593041611,1,1,1,1.05091661519227,3,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,CRI,11,8,26.9373542662118,3.36716928327647,3.36716928327647,0.000565,0.95608882210874,0.567053418246531,1.4154914171586,0,3.36716928327647,2,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,CRI,14,3,10.1454563615731,3.38181878719102,3.38181878719102,0.000377,0.447958095744474,0.571347879754982,6.37291437566126,1.92552049121421,3.38181878719103,4,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,CRI,19,8,52.6839324876314,6.58549156095392,6.58549156095392,0.000685,0.697760917897168,0.323750037974299,2.1940208623151,3.7238052436917,6.58549156095393,1,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,CRI,28,5,10.9103591399455,2.1820718279891,2.1820718279891,0.000473,0.461325967862389,1,1,1,2.1820718279891,3,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,CRI,42,2,4.37489923463628,2.18744961731814,2.18744961731814,0.000603,0.362761130566855,1,1,1,2.18744961731814,5,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLFOR,2,2,9.63924785142418,4.81962392571209,4.81962392571209,0.000582,0.122291247076629,0.507838694771379,6.77165452457875,1.92682338253775,1.45507029724465,4,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLFOR,11,8,61.1707655824761,7.64634569780951,7.64634569780951,0.000565,0.95608882210874,0.567053418246531,1.4154914171586,0,3.36716928327647,2,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLFOR,13,2,8.3071474810499,4.15357374052495,4.15357374052495,0.000502,0.407781008547251,0.324786584439651,2.02904282017032,1.85785556689423,1.9902580622833,5,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLFOR,14,3,32.2877720310015,10.7625906770005,10.7625906770005,0.000377,0.447958095744474,0.571347879754982,6.37291437566126,1.92552049121421,3.38181878719103,3,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLFOR,19,8,83.893430190444,10.4866787738055,10.4866787738055,0.000685,0.697760917897168,0.323750037974299,2.1940208623151,3.7238052436917,6.58549156095393,1,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLLR,11,8,24.5053352495275,3.06316690619094,3.06316690619094,0.000565,0.95608882210874,0.567053418246531,1.4154914171586,0,3.36716928327647,1,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLLR,20,3,6.04971504380676,2.01657168126892,2.01657168126892,0.000553,0.364660340193295,1,1,1,2.01657168126892,4,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLLR,23,6,10.7303316819658,1.78838861366096,1.78838861366096,0.000434,0.588427854999067,0.700291642616277,0,0,1.07303316819657,3,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLLR,28,5,10.9103591399455,2.1820718279891,2.1820718279891,0.000473,0.461325967862389,1,1,1,2.1820718279891,2,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SLLR,42,2,4.37489923463628,2.18744961731814,2.18744961731814,0.000603,0.362761130566855,1,1,1,2.18744961731814,5,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,13,2,7.60628609670466,3.80314304835233,3.80314304835233,0.000502,0.407781008547251,0.324786584439651,2.02904282017032,1.85785556689423,1.9902580622833,4,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,14,3,9.75546869086809,3.25182289695603,3.25182289695603,0.000377,0.447958095744474,0.571347879754982,6.37291437566126,1.92552049121421,3.38181878719103,3,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,19,8,142.388251916992,17.798531489624,17.798531489624,0.000685,0.697760917897168,0.323750037974299,2.1940208623151,3.7238052436917,6.58549156095393,1,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,20,3,6.04971504380676,2.01657168126892,2.01657168126892,0.000553,0.364660340193295,1,1,1,2.01657168126892,5,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,28,5,10.9103591399455,2.1820718279891,2.1820718279891,0.000473,0.461325967862389,1,1,1,2.1820718279891,2,tail contribution grouped by initial branch
low_hidden_failure,wind_speed_12_00,SNVOR,42,2,4.37489923463628,2.18744961731814,2.18744961731814,0.000603,0.362761130566855,1,1,1,2.18744961731814,6,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,CRI,11,9,24.646378560398,2.73848650671089,2.73848650671089,0.000565,0.726346485038956,0.567053418246531,1.63531818411433,0,2.73848650671088,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,CRI,14,6,17.7183893292418,2.95306488820696,2.95306488820696,0.000377,0.396509683571834,0.571347879754982,6.28362773312141,1.87984699410406,2.95306488820695,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,CRI,19,4,8.04435371438724,2.01108842859681,2.01108842859681,0.000685,0.218792742955736,0.323750037974299,2.14203279891022,3.5960244356142,2.01108842859681,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,CRI,42,4,6.74486308116659,1.68621577029165,2.31418574375825,0.000603,0.26985387535343,0.712905905283304,2.28122914003565,0.79102310510515,1.68621577029165,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLFOR,1,1,4.26027641601153,4.26027641601153,4.26027641601153,0.000438,0.143915433438018,0.507838694771379,6.75859305126834,1.92360456873104,1.28663350709933,5,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLFOR,11,9,60.4000172202956,6.71111302447729,6.71111302447729,0.000565,0.726346485038956,0.567053418246531,1.63531818411433,0,2.73848650671088,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLFOR,14,6,56.3581653025185,9.39302755041975,9.39302755041975,0.000377,0.396509683571834,0.571347879754982,6.28362773312141,1.87984699410406,2.95306488820695,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLFOR,19,4,12.8413177451473,3.21032943628683,3.21032943628683,0.000685,0.218792742955736,0.323750037974299,2.14203279891022,3.5960244356142,2.01108842859681,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLFOR,42,3,11.3605013500133,3.78683378333776,3.78683378333776,0.000603,0.231878923701851,0.617207873711072,2.70830552004754,0.7213641401402,1.47689244580278,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,10,2,2.36337135913418,1.18168567956709,1.18168567956709,0.000582,0.20303877655792,1,1,1,1.18168567956709,6,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,11,9,20.9439585272314,2.32710650302571,2.32710650302571,0.000565,0.726346485038956,0.567053418246531,1.63531818411433,0,2.73848650671088,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,14,7,6.27074850445146,0.895821214921637,1.14630135066069,0.000377,0.383302402162015,0.632583896932842,5.52882377124692,1.75415456637491,2.69495581141463,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,20,3,3.84013028541978,1.28004342847326,1.28004342847326,0.000553,0.231472591043989,1,1,1,1.28004342847326,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,42,4,4.90318127274509,1.22579531818627,2.31418574375825,0.000603,0.26985387535343,0.712905905283304,2.28122914003565,0.79102310510515,1.68621577029165,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SLLR,46,3,2.92383793354486,0.974612644514954,0.974612644514954,0.000414,0.235413682249989,1,1,1,0.974612644514954,5,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,1,1,1.21254336749258,1.21254336749258,1.21254336749258,0.000438,0.143915433438018,0.507838694771379,6.75859305126834,1.92360456873104,1.28663350709933,7,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,10,2,2.36337135913418,1.18168567956709,1.18168567956709,0.000582,0.20303877655792,1,1,1,1.18168567956709,6,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,14,7,18.0067412329786,2.57239160471123,2.81007331371965,0.000377,0.383302402162015,0.632583896932842,5.52882377124692,1.75415456637491,2.69495581141463,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,19,4,21.5578829701064,5.3894707425266,5.3894707425266,0.000685,0.218792742955736,0.323750037974299,2.14203279891022,3.5960244356142,2.01108842859681,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,20,3,3.84013028541978,1.28004342847326,1.28004342847326,0.000553,0.231472591043989,1,1,1,1.28004342847326,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,42,4,5.34008449382618,1.33502112345654,2.31418574375825,0.000603,0.26985387535343,0.712905905283304,2.28122914003565,0.79102310510515,1.68621577029165,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_11_28,SNVOR,46,3,2.92383793354486,0.974612644514954,0.974612644514954,0.000414,0.235413682249989,1,1,1,0.974612644514954,5,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,CRI,11,10,30.9560868881318,3.09560868881318,3.09560868881318,0.000565,0.878980715254393,0.567053418246531,1.4154914171586,0,3.09560868881318,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,CRI,14,4,12.0130262764689,3.00325656911722,3.00325656911722,0.000377,0.397813478010536,0.571347879754982,6.37291437566126,1.92552049121421,3.00325656911722,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,CRI,19,5,28.1534181259427,5.63068362518853,5.63068362518853,0.000685,0.596594944862551,0.323750037974299,2.1940208623151,3.7238052436917,5.63068362518852,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,CRI,28,5,9.7687207726966,1.95374415453932,1.95374415453932,0.000473,0.413053732460745,1,1,1,1.95374415453932,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,CRI,42,3,5.86639097814159,1.95546365938053,1.95546365938053,0.000603,0.324289164076373,1,1,1,1.95546365938053,5,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLFOR,11,10,70.2967156934144,7.02967156934144,7.02967156934144,0.000565,0.878980715254393,0.567053418246531,1.4154914171586,0,3.09560868881318,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLFOR,13,5,17.911753830361,3.58235076607219,3.58235076607219,0.000502,0.351700655776563,0.324786584439651,2.02904282017032,1.85785556689423,1.71654650657552,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLFOR,14,4,38.2312869913048,9.55782174782621,9.55782174782621,0.000377,0.397813478010536,0.571347879754982,6.37291437566126,1.92552049121421,3.00325656911722,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLFOR,19,5,44.8312551217706,8.96625102435412,8.96625102435412,0.000685,0.596594944862551,0.323750037974299,2.1940208623151,3.7238052436917,5.63068362518852,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLLR,11,10,28.1612395824148,2.81612395824148,2.81612395824148,0.000565,0.878980715254393,0.567053418246531,1.4154914171586,0,3.09560868881318,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLLR,20,2,3.7069028391336,1.8534514195668,1.8534514195668,0.000553,0.335163005346619,1,1,1,1.8534514195668,5,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLLR,23,8,12.8439185999682,1.60548982499603,1.60548982499603,0.000434,0.528249244447683,0.700291642616277,0,0,0.963293894997614,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLLR,28,5,9.7687207726966,1.95374415453932,1.95374415453932,0.000473,0.413053732460745,1,1,1,1.95374415453932,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SLLR,42,3,5.86639097814159,1.95546365938053,1.95546365938053,0.000603,0.324289164076373,1,1,1,1.95546365938053,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,13,5,16.4005664324925,3.28011328649849,3.28011328649849,0.000502,0.351700655776563,0.324786584439651,2.02904282017032,1.85785556689423,1.71654650657552,2,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,14,4,11.5512498941444,2.88781247353611,2.88781247353611,0.000377,0.397813478010536,0.571347879754982,6.37291437566126,1.92552049121421,3.00325656911722,3,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,19,5,76.08991590334,15.217983180668,15.217983180668,0.000685,0.596594944862551,0.323750037974299,2.1940208623151,3.7238052436917,5.63068362518852,1,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,20,2,3.7069028391336,1.8534514195668,1.8534514195668,0.000553,0.335163005346619,1,1,1,1.8534514195668,6,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,28,5,9.7687207726966,1.95374415453932,1.95374415453932,0.000473,0.413053732460745,1,1,1,1.95374415453932,4,tail contribution grouped by initial branch
medium_hidden_failure,wind_speed_12_00,SNVOR,42,3,5.86639097814159,1.95546365938053,1.95546365938053,0.000603,0.324289164076373,1,1,1,1.95546365938053,5,tail contribution grouped by initial branch
