parameter_set_id,candidate_branch,mean_probability_11_28,mean_probability_12_00,delta_probability,mean_line_loading_11_28,mean_line_loading_12_00,delta_line_loading,mean_P_flow_11_28,mean_P_flow_12_00,delta_P_flow,mean_P_HF_L_11_28,mean_P_HF_L_12_00,delta_P_HF_L,selected_count_11_28,selected_count_12_00,delta_selected_count,probability_driver,note
benchmark_calibrated_seed,1,0.0876280484234534,0.0943815533620034,0.00675350493855004,0.490163194783141,0.528246041023106,0.0380828462399647,NaN,NaN,NaN,NaN,NaN,NaN,71,77,6,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,8,0.159057043870019,0.154824634324895,-0.00423240954512363,0.607071208415962,0.572768556671795,-0.0343026517441667,NaN,NaN,NaN,NaN,NaN,NaN,105,110,5,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,9,0.0634536727024498,0.0465400058349001,-0.0169136668675497,0.535181992394987,0.516222803105848,-0.018959189289139,NaN,NaN,NaN,NaN,NaN,NaN,38,26,-12,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,10,0.0466054302010265,0.0297731229789903,-0.0168323072220362,0.551583840251355,0.517583734998503,-0.0340001052528512,NaN,NaN,NaN,NaN,NaN,NaN,40,29,-11,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,11,0.0111878528523872,0.0166025166460946,0.00541466379370748,0.382863929729627,0.386591165160095,0.00372723543046766,NaN,NaN,NaN,NaN,NaN,NaN,11,13,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,12,0.0593687946899083,0.0431345385936457,-0.0162342560962626,0.564534006288705,0.523087316855774,-0.0414466894329315,NaN,NaN,NaN,NaN,NaN,NaN,48,36,-12,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,13,0.182985988065008,0.179344927988881,-0.00364106007612752,0.652790448065507,0.628322127403282,-0.0244683206622256,NaN,NaN,NaN,NaN,NaN,NaN,122,122,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,14,0.127097163901883,0.170988213122097,0.0438910492202141,0.667167428820742,0.685717377183356,0.0185499483626139,NaN,NaN,NaN,NaN,NaN,NaN,89,122,33,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,15,0.0216587978555822,0.00234263626122399,-0.0193161615943582,0.33980120427392,0.322155700810626,-0.017645503463294,NaN,NaN,NaN,NaN,NaN,NaN,19,2,-17,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,16,0.0368452101547586,0.0460900969040336,0.00924488674927496,0.391057551628146,0.434949780971976,0.04389222934383,NaN,NaN,NaN,NaN,NaN,NaN,30,38,8,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,17,0.044964062661879,0.0527027145355312,0.00773865187365225,0.377625750430656,0.421906843719153,0.0442810932884973,NaN,NaN,NaN,NaN,NaN,NaN,33,43,10,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,18,0.161977917821014,0.158093644395061,-0.00388427342595307,0.571478234135263,0.556634710415189,-0.0148435237200734,NaN,NaN,NaN,NaN,NaN,NaN,102,104,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,19,0.180871542271666,0.180892251056194,2.07087845282006e-05,0.699734451286315,0.683822021786131,-0.0159124295001836,NaN,NaN,NaN,NaN,NaN,NaN,90,94,4,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,20,0.0526511755268995,0.048354150997729,-0.00429702452917055,0.817443171323783,0.805313411617992,-0.0121297597057909,NaN,NaN,NaN,NaN,NaN,NaN,22,25,3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,21,0.00706081514862857,0.00682283602185322,-0.000237979126775347,0.116577922412458,0.111429182239595,-0.00514874017286215,NaN,NaN,NaN,NaN,NaN,NaN,3,1,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,22,0.00500241272579205,0.0043234701277511,-0.000678942598040952,0.117617824908362,0.114294218047021,-0.00332360686134088,NaN,NaN,NaN,NaN,NaN,NaN,3,1,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,23,0.181963102748415,0.183958939818063,0.0019958370696479,0.671346595262549,0.648336228486448,-0.0230103667761012,NaN,NaN,NaN,NaN,NaN,NaN,106,108,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,24,0.0157752671860548,0.0148769726003987,-0.00089829458565609,0.31640178168663,0.324503004496589,0.00810122280995923,NaN,NaN,NaN,NaN,NaN,NaN,11,9,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,25,0.0588778981465893,0.069961410622915,0.0110835124763257,0.529191472294794,0.549402959833707,0.020211487538913,NaN,NaN,NaN,NaN,NaN,NaN,34,44,10,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,26,0.0221230499086045,0.0243957964627617,0.00227274655415723,0.405083286349698,0.414660460328171,0.00957717397847363,NaN,NaN,NaN,NaN,NaN,NaN,8,10,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,27,0.180630103829914,0.203735212742734,0.0231051089128197,0.829895804355129,0.837203541095559,0.00730773674043017,NaN,NaN,NaN,NaN,NaN,NaN,133,146,13,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,28,0.0271803238328217,0.024476347628683,-0.0027039762041387,0.543730209163391,0.548513088202935,0.00478287903954455,NaN,NaN,NaN,NaN,NaN,NaN,13,12,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,29,0.0121710674372245,0.0123691164958756,0.00019804905865114,0.213179973584701,0.213911786839463,0.000731813254761626,NaN,NaN,NaN,NaN,NaN,NaN,11,11,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,30,0.0326774834122173,0.0437747783645705,0.0110972949523533,0.338362896230658,0.353666912376815,0.0153040161461575,NaN,NaN,NaN,NaN,NaN,NaN,23,25,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,31,0.0635976471126641,0.0708729879854072,0.00727534087274312,0.293251744046525,0.310429156314957,0.0171774122684319,NaN,NaN,NaN,NaN,NaN,NaN,35,39,4,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,32,0.000624887005149999,0.000624887005149999,1.0842021724855e-19,0.176177446291841,0.173615384172774,-0.00256206211906695,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,33,0.00874666707086151,0.00887725832672469,0.000130591255863179,0.731402601099109,0.728909847516618,-0.00249275358249124,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,34,0.000492499372788895,0.000134985000249999,-0.000357514372538896,0.63213993166038,0.637925139922163,0.00578520826178308,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,35,0.0271453280754499,0.023624488190062,-0.00352083988538794,0.649055923471506,0.652422026982479,0.00336610351097233,NaN,NaN,NaN,NaN,NaN,NaN,12,11,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,36,0.0127754059685066,0.0144754339698776,0.00170002800137108,0.196076044690445,0.187141180706636,-0.00893486398380908,NaN,NaN,NaN,NaN,NaN,NaN,11,11,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,37,0.0172109799040022,0.0234116562880433,0.00620067638404104,0.745063330686837,0.73875756681416,-0.00630576387267701,NaN,NaN,NaN,NaN,NaN,NaN,1,0,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,38,0.039887204620525,0.0372506142965048,-0.00263659032402015,0.583098719861143,0.588326987551266,0.00522826769012308,NaN,NaN,NaN,NaN,NaN,NaN,23,22,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,39,0.000554901004450003,0.000554901004450003,2.16840434497101e-19,0.635993937636033,0.636573042344275,0.000579104708241407,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,40,0.107721449892621,0.117788507367194,0.0100670574745734,0.402506473048671,0.43604451091425,0.0335380378655784,NaN,NaN,NaN,NaN,NaN,NaN,66,75,9,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,41,0.000566898604570001,0.000566898604570001,0,0.625572565658135,0.630858146102005,0.00528558044386951,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,42,0.119049488138933,0.131558113620536,0.0125086254816026,0.561847740357369,0.56667411044876,0.0048263700913912,NaN,NaN,NaN,NaN,NaN,NaN,73,83,10,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,43,0.000586894604770002,0.000586894604770001,-4.33680868994202e-19,0.196299316990138,0.186048100308447,-0.0102512166816915,NaN,NaN,NaN,NaN,NaN,NaN,1,0,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,44,0.000134985000249999,0.00103654640911142,0.000901561408861418,0.273088284098163,0.259979382343746,-0.0131089017544168,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,45,0.000561899604519998,0.00354163726339268,0.00297973765887268,0.486154018543407,0.471280802503513,-0.0148732160398941,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
low_hidden_failure,46,0.00052390720414,0.00398230198890076,0.00345839478476076,0.599788002996361,0.582963581996371,-0.0168244209999904,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,1,0.0876280484234534,0.0943815533620034,0.00675350493855004,0.490163194783141,0.528246041023106,0.0380828462399647,NaN,NaN,NaN,NaN,NaN,NaN,71,77,6,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,2,0.0218253107316906,0.028009159573244,0.00618384884155337,0.236141257868601,0.263741847283693,0.0276005894150918,NaN,NaN,NaN,NaN,NaN,NaN,19,25,6,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,3,0.222605054907121,0.248992190021485,0.0263871351143641,0.845417909437964,0.879591907682743,0.0341739982447794,NaN,NaN,NaN,NaN,NaN,NaN,146,175,29,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,4,0.0327374052766314,0.0318476076109343,-0.000889797665697072,0.453188961027179,0.4468121275953,-0.00637683343187878,NaN,NaN,NaN,NaN,NaN,NaN,25,22,-3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,5,0.001575046477,0.001575046477,2.16840434497101e-19,0.465812939590384,0.497375294054683,0.0315623544642989,NaN,NaN,NaN,NaN,NaN,NaN,2,3,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,6,0.0512521747835769,0.0642808276277768,0.0130286528441999,0.41957760818085,0.423813791399504,0.00423618321865449,NaN,NaN,NaN,NaN,NaN,NaN,42,59,17,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,7,0.0218528642622907,0.0224799398022934,0.000627075540002665,0.291263358889857,0.308253904562921,0.0169905456730639,NaN,NaN,NaN,NaN,NaN,NaN,12,17,5,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,8,0.160881272839752,0.157830299785254,-0.00305097305449795,0.610667290739221,0.585817029234632,-0.0248502615045887,NaN,NaN,NaN,NaN,NaN,NaN,109,104,-5,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,9,0.070612679082634,0.046474657591047,-0.024138021491587,0.53666705531078,0.510973582014335,-0.0256934732964444,NaN,NaN,NaN,NaN,NaN,NaN,39,29,-10,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,10,0.0466892552641661,0.0376435721108871,-0.00904568315327895,0.548394976769242,0.535137532551982,-0.0132574442172593,NaN,NaN,NaN,NaN,NaN,NaN,39,34,-5,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,11,0.0136621642076662,0.0189763110559571,0.00531414684829098,0.384909438045432,0.391537355748156,0.00662791770272436,NaN,NaN,NaN,NaN,NaN,NaN,15,16,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,12,0.0512377581221852,0.0450644124198133,-0.00617334570237189,0.55151037963305,0.539231993199829,-0.0122783864332214,NaN,NaN,NaN,NaN,NaN,NaN,43,40,-3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,13,0.180419770930944,0.168411921578886,-0.0120078493520589,0.647847020468106,0.612743847169848,-0.0351031732982585,NaN,NaN,NaN,NaN,NaN,NaN,121,118,-3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,14,0.130932805614141,0.178178511113638,0.0472457054994971,0.668668292356775,0.693490796999674,0.0248225046428995,NaN,NaN,NaN,NaN,NaN,NaN,98,123,25,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,15,0.0122008073236618,0.00826346667803158,-0.00393734064563019,0.331774050445801,0.330204820248253,-0.0015692301975479,NaN,NaN,NaN,NaN,NaN,NaN,10,7,-3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,16,0.0373940399395421,0.0532503093250092,0.0158562693854671,0.390332127953817,0.427766888884208,0.0374347609303907,NaN,NaN,NaN,NaN,NaN,NaN,32,47,15,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,17,0.0437701557397587,0.0571941193776008,0.0134239636378421,0.375999801691537,0.41517971259444,0.0391799109029033,NaN,NaN,NaN,NaN,NaN,NaN,36,50,14,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,18,0.154237069408787,0.156660361117381,0.00242329170859432,0.564021203245881,0.552162780992612,-0.0118584222532693,NaN,NaN,NaN,NaN,NaN,NaN,101,106,5,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,19,0.185874745892439,0.187769387134512,0.00189464124207278,0.705443721417714,0.692342003047184,-0.0131017183705301,NaN,NaN,NaN,NaN,NaN,NaN,95,104,9,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,20,0.0573729827147644,0.0509908625353142,-0.00638212017945018,0.815449325428338,0.810739163167634,-0.0047101622607042,NaN,NaN,NaN,NaN,NaN,NaN,32,30,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,21,0.00678203374181571,0.0100279736472081,0.00324593990539238,0.11403425289518,0.120968768070265,0.00693451517508516,NaN,NaN,NaN,NaN,NaN,NaN,3,6,3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,22,0.00488357531824824,0.00995271298288667,0.00506913766463844,0.112992189673733,0.122113471146279,0.00912128147254603,NaN,NaN,NaN,NaN,NaN,NaN,7,10,3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,23,0.18428077231859,0.190928210691889,0.00664743837329901,0.672512704676344,0.649184880736712,-0.0233278239396318,NaN,NaN,NaN,NaN,NaN,NaN,103,109,6,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,24,0.0161228532540261,0.0105359575262692,-0.00558689572775683,0.318428791566108,0.327555684699155,0.00912689313304788,NaN,NaN,NaN,NaN,NaN,NaN,7,7,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,25,0.0570735794064263,0.0579470978753076,0.000873518468881264,0.528245562654903,0.534550363547325,0.00630480089242236,NaN,NaN,NaN,NaN,NaN,NaN,37,49,12,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,26,0.0208199473562145,0.0178662453263299,-0.00295370202988457,0.403173229251463,0.403255230385901,8.20011344384031e-05,NaN,NaN,NaN,NaN,NaN,NaN,8,5,-3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,27,0.177351347452144,0.207379024192821,0.0300276767406769,0.825129138680299,0.842548881527748,0.0174197428474482,NaN,NaN,NaN,NaN,NaN,NaN,132,156,24,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,28,0.0261771071613797,0.0236114285464437,-0.00256567861493595,0.545925079748142,0.534062498955222,-0.0118625807929205,NaN,NaN,NaN,NaN,NaN,NaN,11,13,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,29,0.0148767075227723,0.0144307287968162,-0.000445978725956062,0.210300655524309,0.211475588515537,0.00117493299122856,NaN,NaN,NaN,NaN,NaN,NaN,14,12,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,30,0.0314482633981691,0.0331740840166196,0.00172582061845048,0.33197577626928,0.337768736132462,0.00579295986318223,NaN,NaN,NaN,NaN,NaN,NaN,24,23,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,31,0.0558186740775531,0.0675995435920474,0.0117808695144943,0.281850078835206,0.305011168378921,0.0231610895437151,NaN,NaN,NaN,NaN,NaN,NaN,29,36,7,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,32,0.001612970515,0.001612970515,0,0.175310804002843,0.169023037122187,-0.00628776688065608,NaN,NaN,NaN,NaN,NaN,NaN,1,3,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,33,0.00963445492784155,0.00890101826079143,-0.000733436667050124,0.730666863645403,0.726669370531984,-0.00399749311341946,NaN,NaN,NaN,NaN,NaN,NaN,2,4,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,34,0.00176644034921875,0.00112395002499999,-0.000642490324218755,0.631323519709346,0.636825512404033,0.00550199269468743,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,35,0.0261048524185393,0.0237751022817915,-0.00232975013674779,0.650392633987052,0.644264845248876,-0.00612778873817665,NaN,NaN,NaN,NaN,NaN,NaN,12,13,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,36,0.016527414962422,0.0163886258002176,-0.000138789162204344,0.194341313723757,0.192686548852429,-0.00165476487132782,NaN,NaN,NaN,NaN,NaN,NaN,15,13,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,37,0.0206973284331837,0.0197128447027463,-0.000984483730437399,0.743640296432582,0.733681484427754,-0.00995881200482862,NaN,NaN,NaN,NaN,NaN,NaN,2,0,-2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,38,0.0390393611707149,0.0339238133430498,-0.00511554782766503,0.585547696896552,0.5773391781737,-0.00820851872285233,NaN,NaN,NaN,NaN,NaN,NaN,24,24,0,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,39,0.001543110445,0.001543110445,2.16840434497101e-19,0.635649334536175,0.635676827103881,2.74925677055116e-05,NaN,NaN,NaN,NaN,NaN,NaN,2,1,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,40,0.10005513001508,0.116252679652999,0.0161975496379186,0.383896728452693,0.432477698231017,0.0485809697783237,NaN,NaN,NaN,NaN,NaN,NaN,61,73,12,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,41,0.001555086457,0.001555086457,-4.33680868994202e-19,0.624870121823763,0.630341735267764,0.00547161344400049,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,42,0.102426928509457,0.128197611725223,0.0257706832157659,0.543645493252913,0.557422983088797,0.0137774898358838,NaN,NaN,NaN,NaN,NaN,NaN,66,86,20,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,43,0.001575046477,0.001575046477,2.16840434497101e-19,0.196420587593439,0.184471851374774,-0.011948736218665,NaN,NaN,NaN,NaN,NaN,NaN,2,3,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,44,0.00112395002499999,0.00112395002499999,-2.16840434497101e-19,0.273555393354168,0.261939090554217,-0.0116163027999511,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,45,0.00155009645199999,0.00268084379463646,0.00113074734263647,0.487267474873232,0.466808121571979,-0.0204593533012528,NaN,NaN,NaN,NaN,NaN,NaN,3,2,-1,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
medium_hidden_failure,46,0.001512172414,0.00378663215793164,0.00227445974393164,0.598930565748396,0.581297239781607,-0.0176333259667887,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,component_fields_missing,Paired candidate-branch delta from existing after-curve-fix trace; diagnostic only.
