parameter_set_id,scenario_id,sample_variant,sigma,metric_name,var_value,sample_count,valid_sample_count,chain_probability_status_summary,stage_probability_mode,wind_power_curve_profile,quantile_rule,source_file,note
low_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLLR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.95,SNVOR,1.99470869670849,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.95,CRI_recomputed,1.12469498072247,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.95,CRI_basic_reference,1.12469498072248,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.98,SLFOR,4.34195501222109,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.98,SNVOR,2.38720183009127,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.98,CRI_recomputed,1.24345760818949,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
low_hidden_failure,penetration_80pct,severity_only_reference,0.98,CRI_basic_reference,1.24345760818949,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLLR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SLFOR,6.16,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,SNVOR,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,CRI_recomputed,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.9,CRI_basic_reference,6.03,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SLLR,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SLFOR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,SNVOR,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,CRI_recomputed,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.95,CRI_basic_reference,6.5,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SLLR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SLFOR,17.7360024216754,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,SNVOR,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,CRI_recomputed,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,full_event_chain_risk_display,0.98,CRI_basic_reference,6.85,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SLFOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SLFOR,1.93621790772862,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.95,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.95,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SLFOR,3.6322505964947,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.98,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_recomputed,1.11029459614503,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,concentrated_bus34,severity_only_reference,0.98,CRI_basic_reference,1.11029459614503,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\concentrated_bus34\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLLR,0.842682385834405,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SLFOR,1.14113753581997,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,SNVOR,0.603332304817275,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_recomputed,0.963293894997616,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.9,CRI_basic_reference,0.963293894997615,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLLR,1.60548982499603,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SLFOR,3.58235076607219,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,SNVOR,1.8534514195668,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_recomputed,1.95374415453932,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.95,CRI_basic_reference,1.95374415453932,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLLR,2.81612395824148,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SLFOR,7.61064540584527,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,SNVOR,3.28011328649849,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_recomputed,3.09560868881318,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,full_event_chain_risk_display,0.98,CRI_basic_reference,3.09560868881318,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.9,SLFOR,2.02904282017032,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.9,SNVOR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_recomputed,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.9,CRI_basic_reference,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.95,SLFOR,2.85476041608016,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.95,SNVOR,1.92552049121421,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_recomputed,1.37781524398594,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.95,CRI_basic_reference,1.37781524398594,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLLR,1,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.98,SLFOR,6.37291437566126,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.98,SNVOR,2.51364479775994,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.98,CRI_recomputed,2.00249570122808,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,distributed_30_39,severity_only_reference,0.98,CRI_basic_reference,2.00249570122808,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SLLR,0.548247311409947,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SLFOR,0.974612644514954,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,SNVOR,0.494536152356823,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,CRI_recomputed,0.592757799332075,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
medium_hidden_failure,wind_speed_11_28,full_event_chain_risk_display,0.9,CRI_basic_reference,0.592757799332076,460,460,full_event_available,bernoulli_full_event,paper_2_12_20,empirical_quantile,C:\Users\24186\Documents\New project 13\results\calibration\full_event_formal_var_pilot_after_curve_fix\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,After-curve-fix full-event metric reconstruction; not final benchmark.
