parameter_set_id,metric_name,candidate_branch,tail_candidate_rows_11_28,tail_candidate_rows_12_00,mean_tail_candidate_probability_11_28,mean_tail_candidate_probability_12_00,delta_probability_12_minus_11,selected_tail_count_11_28,selected_tail_count_12_00,delta_selected_count_12_minus_11,likely_effect
high_hidden_failure,CRI,14,43,45,0.124508587809262,0.168569503132045,0.0440609153227831,7,9,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,15,65,75,0.006007770575,0.006007770575,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,16,63,73,0.100673697186905,0.087705762034589,-0.0129679351523157,6,6,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,17,63,73,0.101266675017857,0.088307290375,-0.0129593846428571,6,6,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,18,63,69,0.100852844567857,0.121428294348913,0.0205754497810559,4,6,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,19,59,63,0.258700461980482,0.260777106578018,0.00207664459753604,5,6,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,20,63,67,0.126227761170297,0.0747001727187035,-0.0515275884515937,7,4,-3,no_clear_tail_candidate_effect
high_hidden_failure,CRI,21,69,73,0.006407740675,0.006407740675,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,22,69,73,0.00639487035,0.00639487035,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,23,67,68,0.240058894075426,0.272905588744349,0.032846694668923,7,10,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,24,73,84,0.00848737340532347,0.00665580050082691,-0.00183157290449656,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,25,73,84,0.0406621899890755,0.0601848708098238,0.0195226808207483,3,4,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,26,73,84,0.0164198850791979,0.018117853035119,0.00169796795592113,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,27,61,70,0.329299084415137,0.344789386866198,0.0154903024510605,22,24,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,28,67,71,0.006453281825,0.048434129071831,0.041980847246831,0,2,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,29,73,84,0.006579015,0.006579015,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,30,73,84,0.0118475972454732,0.0182024000202746,0.00635480277480133,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,31,73,84,0.020169945309589,0.0302144994416667,0.0100445541320776,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,32,61,70,0.006494862875,0.006494862875,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,33,61,70,0.006009750625,0.0178848744065784,0.0118751237815784,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,34,61,70,0.006009750625,0.006009750625,1.73472347597681e-18,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,35,69,74,0.00649387285,0.046771148275,0.040277275425,0,2,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,36,69,74,0.00656119455,0.00656119455,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,37,69,74,0.0164369079214976,0.0296355316831058,0.0131986237616082,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,38,69,72,0.0351594498764493,0.0615605594569444,0.0264011095804951,2,3,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,39,69,74,0.006425561125,0.006425561125,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,40,62,74,0.118642841512097,0.127304828327703,0.00866198681560587,6,7,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,41,68,80,0.006437441425,0.006437441425,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,42,56,74,0.166238451759375,0.167676798306081,0.00143834654670605,8,10,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,CRI,43,62,74,0.006457241925,0.006457241925,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,44,62,74,0.006009750625,0.006009750625,1.73472347597681e-18,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,CRI,45,62,74,0.0064324913,0.0064324913,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,CRI,46,62,74,0.00639487035,0.00639487035,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,1,65,62,0.296850108056923,0.24680122023629,-0.0500488878206328,19,15,-4,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,2,68,65,0.0357799829455882,0.05241221634,0.0166322333944118,2,3,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,3,53,58,0.456309767057547,0.409669797046367,-0.04663997001118,16,16,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,4,73,72,0.0150008882905393,0.00737903495149829,-0.00762185333904099,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,5,73,72,0.006457241925,0.006457241925,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,6,76,79,0.0626121126437589,0.102761767327251,0.040149654683492,4,7,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,7,78,82,0.00641467085,0.0306484593658537,0.0242337885158537,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,8,66,67,0.22801431566075,0.244585103772504,0.0165707881117542,8,9,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,9,78,80,0.172154522377616,0.169460848092991,-0.00269367428462564,5,5,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,10,68,69,0.0357799829455882,0.00956762822016879,-0.0262123547254194,2,0,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,11,54,54,0.006544364125,0.006544364125,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,12,56,56,0.204186860604828,0.201361783791183,-0.00282507681364472,12,11,-1,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,13,58,54,0.314815167275862,0.319256180080556,0.00444101280469339,16,15,-1,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,14,47,52,0.106179533063287,0.186254370869784,0.0800748378064962,6,11,5,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,15,68,70,0.0352428361463235,0.006007770575,-0.0292350655713235,2,0,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,16,68,68,0.0937129672889706,0.0433007699360657,-0.0504121973529049,6,2,-4,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,17,68,68,0.0943105347316177,0.0504387506838098,-0.0438717840478078,6,2,-4,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,18,66,63,0.111608193317045,0.122895462264759,0.0112872689477134,5,5,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,19,63,58,0.249069865743616,0.308738163778603,0.0596682980349869,5,7,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,20,66,61,0.120787066745511,0.0892006752293307,-0.0315863915161802,7,2,-5,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,21,70,67,0.006407740675,0.006407740675,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,22,70,67,0.00639487035,0.00639487035,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,23,66,63,0.254829311449381,0.317972636030118,0.0631433245807367,9,12,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,24,78,82,0.00835089045786684,0.0066630580880422,-0.00168783236982464,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,25,78,82,0.0326789282004546,0.0736120018649415,0.0409330736644869,2,4,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,26,78,82,0.0157704019106596,0.0610177743922922,0.0452473724816326,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,27,64,68,0.333253443371923,0.359976822947782,0.0267233795758592,24,18,-6,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,28,72,73,0.006453281825,0.0336737398571917,0.0272204580321917,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,29,78,79,0.006579015,0.018965565287727,0.012386550287727,0,1,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,30,78,82,0.0115130407714044,0.0478354439826982,0.0363224032112938,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,31,78,82,0.044770379375,0.0429065167006097,-0.00186386267439024,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,32,64,68,0.006494862875,0.006494862875,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,33,64,68,0.006009750625,0.0314296621882532,0.0254199115632532,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,34,64,68,0.006009750625,0.006009750625,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,35,74,72,0.00649387285,0.0340912652708334,0.0275973924208334,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,36,74,73,0.00656119455,0.020169945309589,0.013608750759589,0,1,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,37,74,73,0.0157642785045046,0.0557204733498151,0.0399561948453105,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,38,74,73,0.0332134221432432,0.0880274252256849,0.0548140030824417,2,4,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLFOR,39,66,73,0.006425561125,0.006425561125,1.73472347597681e-18,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,40,67,70,0.139929350902985,0.105823101025,-0.0341062498779851,6,4,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,41,73,72,0.006437441425,0.006437441425,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,42,61,66,0.185722938586066,0.157099866124242,-0.0286230724618231,8,7,-1,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,43,67,70,0.006457241925,0.006457241925,1.73472347597681e-18,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,44,67,70,0.006009750625,0.006009750625,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLFOR,45,67,70,0.0064324913,0.0064324913,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLFOR,46,67,70,0.00639487035,0.00639487035,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,1,59,70,0.326385512508475,0.247716963433571,-0.0786685490749031,19,17,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,2,62,70,0.0386076076290323,0.077521109225,0.0389135015959677,2,5,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,3,48,59,0.482478765338542,0.427393454259322,-0.0550853110792195,15,17,2,selected_more_at_12mps
high_hidden_failure,SLLR,4,66,74,0.0309645508516571,0.0601322875506757,0.0291677366990186,1,4,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,5,67,78,0.006457241925,0.006457241925,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,6,69,71,0.0827000042221112,0.141590201152857,0.0588901969307454,5,9,4,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,7,71,74,0.0203846904511637,0.060039809972054,0.0396551195208903,1,4,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,8,64,61,0.208996176396631,0.243218203470163,0.034222027073532,6,9,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,9,71,74,0.188477306445832,0.154176710296515,-0.0343005961493176,5,3,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,10,66,69,0.00656119455,0.00656119455,1.73472347597681e-18,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,11,48,54,0.006544364125,0.006544364125,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,12,52,56,0.18119179693693,0.201361783791183,0.0201699868542531,10,11,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,13,55,52,0.313569376670909,0.331285956524039,0.0177165798531294,15,17,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,14,45,54,0.106151961728803,0.0933185523367411,-0.0128334093920623,6,6,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,15,64,70,0.006007770575,0.006007770575,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,16,62,70,0.102200566970968,0.0628073265421428,-0.0393932404288249,6,4,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,17,62,70,0.102792538048387,0.0634252718607142,-0.0393672661876729,6,4,-2,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,18,63,60,0.100818841788321,0.153783344590742,0.0529645028024211,4,9,5,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,19,60,55,0.254499840399557,0.23913786276936,-0.0153619776301971,5,5,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,20,63,58,0.126227761170297,0.0361911059345188,-0.0900366552357784,7,4,-3,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,21,65,60,0.006407740675,0.006407740675,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,22,65,60,0.00639487035,0.00639487035,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,23,62,51,0.258901170141992,0.295142525814694,0.0362413556727018,7,8,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,24,71,74,0.008547349010403,0.00669601145701973,-0.00185133755338327,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,25,71,74,0.0547903054037613,0.106621493021899,0.0518311876181373,4,8,4,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,26,71,74,0.0167052917673443,0.00628794765,-0.0104173441173443,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,27,61,66,0.329299084415137,0.355055682003007,0.0257565975878695,22,24,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,28,65,61,0.006453281825,0.0390285840602459,0.0325753022352459,0,2,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,29,71,74,0.006579015,0.006579015,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,30,71,74,0.0206196639084507,0.0603242721283784,0.0397046082199277,1,4,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,31,71,74,0.0205532904014084,0.0602605894391892,0.0397072990377807,1,4,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,32,61,66,0.006494862875,0.006494862875,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,33,61,66,0.006009750625,0.006009750625,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,34,61,66,0.006009750625,0.006009750625,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,35,67,64,0.00649387285,0.0375409393234375,0.0310470664734375,0,2,2,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,36,67,64,0.00656119455,0.00656119455,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,37,67,64,0.00648199255,0.00648199255,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,38,67,62,0.0360191875018657,0.0544376794528226,0.0184184919509569,2,3,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SLLR,39,67,64,0.006425561125,0.006425561125,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,40,60,70,0.1223819324875,0.120016385135714,-0.00236554735178569,7,8,1,selected_more_at_12mps
high_hidden_failure,SLLR,41,66,74,0.006437441425,0.006437441425,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,42,54,70,0.172151654229167,0.1626905302775,-0.00946112395166671,9,11,2,selected_more_at_12mps
high_hidden_failure,SLLR,43,60,70,0.006457241925,0.006457241925,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,44,60,70,0.006009750625,0.006009750625,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SLLR,45,60,70,0.0064324913,0.0064324913,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SLLR,46,60,70,0.00639487035,0.00639487035,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,1,69,72,0.23681431072971,0.172015525791667,-0.0647987849380435,16,12,-4,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,2,74,73,0.0871102868837838,0.0882136991075342,0.00110341222375047,6,6,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,3,47,52,0.492608968229787,0.437219604064273,-0.055389364165514,23,23,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,4,69,74,0.006425561125,0.00735326538861996,0.000927704263619955,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,5,69,74,0.006457241925,0.006457241925,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,6,73,77,0.0983899388436186,0.126028479651306,0.0276385408076873,6,9,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,7,75,80,0.0196624752386666,0.00641467085,-0.0132478043886666,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,8,56,60,0.211379645648223,0.195080707086466,-0.0162989385617566,13,12,-1,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,9,72,80,0.108968797690249,0.0452852050179908,-0.0636835926722586,7,3,-4,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,10,65,69,0.00656119455,0.00956762822016879,0.0030064336701688,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,11,76,78,0.006544364125,0.006544364125,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,12,68,72,0.0500874923143382,0.0476518192177083,-0.0024356730966299,3,3,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,13,56,54,0.290344280392857,0.227263771983333,-0.0630805084095238,14,10,-4,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,14,33,31,0.316727029376482,0.374240021210559,0.0575129918340775,14,14,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,15,76,78,0.006007770575,0.006007770575,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,16,74,76,0.093673360258473,0.0916905715520061,-0.0019827887064669,6,6,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,17,74,76,0.110989313258239,0.0981116804605141,-0.0128776327977247,6,6,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,18,57,55,0.215425612296053,0.222220025641541,0.00679441334548853,10,10,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,19,51,47,0.268871535193566,0.227423120572969,-0.0414484146205969,10,8,-2,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,20,57,53,0.165265284468429,0.0966461578941747,-0.0686191265742541,9,4,-5,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,21,63,59,0.006407740675,0.006407740675,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,22,63,59,0.00639487035,0.00639487035,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,23,56,50,0.277385771984972,0.252526928171826,-0.0248588438131458,15,13,-2,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,24,75,80,0.00843059649918151,0.00667067855461825,-0.00175991794456326,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,25,75,80,0.0397498204347001,0.075291093619065,0.0355412731843649,3,4,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,26,75,80,0.0253258263403193,0.03113074895875,0.0058049226184307,1,0,-1,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,27,67,70,0.287583618747091,0.300986447067276,0.0134028283201849,21,19,-2,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,28,67,67,0.0212823373201493,0.065769503805597,0.0444871664854477,1,2,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,29,72,77,0.0203604695865094,0.019287293866629,-0.0010731757198804,1,1,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,30,75,80,0.0268766440319524,0.0279100886096375,0.00103344457768502,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,31,75,80,0.0595445975073333,0.068651119890625,0.0091065223832917,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,32,67,70,0.006494862875,0.006494862875,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,33,67,70,0.00746666735909639,0.0307033790007317,0.0232367116416353,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,34,67,70,0.006009750625,0.006009750625,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,35,65,66,0.0217785824984615,0.0667063654045455,0.0449277829060839,1,2,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,36,66,67,0.0216132976628788,0.0213886394074627,-0.000224658255416097,1,1,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,37,66,67,0.0180357159673284,0.0468831851365646,0.0288474691692362,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,38,65,65,0.0522186283746154,0.0980790173242307,0.0458603889496154,3,4,1,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,39,66,67,0.006425561125,0.006425561125,8.67361737988404e-19,0,0,0,higher_candidate_probability_at_12mps
high_hidden_failure,SNVOR,40,63,68,0.211484216071429,0.211020383257353,-0.000463832814075638,9,9,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,41,69,74,0.006437441425,0.006437441425,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,42,55,68,0.223327733785909,0.240327400351471,0.0169996665655615,8,11,3,higher_probability_and_selected_more_at_12mps
high_hidden_failure,SNVOR,43,63,68,0.006457241925,0.006457241925,-8.67361737988404e-19,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,44,63,68,0.006009750625,0.006009750625,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,45,63,68,0.0064324913,0.0064324913,0,0,0,0,no_clear_tail_candidate_effect
high_hidden_failure,SNVOR,46,57,66,0.00639487035,0.00639487035,0,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,1,57,84,0.351232848929159,0.214716209032013,-0.136516639897146,20,18,-2,no_clear_tail_candidate_effect
low_hidden_failure,CRI,2,65,86,0.00069187360582,0.0587911832799002,0.0580993096740802,0,5,5,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,3,41,76,0.585568159630836,0.342426113223776,-0.24314204640706,17,18,1,selected_more_at_12mps
low_hidden_failure,CRI,4,66,92,0.00893607102956831,0.00658341685626983,-0.00235265417329848,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,5,66,92,0.00058689460477,0.00058689460477,1.0842021724855e-19,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,6,79,97,0.0409248744031023,0.059748113770161,0.0188232393670587,3,5,2,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,7,82,97,0.0127323921896529,0.00054390320434,-0.0121884889853129,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,8,75,66,0.169462451759997,0.311434403322333,0.141971951562336,6,15,9,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,9,81,97,0.185776632212427,0.103743818681813,-0.0820328135306131,8,2,-6,no_clear_tail_candidate_effect
low_hidden_failure,CRI,10,71,97,0.00069187360582,0.00069187360582,1.0842021724855e-19,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,11,59,73,0.00067487700565,0.00067487700565,0,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,12,60,81,0.155061198596721,0.0991015361776787,-0.0559596624190421,10,8,-2,no_clear_tail_candidate_effect
low_hidden_failure,CRI,13,67,57,0.298936698678148,0.456473132943081,0.157536434264933,12,23,11,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,14,42,56,0.143274498231803,0.237378402846478,0.0941039046146754,6,15,9,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,15,73,89,0.00013298540023,0.00013298540023,2.71050543121376e-20,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,16,65,86,0.123193541043279,0.0350120673048732,-0.0881814737384055,8,3,-5,no_clear_tail_candidate_effect
low_hidden_failure,CRI,17,65,86,0.123773948021392,0.0356508465066111,-0.0881231015147805,8,3,-5,no_clear_tail_candidate_effect
low_hidden_failure,CRI,18,74,65,0.1084050594128,0.252540061041363,0.144135001628564,0,13,13,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,19,74,52,0.285745432096057,0.318813352770091,0.0330679206740334,5,7,2,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,20,74,65,0.224378012579178,0.0975794018513255,-0.126798610727852,5,2,-3,no_clear_tail_candidate_effect
low_hidden_failure,CRI,21,74,97,0.00053690460427,0.00053690460427,0,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,22,74,97,0.00052390720414,0.00052390720414,1.0842021724855e-19,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,23,74,92,0.293123048353262,0.197702653471733,-0.0954203948815293,9,7,-2,no_clear_tail_candidate_effect
low_hidden_failure,CRI,24,82,97,0.00335815948047184,0.00048691460377,-0.00287124487670184,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,25,82,97,0.0493301941410372,0.00738343201841454,-0.0419467621226226,3,0,-3,no_clear_tail_candidate_effect
low_hidden_failure,CRI,26,82,97,0.0399776171636725,0.00575678101085584,-0.0342208361528166,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,27,67,70,0.325972052034843,0.354124293986194,0.0281522419513506,22,26,4,higher_probability_and_selected_more_at_12mps
low_hidden_failure,CRI,28,82,82,0.012770908875404,0.00058289540473,-0.012188013470674,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,29,82,97,0.000709870006,0.000709870006,1.0842021724855e-19,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,30,82,97,0.0181099147911213,0.0338284925893158,0.0157185777981945,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,31,82,97,0.00069187360582,0.0831090386692575,0.0824171650634375,0,0,0,higher_candidate_probability_at_12mps
low_hidden_failure,CRI,32,67,70,0.00062488700515,0.00062488700515,0,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,33,67,70,0.0133527131894343,0.00013498500025,-0.0132177281891843,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,34,67,70,0.00013498500025,0.00013498500025,-2.71050543121376e-20,0,0,0,no_clear_tail_candidate_effect
low_hidden_failure,CRI,35,82,87,0.012811400775809,0.00062388720514,-0.012187513570669,0,0,0,no_clear_tail_candidate_effect
