initial_branch,trial_id,stage_id,wind_index,wind_bus,wind_gen_row,voltage_pu,wind_output_mw,wind_capacity_mw,trip_probability,trip_region,record_only
1,19,3,2,31,12,1,300,300,0,normal,1
1,19,3,3,32,13,1,300,300,0,normal,1
1,19,3,4,33,14,1,300,300,0,normal,1
1,19,3,5,34,15,1,300,300,0,normal,1
1,19,3,6,35,16,1,300,300,0,normal,1
1,19,3,7,36,17,1,300,300,0,normal,1
1,19,3,8,37,18,1.0275,0,300,0,normal,1
1,19,3,9,38,19,1.0265,0,300,0,normal,1
1,19,3,10,39,20,1,300,300,0,normal,1
1,19,4,1,30,11,1.0499,0,300,0,normal,1
1,19,4,2,31,12,0.982,0,300,0,normal,1
1,19,4,3,32,13,1,300,300,0,normal,1
1,19,4,4,33,14,1,300,300,0,normal,1
1,19,4,5,34,15,1,300,300,0,normal,1
1,19,4,6,35,16,1,300,300,0,normal,1
1,19,4,7,36,17,1,300,300,0,normal,1
1,19,4,8,37,18,1.0275,0,300,0,normal,1
1,19,4,9,38,19,1.0265,0,300,0,normal,1
1,19,4,10,39,20,0.999999999999999,300,300,0,normal,1
1,20,1,1,30,11,1,300,300,0,normal,1
1,20,1,2,31,12,1,300,300,0,normal,1
1,20,1,3,32,13,1,300,300,0,normal,1
1,20,1,4,33,14,1,300,300,0,normal,1
1,20,1,5,34,15,1,300,300,0,normal,1
1,20,1,6,35,16,1,300,300,0,normal,1
1,20,1,7,36,17,1,300,300,0,normal,1
1,20,1,8,37,18,1,300,300,0,normal,1
1,20,1,9,38,19,1,300,300,0,normal,1
1,20,1,10,39,20,1,300,300,0,normal,1
1,20,2,1,30,11,1,300,300,0,normal,1
1,20,2,2,31,12,1,300,300,0,normal,1
1,20,2,3,32,13,1,300,300,0,normal,1
1,20,2,4,33,14,1,300,300,0,normal,1
1,20,2,5,34,15,1,300,300,0,normal,1
1,20,2,6,35,16,1,300,300,0,normal,1
1,20,2,7,36,17,1,300,300,0,normal,1
1,20,2,8,37,18,1,300,300,0,normal,1
1,20,2,9,38,19,1,300,300,0,normal,1
1,20,2,10,39,20,1,300,300,0,normal,1
1,20,3,1,30,11,1.0499,0,300,0,normal,1
1,20,3,2,31,12,1,300,300,0,normal,1
1,20,3,3,32,13,1,300,300,0,normal,1
1,20,3,4,33,14,1,300,300,0,normal,1
1,20,3,5,34,15,1,300,300,0,normal,1
1,20,3,6,35,16,1,300,300,0,normal,1
1,20,3,7,36,17,1,300,300,0,normal,1
1,20,3,8,37,18,1.0275,0,300,0,normal,1
1,20,3,9,38,19,1.0265,0,300,0,normal,1
1,20,3,10,39,20,1,300,300,0,normal,1
1,20,4,1,30,11,1.0499,0,300,0,normal,1
1,20,4,2,31,12,0.982,0,300,0,normal,1
1,20,4,3,32,13,1,300,300,0,normal,1
1,20,4,4,33,14,1,300,300,0,normal,1
1,20,4,5,34,15,1,300,300,0,normal,1
1,20,4,6,35,16,1,300,300,0,normal,1
1,20,4,7,36,17,1,300,300,0,normal,1
1,20,4,8,37,18,1.0275,0,300,0,normal,1
1,20,4,9,38,19,1.0265,0,300,0,normal,1
1,20,4,10,39,20,0.999999999999999,300,300,0,normal,1
1,20,5,1,30,11,1.0499,0,300,0,normal,1
1,20,5,2,31,12,0.982,0,300,0,normal,1
1,20,5,3,32,13,1,300,300,0,normal,1
1,20,5,4,33,14,1,300,300,0,normal,1
1,20,5,5,34,15,1,300,300,0,normal,1
1,20,5,6,35,16,1,300,300,0,normal,1
1,20,5,7,36,17,1,300,300,0,normal,1
1,20,5,8,37,18,1.0275,0,300,0,normal,1
1,20,5,9,38,19,1.0265,0,300,0,normal,1
1,20,5,10,39,20,1.03,0,300,0,normal,1
2,1,1,1,30,11,1,300,300,0,normal,1
2,1,1,2,31,12,1,300,300,0,normal,1
2,1,1,3,32,13,1,300,300,0,normal,1
2,1,1,4,33,14,1,300,300,0,normal,1
2,1,1,5,34,15,1,300,300,0,normal,1
2,1,1,6,35,16,1,300,300,0,normal,1
2,1,1,7,36,17,1,300,300,0,normal,1
2,1,1,8,37,18,1,300,300,0,normal,1
2,1,1,9,38,19,1,300,300,0,normal,1
2,1,1,10,39,20,1,300,300,0,normal,1
2,2,1,1,30,11,1,300,300,0,normal,1
2,2,1,2,31,12,1,300,300,0,normal,1
2,2,1,3,32,13,1,300,300,0,normal,1
2,2,1,4,33,14,1,300,300,0,normal,1
2,2,1,5,34,15,1,300,300,0,normal,1
2,2,1,6,35,16,1,300,300,0,normal,1
2,2,1,7,36,17,1,300,300,0,normal,1
2,2,1,8,37,18,1,300,300,0,normal,1
2,2,1,9,38,19,1,300,300,0,normal,1
2,2,1,10,39,20,1,300,300,0,normal,1
2,3,1,1,30,11,1,300,300,0,normal,1
2,3,1,2,31,12,1,300,300,0,normal,1
2,3,1,3,32,13,1,300,300,0,normal,1
2,3,1,4,33,14,1,300,300,0,normal,1
2,3,1,5,34,15,1,300,300,0,normal,1
2,3,1,6,35,16,1,300,300,0,normal,1
2,3,1,7,36,17,1,300,300,0,normal,1
2,3,1,8,37,18,1,300,300,0,normal,1
2,3,1,9,38,19,1,300,300,0,normal,1
2,3,1,10,39,20,1,300,300,0,normal,1
2,4,1,1,30,11,1,300,300,0,normal,1
2,4,1,2,31,12,1,300,300,0,normal,1
2,4,1,3,32,13,1,300,300,0,normal,1
2,4,1,4,33,14,1,300,300,0,normal,1
2,4,1,5,34,15,1,300,300,0,normal,1
2,4,1,6,35,16,1,300,300,0,normal,1
2,4,1,7,36,17,1,300,300,0,normal,1
2,4,1,8,37,18,1,300,300,0,normal,1
2,4,1,9,38,19,1,300,300,0,normal,1
2,4,1,10,39,20,1,300,300,0,normal,1
2,5,1,1,30,11,1,300,300,0,normal,1
2,5,1,2,31,12,1,300,300,0,normal,1
2,5,1,3,32,13,1,300,300,0,normal,1
2,5,1,4,33,14,1,300,300,0,normal,1
2,5,1,5,34,15,1,300,300,0,normal,1
2,5,1,6,35,16,1,300,300,0,normal,1
2,5,1,7,36,17,1,300,300,0,normal,1
2,5,1,8,37,18,1,300,300,0,normal,1
2,5,1,9,38,19,1,300,300,0,normal,1
2,5,1,10,39,20,1,300,300,0,normal,1
2,6,1,1,30,11,1,300,300,0,normal,1
2,6,1,2,31,12,1,300,300,0,normal,1
2,6,1,3,32,13,1,300,300,0,normal,1
2,6,1,4,33,14,1,300,300,0,normal,1
2,6,1,5,34,15,1,300,300,0,normal,1
2,6,1,6,35,16,1,300,300,0,normal,1
2,6,1,7,36,17,1,300,300,0,normal,1
2,6,1,8,37,18,1,300,300,0,normal,1
2,6,1,9,38,19,1,300,300,0,normal,1
2,6,1,10,39,20,1,300,300,0,normal,1
2,7,1,1,30,11,1,300,300,0,normal,1
2,7,1,2,31,12,1,300,300,0,normal,1
2,7,1,3,32,13,1,300,300,0,normal,1
2,7,1,4,33,14,1,300,300,0,normal,1
2,7,1,5,34,15,1,300,300,0,normal,1
2,7,1,6,35,16,1,300,300,0,normal,1
2,7,1,7,36,17,1,300,300,0,normal,1
2,7,1,8,37,18,1,300,300,0,normal,1
2,7,1,9,38,19,1,300,300,0,normal,1
2,7,1,10,39,20,1,300,300,0,normal,1
2,8,1,1,30,11,1,300,300,0,normal,1
2,8,1,2,31,12,1,300,300,0,normal,1
2,8,1,3,32,13,1,300,300,0,normal,1
2,8,1,4,33,14,1,300,300,0,normal,1
2,8,1,5,34,15,1,300,300,0,normal,1
2,8,1,6,35,16,1,300,300,0,normal,1
2,8,1,7,36,17,1,300,300,0,normal,1
2,8,1,8,37,18,1,300,300,0,normal,1
2,8,1,9,38,19,1,300,300,0,normal,1
2,8,1,10,39,20,1,300,300,0,normal,1
2,9,1,1,30,11,1,300,300,0,normal,1
2,9,1,2,31,12,1,300,300,0,normal,1
2,9,1,3,32,13,1,300,300,0,normal,1
2,9,1,4,33,14,1,300,300,0,normal,1
2,9,1,5,34,15,1,300,300,0,normal,1
2,9,1,6,35,16,1,300,300,0,normal,1
2,9,1,7,36,17,1,300,300,0,normal,1
2,9,1,8,37,18,1,300,300,0,normal,1
2,9,1,9,38,19,1,300,300,0,normal,1
2,9,1,10,39,20,1,300,300,0,normal,1
2,10,1,1,30,11,1,300,300,0,normal,1
2,10,1,2,31,12,1,300,300,0,normal,1
2,10,1,3,32,13,1,300,300,0,normal,1
2,10,1,4,33,14,1,300,300,0,normal,1
2,10,1,5,34,15,1,300,300,0,normal,1
2,10,1,6,35,16,1,300,300,0,normal,1
2,10,1,7,36,17,1,300,300,0,normal,1
2,10,1,8,37,18,1,300,300,0,normal,1
2,10,1,9,38,19,1,300,300,0,normal,1
2,10,1,10,39,20,1,300,300,0,normal,1
2,11,1,1,30,11,1,300,300,0,normal,1
2,11,1,2,31,12,1,300,300,0,normal,1
2,11,1,3,32,13,1,300,300,0,normal,1
2,11,1,4,33,14,1,300,300,0,normal,1
2,11,1,5,34,15,1,300,300,0,normal,1
2,11,1,6,35,16,1,300,300,0,normal,1
2,11,1,7,36,17,1,300,300,0,normal,1
2,11,1,8,37,18,1,300,300,0,normal,1
2,11,1,9,38,19,1,300,300,0,normal,1
2,11,1,10,39,20,1,300,300,0,normal,1
2,12,1,1,30,11,1,300,300,0,normal,1
2,12,1,2,31,12,1,300,300,0,normal,1
2,12,1,3,32,13,1,300,300,0,normal,1
2,12,1,4,33,14,1,300,300,0,normal,1
2,12,1,5,34,15,1,300,300,0,normal,1
2,12,1,6,35,16,1,300,300,0,normal,1
2,12,1,7,36,17,1,300,300,0,normal,1
2,12,1,8,37,18,1,300,300,0,normal,1
2,12,1,9,38,19,1,300,300,0,normal,1
2,12,1,10,39,20,1,300,300,0,normal,1
2,13,1,1,30,11,1,300,300,0,normal,1
2,13,1,2,31,12,1,300,300,0,normal,1
2,13,1,3,32,13,1,300,300,0,normal,1
2,13,1,4,33,14,1,300,300,0,normal,1
2,13,1,5,34,15,1,300,300,0,normal,1
2,13,1,6,35,16,1,300,300,0,normal,1
2,13,1,7,36,17,1,300,300,0,normal,1
2,13,1,8,37,18,1,300,300,0,normal,1
2,13,1,9,38,19,1,300,300,0,normal,1
2,13,1,10,39,20,1,300,300,0,normal,1
2,14,1,1,30,11,1,300,300,0,normal,1
2,14,1,2,31,12,1,300,300,0,normal,1
2,14,1,3,32,13,1,300,300,0,normal,1
2,14,1,4,33,14,1,300,300,0,normal,1
2,14,1,5,34,15,1,300,300,0,normal,1
2,14,1,6,35,16,1,300,300,0,normal,1
2,14,1,7,36,17,1,300,300,0,normal,1
2,14,1,8,37,18,1,300,300,0,normal,1
2,14,1,9,38,19,1,300,300,0,normal,1
2,14,1,10,39,20,1,300,300,0,normal,1
2,15,1,1,30,11,1,300,300,0,normal,1
2,15,1,2,31,12,1,300,300,0,normal,1
2,15,1,3,32,13,1,300,300,0,normal,1
2,15,1,4,33,14,1,300,300,0,normal,1
2,15,1,5,34,15,1,300,300,0,normal,1
2,15,1,6,35,16,1,300,300,0,normal,1
2,15,1,7,36,17,1,300,300,0,normal,1
2,15,1,8,37,18,1,300,300,0,normal,1
2,15,1,9,38,19,1,300,300,0,normal,1
2,15,1,10,39,20,1,300,300,0,normal,1
2,16,1,1,30,11,1,300,300,0,normal,1
2,16,1,2,31,12,1,300,300,0,normal,1
2,16,1,3,32,13,1,300,300,0,normal,1
2,16,1,4,33,14,1,300,300,0,normal,1
2,16,1,5,34,15,1,300,300,0,normal,1
2,16,1,6,35,16,1,300,300,0,normal,1
2,16,1,7,36,17,1,300,300,0,normal,1
2,16,1,8,37,18,1,300,300,0,normal,1
2,16,1,9,38,19,1,300,300,0,normal,1
2,16,1,10,39,20,1,300,300,0,normal,1
2,17,1,1,30,11,1,300,300,0,normal,1
2,17,1,2,31,12,1,300,300,0,normal,1
2,17,1,3,32,13,1,300,300,0,normal,1
2,17,1,4,33,14,1,300,300,0,normal,1
2,17,1,5,34,15,1,300,300,0,normal,1
2,17,1,6,35,16,1,300,300,0,normal,1
2,17,1,7,36,17,1,300,300,0,normal,1
2,17,1,8,37,18,1,300,300,0,normal,1
2,17,1,9,38,19,1,300,300,0,normal,1
2,17,1,10,39,20,1,300,300,0,normal,1
2,18,1,1,30,11,1,300,300,0,normal,1
2,18,1,2,31,12,1,300,300,0,normal,1
2,18,1,3,32,13,1,300,300,0,normal,1
2,18,1,4,33,14,1,300,300,0,normal,1
2,18,1,5,34,15,1,300,300,0,normal,1
2,18,1,6,35,16,1,300,300,0,normal,1
2,18,1,7,36,17,1,300,300,0,normal,1
2,18,1,8,37,18,1,300,300,0,normal,1
2,18,1,9,38,19,1,300,300,0,normal,1
2,18,1,10,39,20,1,300,300,0,normal,1
2,19,1,1,30,11,1,300,300,0,normal,1
2,19,1,2,31,12,1,300,300,0,normal,1
2,19,1,3,32,13,1,300,300,0,normal,1
2,19,1,4,33,14,1,300,300,0,normal,1
2,19,1,5,34,15,1,300,300,0,normal,1
2,19,1,6,35,16,1,300,300,0,normal,1
2,19,1,7,36,17,1,300,300,0,normal,1
2,19,1,8,37,18,1,300,300,0,normal,1
2,19,1,9,38,19,1,300,300,0,normal,1
2,19,1,10,39,20,1,300,300,0,normal,1
2,20,1,1,30,11,1,300,300,0,normal,1
2,20,1,2,31,12,1,300,300,0,normal,1
2,20,1,3,32,13,1,300,300,0,normal,1
2,20,1,4,33,14,1,300,300,0,normal,1
2,20,1,5,34,15,1,300,300,0,normal,1
2,20,1,6,35,16,1,300,300,0,normal,1
2,20,1,7,36,17,1,300,300,0,normal,1
2,20,1,8,37,18,1,300,300,0,normal,1
2,20,1,9,38,19,1,300,300,0,normal,1
2,20,1,10,39,20,1,300,300,0,normal,1
3,1,1,1,30,11,1,300,300,0,normal,1
3,1,1,2,31,12,1,300,300,0,normal,1
3,1,1,3,32,13,1,300,300,0,normal,1
3,1,1,4,33,14,1,300,300,0,normal,1
3,1,1,5,34,15,1,300,300,0,normal,1
3,1,1,6,35,16,1,300,300,0,normal,1
3,1,1,7,36,17,1,300,300,0,normal,1
3,1,1,8,37,18,1,300,300,0,normal,1
3,1,1,9,38,19,1,300,300,0,normal,1
3,1,1,10,39,20,1,300,300,0,normal,1
3,2,1,1,30,11,1,300,300,0,normal,1
3,2,1,2,31,12,1,300,300,0,normal,1
3,2,1,3,32,13,1,300,300,0,normal,1
3,2,1,4,33,14,1,300,300,0,normal,1
3,2,1,5,34,15,1,300,300,0,normal,1
3,2,1,6,35,16,1,300,300,0,normal,1
3,2,1,7,36,17,1,300,300,0,normal,1
3,2,1,8,37,18,1,300,300,0,normal,1
3,2,1,9,38,19,1,300,300,0,normal,1
3,2,1,10,39,20,1,300,300,0,normal,1
3,3,1,1,30,11,1,300,300,0,normal,1
3,3,1,2,31,12,1,300,300,0,normal,1
3,3,1,3,32,13,1,300,300,0,normal,1
3,3,1,4,33,14,1,300,300,0,normal,1
3,3,1,5,34,15,1,300,300,0,normal,1
3,3,1,6,35,16,1,300,300,0,normal,1
3,3,1,7,36,17,1,300,300,0,normal,1
3,3,1,8,37,18,1,300,300,0,normal,1
3,3,1,9,38,19,1,300,300,0,normal,1
3,3,1,10,39,20,1,300,300,0,normal,1
3,4,1,1,30,11,1,300,300,0,normal,1
3,4,1,2,31,12,1,300,300,0,normal,1
3,4,1,3,32,13,1,300,300,0,normal,1
3,4,1,4,33,14,1,300,300,0,normal,1
3,4,1,5,34,15,1,300,300,0,normal,1
3,4,1,6,35,16,1,300,300,0,normal,1
3,4,1,7,36,17,1,300,300,0,normal,1
3,4,1,8,37,18,1,300,300,0,normal,1
3,4,1,9,38,19,1,300,300,0,normal,1
3,4,1,10,39,20,1,300,300,0,normal,1
3,5,1,1,30,11,1,300,300,0,normal,1
3,5,1,2,31,12,1,300,300,0,normal,1
3,5,1,3,32,13,1,300,300,0,normal,1
3,5,1,4,33,14,1,300,300,0,normal,1
3,5,1,5,34,15,1,300,300,0,normal,1
3,5,1,6,35,16,1,300,300,0,normal,1
3,5,1,7,36,17,1,300,300,0,normal,1
3,5,1,8,37,18,1,300,300,0,normal,1
3,5,1,9,38,19,1,300,300,0,normal,1
3,5,1,10,39,20,1,300,300,0,normal,1
3,6,1,1,30,11,1,300,300,0,normal,1
3,6,1,2,31,12,1,300,300,0,normal,1
3,6,1,3,32,13,1,300,300,0,normal,1
3,6,1,4,33,14,1,300,300,0,normal,1
3,6,1,5,34,15,1,300,300,0,normal,1
3,6,1,6,35,16,1,300,300,0,normal,1
3,6,1,7,36,17,1,300,300,0,normal,1
3,6,1,8,37,18,1,300,300,0,normal,1
3,6,1,9,38,19,1,300,300,0,normal,1
3,6,1,10,39,20,1,300,300,0,normal,1
3,7,1,1,30,11,1,300,300,0,normal,1
3,7,1,2,31,12,1,300,300,0,normal,1
3,7,1,3,32,13,1,300,300,0,normal,1
3,7,1,4,33,14,1,300,300,0,normal,1
3,7,1,5,34,15,1,300,300,0,normal,1
3,7,1,6,35,16,1,300,300,0,normal,1
3,7,1,7,36,17,1,300,300,0,normal,1
3,7,1,8,37,18,1,300,300,0,normal,1
3,7,1,9,38,19,1,300,300,0,normal,1
3,7,1,10,39,20,1,300,300,0,normal,1
3,8,1,1,30,11,1,300,300,0,normal,1
3,8,1,2,31,12,1,300,300,0,normal,1
3,8,1,3,32,13,1,300,300,0,normal,1
3,8,1,4,33,14,1,300,300,0,normal,1
3,8,1,5,34,15,1,300,300,0,normal,1
3,8,1,6,35,16,1,300,300,0,normal,1
3,8,1,7,36,17,1,300,300,0,normal,1
3,8,1,8,37,18,1,300,300,0,normal,1
3,8,1,9,38,19,1,300,300,0,normal,1
3,8,1,10,39,20,1,300,300,0,normal,1
3,9,1,1,30,11,1,300,300,0,normal,1
3,9,1,2,31,12,1,300,300,0,normal,1
3,9,1,3,32,13,1,300,300,0,normal,1
3,9,1,4,33,14,1,300,300,0,normal,1
3,9,1,5,34,15,1,300,300,0,normal,1
3,9,1,6,35,16,1,300,300,0,normal,1
3,9,1,7,36,17,1,300,300,0,normal,1
3,9,1,8,37,18,1,300,300,0,normal,1
3,9,1,9,38,19,1,300,300,0,normal,1
3,9,1,10,39,20,1,300,300,0,normal,1
3,10,1,1,30,11,1,300,300,0,normal,1
3,10,1,2,31,12,1,300,300,0,normal,1
3,10,1,3,32,13,1,300,300,0,normal,1
3,10,1,4,33,14,1,300,300,0,normal,1
3,10,1,5,34,15,1,300,300,0,normal,1
3,10,1,6,35,16,1,300,300,0,normal,1
3,10,1,7,36,17,1,300,300,0,normal,1
3,10,1,8,37,18,1,300,300,0,normal,1
3,10,1,9,38,19,1,300,300,0,normal,1
3,10,1,10,39,20,1,300,300,0,normal,1
3,11,1,1,30,11,1,300,300,0,normal,1
3,11,1,2,31,12,1,300,300,0,normal,1
3,11,1,3,32,13,1,300,300,0,normal,1
3,11,1,4,33,14,1,300,300,0,normal,1
3,11,1,5,34,15,1,300,300,0,normal,1
3,11,1,6,35,16,1,300,300,0,normal,1
3,11,1,7,36,17,1,300,300,0,normal,1
3,11,1,8,37,18,1,300,300,0,normal,1
3,11,1,9,38,19,1,300,300,0,normal,1
3,11,1,10,39,20,1,300,300,0,normal,1
3,12,1,1,30,11,1,300,300,0,normal,1
3,12,1,2,31,12,1,300,300,0,normal,1
3,12,1,3,32,13,1,300,300,0,normal,1
3,12,1,4,33,14,1,300,300,0,normal,1
3,12,1,5,34,15,1,300,300,0,normal,1
3,12,1,6,35,16,1,300,300,0,normal,1
3,12,1,7,36,17,1,300,300,0,normal,1
3,12,1,8,37,18,1,300,300,0,normal,1
3,12,1,9,38,19,1,300,300,0,normal,1
3,12,1,10,39,20,1,300,300,0,normal,1
3,13,1,1,30,11,1,300,300,0,normal,1
3,13,1,2,31,12,1,300,300,0,normal,1
3,13,1,3,32,13,1,300,300,0,normal,1
3,13,1,4,33,14,1,300,300,0,normal,1
3,13,1,5,34,15,1,300,300,0,normal,1
3,13,1,6,35,16,1,300,300,0,normal,1
3,13,1,7,36,17,1,300,300,0,normal,1
3,13,1,8,37,18,1,300,300,0,normal,1
3,13,1,9,38,19,1,300,300,0,normal,1
3,13,1,10,39,20,1,300,300,0,normal,1
3,14,1,1,30,11,1,300,300,0,normal,1
3,14,1,2,31,12,1,300,300,0,normal,1
3,14,1,3,32,13,1,300,300,0,normal,1
3,14,1,4,33,14,1,300,300,0,normal,1
3,14,1,5,34,15,1,300,300,0,normal,1
3,14,1,6,35,16,1,300,300,0,normal,1
3,14,1,7,36,17,1,300,300,0,normal,1
3,14,1,8,37,18,1,300,300,0,normal,1
3,14,1,9,38,19,1,300,300,0,normal,1
3,14,1,10,39,20,1,300,300,0,normal,1
3,15,1,1,30,11,1,300,300,0,normal,1
3,15,1,2,31,12,1,300,300,0,normal,1
3,15,1,3,32,13,1,300,300,0,normal,1
3,15,1,4,33,14,1,300,300,0,normal,1
3,15,1,5,34,15,1,300,300,0,normal,1
3,15,1,6,35,16,1,300,300,0,normal,1
3,15,1,7,36,17,1,300,300,0,normal,1
3,15,1,8,37,18,1,300,300,0,normal,1
3,15,1,9,38,19,1,300,300,0,normal,1
3,15,1,10,39,20,1,300,300,0,normal,1
3,16,1,1,30,11,1,300,300,0,normal,1
3,16,1,2,31,12,1,300,300,0,normal,1
3,16,1,3,32,13,1,300,300,0,normal,1
3,16,1,4,33,14,1,300,300,0,normal,1
3,16,1,5,34,15,1,300,300,0,normal,1
3,16,1,6,35,16,1,300,300,0,normal,1
3,16,1,7,36,17,1,300,300,0,normal,1
3,16,1,8,37,18,1,300,300,0,normal,1
3,16,1,9,38,19,1,300,300,0,normal,1
3,16,1,10,39,20,1,300,300,0,normal,1
3,17,1,1,30,11,1,300,300,0,normal,1
3,17,1,2,31,12,1,300,300,0,normal,1
3,17,1,3,32,13,1,300,300,0,normal,1
3,17,1,4,33,14,1,300,300,0,normal,1
3,17,1,5,34,15,1,300,300,0,normal,1
3,17,1,6,35,16,1,300,300,0,normal,1
3,17,1,7,36,17,1,300,300,0,normal,1
3,17,1,8,37,18,1,300,300,0,normal,1
3,17,1,9,38,19,1,300,300,0,normal,1
3,17,1,10,39,20,1,300,300,0,normal,1
3,18,1,1,30,11,1,300,300,0,normal,1
3,18,1,2,31,12,1,300,300,0,normal,1
3,18,1,3,32,13,1,300,300,0,normal,1
3,18,1,4,33,14,1,300,300,0,normal,1
3,18,1,5,34,15,1,300,300,0,normal,1
3,18,1,6,35,16,1,300,300,0,normal,1
3,18,1,7,36,17,1,300,300,0,normal,1
3,18,1,8,37,18,1,300,300,0,normal,1
3,18,1,9,38,19,1,300,300,0,normal,1
3,18,1,10,39,20,1,300,300,0,normal,1
3,19,1,1,30,11,1,300,300,0,normal,1
3,19,1,2,31,12,1,300,300,0,normal,1
3,19,1,3,32,13,1,300,300,0,normal,1
3,19,1,4,33,14,1,300,300,0,normal,1
3,19,1,5,34,15,1,300,300,0,normal,1
3,19,1,6,35,16,1,300,300,0,normal,1
3,19,1,7,36,17,1,300,300,0,normal,1
3,19,1,8,37,18,1,300,300,0,normal,1
3,19,1,9,38,19,1,300,300,0,normal,1
3,19,1,10,39,20,1,300,300,0,normal,1
8,2,5,2,31,12,0.982,0,300,0,normal,1
10,1,3,2,31,12,0.982,0,300,0,normal,1
10,2,3,2,31,12,0.982,0,300,0,normal,1
10,2,4,2,31,12,0.982,0,300,0,normal,1
10,3,3,2,31,12,0.982,0,300,0,normal,1
10,3,4,2,31,12,0.982,0,300,0,normal,1
10,6,5,2,31,12,0.982,0,300,0,normal,1
10,8,3,2,31,12,0.982,0,300,0,normal,1
10,9,3,2,31,12,0.982,0,300,0,normal,1
10,11,3,2,31,12,0.982,0,300,0,normal,1
10,11,4,2,31,12,0.982,0,300,0,normal,1
10,11,5,2,31,12,0.982,0,300,0,normal,1
10,12,3,2,31,12,0.982,0,300,0,normal,1
10,14,3,2,31,12,0.982,0,300,0,normal,1
10,15,2,2,31,12,0.982,0,300,0,normal,1
10,17,3,2,31,12,0.982,0,300,0,normal,1
10,18,3,2,31,12,0.982,0,300,0,normal,1
10,19,3,2,31,12,0.982,0,300,0,normal,1
10,19,4,2,31,12,0.982,0,300,0,normal,1
10,20,3,2,31,12,0.982,0,300,0,normal,1
12,11,3,2,31,12,0.982,0,300,0,normal,1
12,13,3,2,31,12,0.982,0,300,0,normal,1
12,18,3,2,31,12,0.982,0,300,0,normal,1
14,1,1,2,31,12,0.982,0,300,0,normal,1
14,1,2,2,31,12,0.982,0,300,0,normal,1
14,2,1,2,31,12,0.982,0,300,0,normal,1
14,2,2,2,31,12,0.982,0,300,0,normal,1
14,2,3,2,31,12,0.982,0,300,0,normal,1
14,3,1,2,31,12,0.982,0,300,0,normal,1
14,3,2,2,31,12,0.982,0,300,0,normal,1
14,3,3,2,31,12,0.982,0,300,0,normal,1
14,3,4,2,31,12,0.982,0,300,0,normal,1
14,4,1,2,31,12,0.982,0,300,0,normal,1
14,4,2,2,31,12,0.982,0,300,0,normal,1
14,4,3,2,31,12,0.982,0,300,0,normal,1
14,4,4,2,31,12,0.982,0,300,0,normal,1
14,4,5,2,31,12,0.982,0,300,0,normal,1
14,5,1,2,31,12,0.982,0,300,0,normal,1
14,5,2,2,31,12,0.982,0,300,0,normal,1
14,6,1,2,31,12,0.982,0,300,0,normal,1
14,6,2,2,31,12,0.982,0,300,0,normal,1
14,6,3,2,31,12,0.982,0,300,0,normal,1
14,6,4,2,31,12,0.982,0,300,0,normal,1
14,7,1,2,31,12,0.982,0,300,0,normal,1
14,7,2,2,31,12,0.982,0,300,0,normal,1
14,7,3,2,31,12,0.982,0,300,0,normal,1
14,7,4,2,31,12,0.982,0,300,0,normal,1
14,7,5,2,31,12,0.982,0,300,0,normal,1
14,8,1,2,31,12,0.982,0,300,0,normal,1
14,8,2,2,31,12,0.982,0,300,0,normal,1
14,8,3,2,31,12,0.982,0,300,0,normal,1
14,8,4,2,31,12,0.982,0,300,0,normal,1
14,9,1,2,31,12,0.982,0,300,0,normal,1
14,9,2,2,31,12,0.982,0,300,0,normal,1
14,9,3,2,31,12,0.982,0,300,0,normal,1
14,10,1,2,31,12,0.982,0,300,0,normal,1
14,10,2,2,31,12,0.982,0,300,0,normal,1
14,10,3,2,31,12,0.982,0,300,0,normal,1
14,10,4,2,31,12,0.982,0,300,0,normal,1
14,11,1,2,31,12,0.982,0,300,0,normal,1
14,11,2,2,31,12,0.982,0,300,0,normal,1
14,11,3,2,31,12,0.982,0,300,0,normal,1
14,11,4,2,31,12,0.982,0,300,0,normal,1
14,12,1,2,31,12,0.982,0,300,0,normal,1
14,12,2,2,31,12,0.982,0,300,0,normal,1
14,12,3,2,31,12,0.982,0,300,0,normal,1
14,12,4,2,31,12,0.982,0,300,0,normal,1
14,13,1,2,31,12,0.982,0,300,0,normal,1
14,13,2,2,31,12,0.982,0,300,0,normal,1
14,13,3,2,31,12,0.982,0,300,0,normal,1
14,13,4,2,31,12,0.982,0,300,0,normal,1
14,14,1,2,31,12,0.982,0,300,0,normal,1
14,14,2,2,31,12,0.982,0,300,0,normal,1
14,14,3,2,31,12,0.982,0,300,0,normal,1
14,15,1,2,31,12,0.982,0,300,0,normal,1
14,15,2,2,31,12,0.982,0,300,0,normal,1
14,15,3,2,31,12,0.982,0,300,0,normal,1
14,15,4,2,31,12,0.982,0,300,0,normal,1
14,16,1,2,31,12,0.982,0,300,0,normal,1
14,16,2,2,31,12,0.982,0,300,0,normal,1
14,16,3,2,31,12,0.982,0,300,0,normal,1
14,16,4,2,31,12,0.982,0,300,0,normal,1
14,17,1,2,31,12,0.982,0,300,0,normal,1
14,17,2,2,31,12,0.982,0,300,0,normal,1
14,18,1,2,31,12,0.982,0,300,0,normal,1
14,18,2,2,31,12,0.982,0,300,0,normal,1
14,19,1,2,31,12,0.982,0,300,0,normal,1
14,19,2,2,31,12,0.982,0,300,0,normal,1
