initial_branch,trial_id,total_load_shed_frac,max_line_loading_pu,max_voltage_deviation_pu,chain_LLR,chain_LFOR,chain_NVOR,chain_CRI,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source
12,4,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,5,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,6,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,7,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,8,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,9,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,10,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,11,0.486611861092413,1.25271561767895,0.154793512908788,0.486611861092413,0.25271561767895,0.154793512908788,0.373468942772995,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,12,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,13,0.202267905081841,2.73881024562463,0.244456059502701,0.202267905081841,1.73881024562463,0.244456059502701,0.518014004074571,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,14,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,15,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,16,0.485508607774258,2.15427112595459,0.154793512908784,0.485508607774258,1.15427112595459,0.154793512908784,0.55311809243723,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,17,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,18,0.568156671564685,1.25271561767895,0.154793512908788,0.568156671564685,0.25271561767895,0.154793512908788,0.422395829056359,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,19,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
12,20,0,1.00892421380618,0,0,0.00892421380618003,0,0.00178484276123601,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,1,0.346586230439239,1.19253872478016,0.0176744837580665,0.346586230439239,0.19253872478016,0.0176744837580665,0.249994379971189,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,2,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,3,0.346586230439239,1.19253872478016,0.0106717846449301,0.346586230439239,0.19253872478016,0.0106717846449301,0.248593840148561,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,4,0.00136387692809506,1.34414722933376,0.0207482282139202,0.00136387692809506,0.34414722933376,0.0207482282139202,0.0737974176663931,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,5,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,6,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,7,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,8,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,9,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,10,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,11,0.666225658474345,1.71450580625649,0.0787015826609874,0.666225658474345,0.71450580625649,0.0787015826609874,0.558376872868102,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,12,0.00136387692809506,1.34414722933376,0.0207482282139202,0.00136387692809506,0.34414722933376,0.0207482282139202,0.0737974176663931,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,13,0.00136387692809506,1.00771303352027,0,0.00136387692809506,0.00771303352026997,0,0.00236093286091103,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,14,0.00136387692809506,1.00771303352027,0,0.00136387692809506,0.00771303352026997,0,0.00236093286091103,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,15,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,16,0.346586230439239,1.19253872478016,0.0106717846449301,0.346586230439239,0.19253872478016,0.0106717846449301,0.248593840148561,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,17,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,18,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,19,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
13,20,0,1.00771303352027,0,0,0.00771303352026997,0,0.00154260670405399,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,1,0.0014710044242057,1.28135452108319,0,0.0014710044242057,0.28135452108319,0,0.0571535068711614,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,2,0.301029703096944,1.76599227836652,0.0436541634358439,0.301029703096944,0.76599227836652,0.0436541634358439,0.342547110218639,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,3,0.342036485706474,1.30123032378136,0.0510373016692557,0.342036485706474,0.30123032378136,0.0510373016692557,0.275675416514008,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,4,0.396914248436658,2.03463053642409,0.0393162888172491,0.396914248436658,1.03463053642409,0.0393162888172491,0.452937914110263,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,5,0.0014710044242057,1.28135452108319,0,0.0014710044242057,0.28135452108319,0,0.0571535068711614,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,6,0.423576451457653,1.28569575632965,0.0375849796053709,0.423576451457653,0.28569575632965,0.0375849796053709,0.318802018061596,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,7,0.397849615380311,2.10925640621352,0.0804563802234464,0.397849615380311,1.10925640621352,0.0804563802234464,0.47665232651558,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,8,0.396914248436658,2.03463053642409,0.0393162888172491,0.396914248436658,1.03463053642409,0.0393162888172491,0.452937914110263,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,9,0.579353973230917,1.48334461730572,0.121169180333702,0.579353973230917,0.48334461730572,0.121169180333702,0.468515143466435,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,10,0.397849615380311,2.10925640621352,0.0804563802234464,0.397849615380311,1.10925640621352,0.0804563802234464,0.47665232651558,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,11,0.571347879754982,2.27458287513225,0.113265911247894,0.571347879754982,1.27458287513225,0.113265911247894,0.620378485129018,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,12,0.342036485706474,1.30123032378136,0.0510373016692557,0.342036485706474,0.30123032378136,0.0510373016692557,0.275675416514008,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,13,0.379200700965587,1.28569575632965,0.0750410980711395,0.379200700965587,0.28569575632965,0.0750410980711395,0.29966779145951,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,14,0.408017054057814,1.3410007830389,0.0155193297444656,0.408017054057814,0.3410007830389,0.0155193297444656,0.316114254991362,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,15,0.423576451457653,1.48334461730572,0.0375849796053709,0.423576451457653,0.48334461730572,0.0375849796053709,0.35833179025681,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,16,0.378590014278336,1.85572431503654,0.170671147163347,0.378590014278336,0.85572431503654,0.170671147163347,0.432433101006979,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,17,0.0014710044242057,1.28135452108319,0,0.0014710044242057,0.28135452108319,0,0.0571535068711614,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,18,0.502734325408563,1.34845317369627,0.130766986497826,0.502734325408563,0.34845317369627,0.130766986497826,0.397484627283957,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,19,0.396914248436658,2.03463053642409,0.0393162888172491,0.396914248436658,1.03463053642409,0.0393162888172491,0.452937914110263,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
14,20,0.397849615380311,2.10925640621352,0.0804563802234464,0.397849615380311,1.10925640621352,0.0804563802234464,0.47665232651558,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,1,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,2,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,3,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,4,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,5,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,6,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,7,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,8,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,9,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,10,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,11,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,12,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,13,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,14,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,15,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,16,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,17,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,18,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,19,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
15,20,0,0.790404978128304,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,1,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,2,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,3,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,4,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,5,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,6,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,7,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,8,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,9,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,10,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,11,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,12,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,13,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,14,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,15,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,16,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,17,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,18,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,19,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
16,20,0,0.795202174308459,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,1,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,2,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,3,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,4,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,5,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,6,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,7,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,8,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,9,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,10,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,11,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,12,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,13,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,14,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,15,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,16,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,17,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,18,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,19,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
17,20,0,0.790064009220173,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,1,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,2,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,3,0.00136387692809506,1.33500340683251,0.0127214596286073,0.00136387692809506,0.33500340683251,0.0127214596286073,0.0703632994490805,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,4,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,5,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,6,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,7,0.578494730766217,1.8348576444717,0.149521889019228,0.578494730766217,0.8348576444717,0.149521889019228,0.543972745157916,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,8,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,9,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,10,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,11,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,12,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,13,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,14,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,15,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,16,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,17,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,18,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,19,0,1.05488689232023,0,0,0.0548868923202299,0,0.010977378464046,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
18,20,0.102551393217071,1.80323405180973,0.121654148987702,0.102551393217071,0.80323405180973,0.121654148987702,0.246508476089729,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,1,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,2,0.683680748869165,1.83333652093233,0.198781657744849,0.683680748869165,0.83333652093233,0.198781657744849,0.616632085056935,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,3,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,4,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,5,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,6,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,7,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,8,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,9,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,10,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,11,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,12,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,13,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,14,0,1.0633867263054,0.0183692865735678,0,0.0633867263054,0.0183692865735678,0.0163512025757936,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,15,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,16,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,17,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,18,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,19,0.102551393217071,1.79917185387897,0.117233796953986,0.102551393217071,0.79917185387897,0.117233796953986,0.244811966096834,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
19,20,0,1.0633867263054,0,0,0.0633867263054,0,0.01267734526108,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,1,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,2,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,3,0.653237352959517,1.82650074752137,0.165533939963003,0.653237352959517,0.82650074752137,0.165533939963003,0.590349349272585,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,4,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,5,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,6,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,7,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,8,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,9,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,10,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,11,0.301029703096944,1.82650074752137,0.0648990804216826,0.301029703096944,0.82650074752137,0.0648990804216826,0.358897787446777,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,12,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,13,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,14,0.366015660600905,2.17365411160272,0.250820023668178,0.366015660600905,1.17365411160272,0.250820023668178,0.504504223414723,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,15,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,16,0.663713854463299,1.82650074752137,0.130766986497826,0.663713854463299,0.82650074752137,0.130766986497826,0.589681859481819,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,17,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,18,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,19,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
20,20,0,0.982313938054614,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,1,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,2,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,3,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,4,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,5,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,6,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,7,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,8,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,9,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,10,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,11,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,12,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,13,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,14,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,15,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,16,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,17,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,18,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,19,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
21,20,0,0.789847106780974,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,1,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,2,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,3,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,4,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,5,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,6,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,7,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,8,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,9,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,10,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,11,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,12,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,13,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,14,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,15,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,16,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
22,17,0,0.788982576858355,0,0,0,0,0,0.0217391304347826,20,0.00108695652173913,uniform_chain_weight
