initial_branch,trial_id,initial_branch_weight,num_trials_for_initial_branch,sample_weight,sample_weight_source,paper_LLR,paper_LFOR,paper_NVOR,paper_CRI
14,1,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.98661605074288e-05,0.00705392192395224,0,0.00144670408109491
14,2,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.36357509350632e-05,0.00652621977628511,0,0.00133742540581806
14,3,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000188149433291125,0.00785323828609034,0.000231624363438756,0.00172986218988049
14,4,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000856427398831432,0.00836124586422653,5.5575924506122e-05,0.00219722079704539
14,5,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.98661605074288e-05,0.00705392192395224,0,0.00144670408109491
14,6,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000135388729842768,0.00775401188363552,5.83653498772182e-06,0.00163320292163031
14,7,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000622619559108092,0.00990223876807233,6.7477973635627e-05,0.00236751508380645
14,8,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000459135255953309,0.00969186411400073,5.31216497427248e-05,0.00222447830632068
14,9,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.66959523275317e-05,Inf,0.0738785970107272,Inf
14,10,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000231064845221556,0.00886541459914408,2.1618289566834e-05,0.00191604548487512
14,11,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,8.8941255280984e-05,0.00770967152560965,1.57735232619636e-06,0.00159561452875576
14,12,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000188149433291125,0.00785323828609034,0.000231624363438756,0.00172986218988049
14,13,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000113495940785646,0.00773656574023125,3.36944740487597e-06,0.00161608460199861
14,14,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.31407663608123e-05,0.00648429565879966,0,0.00132874359157642
14,15,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000129480647823187,0.00846218910547024,8.1262274342864e-06,0.00177175145527482
14,16,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,6.01316461818835e-05,0.00687416537274224,4.65371799323893e-06,0.00141184280585623
14,17,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,5.98661605074288e-05,0.00705392192395224,0,0.00144670408109491
14,18,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,1.78606108236432e-06,1.98034739880428e-05,8.46950994514291e-06,6.72623343605574e-06
14,19,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000781076131214308,0.00991970640777238,7.73785479496903e-05,0.002468062669873
14,20,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000231064845221556,0.00886541459914408,2.1618289566834e-05,0.00191604548487512
15,1,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,2,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,3,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,4,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,5,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,6,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,7,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,8,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,9,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,10,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,11,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,12,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,13,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,14,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,15,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,16,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,17,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,18,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,19,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
15,20,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,1,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,2,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,3,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,4,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,5,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,6,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,7,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,8,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,9,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,10,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,11,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,12,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,13,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,14,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,15,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,16,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,17,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,18,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,19,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
16,20,0.00120557710451829,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,1,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,2,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,3,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,4,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,5,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,6,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,7,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,8,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,9,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,10,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,11,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,12,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,13,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,14,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,15,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,16,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,17,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,18,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,19,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
17,20,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
18,1,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,2,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,3,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,2.14709245553429e-07,7.89342152031726e-05,1.43152070856413e-06,1.62019727296794e-05
18,4,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,5,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,6,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,7,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,9.70268083785861e-07,0.00477732741670568,0.000135755827004073,0.000983198809592223
18,8,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,9,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,10,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,11,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,12,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,13,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,14,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,15,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,16,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,17,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,18,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,4.51528505344284e-05,0,9.03057010688569e-06
18,19,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,0,8.49740072951314e-05,0,1.69948014590263e-05
18,20,0.0116888562742426,20,0.00108695652173913,paper_formula_internal_stage_probability,1.04874916893975e-07,0.000164063257157752,6.24897708730259e-06,3.41253717991474e-05
19,1,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,2,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,1.32816394140565e-09,4.81322956870665e-08,1.9949022426119e-08,1.44131619874805e-08
19,3,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,4,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,5,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,6,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,7,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,8,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,9,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,10,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,11,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,12,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,13,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,14,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,6.07700042982744e-05,9.54281584388011e-05,3.12396325474151e-05
19,15,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,16,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000186168971029263,0,3.72337942058527e-05
19,17,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,18,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
19,19,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,1.39338284479734e-06,0.001548083480135,0.000104314114599809,0.000331315548653841
19,20,0.0359052311563057,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0.000297085211652336,0,5.94170423304672e-05
20,1,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,2,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,3,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000241076187181112,0.000766226733587099,0.00297862347072532,0.000893615753171151
20,4,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,5,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,6,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,7,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,8,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,9,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,10,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,11,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,8.2070330663128e-05,4.81554092232421e+140,0.0991734117561638,9.63108184464842e+139
20,12,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,13,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,14,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,2.85150239017962e-05,3.06100175420595e-05,0.000103635129715555,4.39580437926006e-05
20,15,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,16,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,1.26356848141045e-05,0.919246454500052,0.00110038178368577,0.184076948667636
20,17,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,18,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,19,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
20,20,0.0289862669042877,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,1,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,2,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,3,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,4,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,5,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,6,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,7,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,8,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,9,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,10,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,11,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,12,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,13,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,14,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,15,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,16,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,17,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,18,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,19,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
21,20,0.0223818010273614,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,1,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,2,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,3,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,4,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,5,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,6,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,7,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,8,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,9,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,10,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,11,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,12,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,13,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,14,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,15,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,16,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,17,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,18,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,19,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
22,20,0.0217003878813293,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
23,1,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,2,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,3,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,4,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,5,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,6,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,7,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,8,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,9,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,10,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000511183279855235,0.0019840583724197,9.38994245638333e-05,0.000722301527309848
23,11,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,12,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,13,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,14,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,15,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000177058286502364,0.00133739499309329,2.06242412512189e-05,0.000377838818770321
23,16,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000349246482446804,9.85801048764363e+94,0.249922655141646,1.97160209752873e+94
23,17,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,0.000140266443350216,0.00715096327986402,0.000721830475164735,0.00165871861701588
23,18,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,19,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
23,20,0.0227487157983017,20,0.00108695652173913,paper_formula_internal_stage_probability,3.9713123230065e-05,0.00566755009521667,0,0.00115733789298137
24,1,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,2,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,3,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,4,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,5,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,6,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,7,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,8,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,9,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,10,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,11,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,12,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,13,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,14,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,15,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,16,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,17,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,18,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,19,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
24,20,0.0197609812349303,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,1,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,2,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,3,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,4,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,5,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,6,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,7,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,8,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,9,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,10,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,11,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,12,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,13,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,14,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,15,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,16,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,17,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,18,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,19,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
25,20,0.0245308732571548,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,1,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,2,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,3,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,4,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,5,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,6,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,7,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,8,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,9,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,10,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,11,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,12,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,13,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
26,14,0.0160394171296782,20,0.00108695652173913,paper_formula_internal_stage_probability,0,0,0,0
