parameter_set_id,sigma,metric_source,scale_variant,comparison_mode,valid_target_count,mean_abs_relative_gap,median_abs_relative_gap,trend_match_rate,topology_direction_match,wind_speed_direction_match,penetration_direction_match,score_rank,recommendation
high_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,192,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,104,wrong_trend
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2746.04745174787,2564.02334171241,0.333333333333333,0,0,1,274,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.725295254825213,0.743497665828759,0.333333333333333,0,0,1,57,wrong_trend
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,27470473.5174788,25650232.4171241,0.333333333333333,0,0,1,452,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,2746.04745174788,2564.02334171241,0.333333333333333,0,0,1,275,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,274703.745174787,256501.334171241,0.333333333333333,0,0,1,392,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,26.4704745174787,24.6502334171241,0.333333333333333,0,0,1,152,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,2746.04745174787,2564.02334171241,0.333333333333333,0,0,1,276,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.725295254825213,0.743497665828759,0.333333333333333,0,0,1,58,wrong_trend
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1548.45296825396,1542.34108672157,0.333333333333333,0,0,1,238,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.845054703174604,0.845665891327843,0.333333333333333,0,0,1,83,wrong_trend
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,15494528.6825396,15433409.8672157,0.333333333333333,0,0,1,440,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,1548.45296825396,1542.34108672157,0.333333333333333,0,0,1,239,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,154944.296825396,154333.108672157,0.333333333333333,0,0,1,380,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,14.4945296825396,14.4334108672157,0.333333333333333,0,0,1,140,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,1548.45296825396,1542.34108672157,0.333333333333333,0,0,1,240,wrong_scale
high_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.845054703174604,0.845665891327843,0.333333333333333,0,0,1,84,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,241,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.81310692866032,0.801134953181808,0.333333333333333,0,0,1,77,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,18689306.133968,19886503.6818192,0.333333333333333,0,0,1,441,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,242,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,186892.07133968,198864.046818192,0.333333333333333,0,0,1,381,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,17.689307133968,18.8865046818192,0.333333333333333,0,0,1,141,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,243,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.81310692866032,0.801134953181808,0.333333333333333,0,0,1,78,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,5326.77769800283,5637.79821400789,0.666666666666667,0,1,1,346,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.467222230199717,0.436120178599211,0.666666666666667,0,1,1,3,not_recommended
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,53277775.9800283,56387981.1400789,0.666666666666667,0,1,1,476,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,5326.77769800283,5637.79821400789,0.666666666666667,0,1,1,347,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,532776.769800283,563878.821400789,0.666666666666667,0,1,1,416,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,52.2777769800283,55.3879821400789,0.666666666666667,0,1,1,176,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,5326.77769800283,5637.79821400789,0.666666666666667,0,1,1,348,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.467222230199717,0.436120178599211,0.666666666666667,0,1,1,4,not_recommended
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,193,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,105,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,425,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,194,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,365,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,125,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,195,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,106,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,3532.89711936377,2916.22881885558,0.333333333333333,0,0,1,307,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.646610288063623,0.708277118114442,0.333333333333333,0,0,1,39,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,35338970.1936377,29172287.1885558,0.333333333333333,0,0,1,463,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,3532.89711936377,2916.22881885558,0.333333333333333,0,0,1,308,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,353388.711936377,291721.881885558,0.333333333333333,0,0,1,403,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,34.3389711936377,28.1722881885558,0.333333333333333,0,0,1,163,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,3532.89711936377,2916.22881885558,0.333333333333333,0,0,1,309,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.646610288063623,0.708277118114442,0.333333333333333,0,0,1,40,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,244,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.81310692866032,0.801134953181808,0.333333333333333,0,0,1,79,wrong_trend
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,18689306.133968,19886503.6818192,0.333333333333333,0,0,1,442,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,245,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,186892.07133968,198864.046818192,0.333333333333333,0,0,1,382,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,17.689307133968,18.8865046818192,0.333333333333333,0,0,1,142,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,1867.9307133968,1987.65046818192,0.333333333333333,0,0,1,246,wrong_scale
high_hidden_failure,0.95,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.81310692866032,0.801134953181808,0.333333333333333,0,0,1,80,wrong_trend
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,289,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.735673551152406,0.714991980103925,0.666666666666667,0,1,1,13,not_recommended
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,26432643.8847594,28500800.9896075,0.666666666666667,0,1,1,457,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,290,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,264325.448847594,285007.019896075,0.666666666666667,0,1,1,397,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,25.4326448847594,27.5008019896075,0.666666666666667,0,1,1,157,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,291,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.735673551152406,0.714991980103925,0.666666666666667,0,1,1,14,not_recommended
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,9314.67289245866,10200.5992569606,0.666666666666667,0,1,1,349,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.2221552854477,0.173865544940206,0.666666666666667,0,1,1,1,not_recommended
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,93156727.9245866,102015991.569606,0.666666666666667,0,1,1,477,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,9314.67289245866,10200.5992569606,0.666666666666667,0,1,1,350,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,931566.289245866,1020158.92569606,0.666666666666667,0,1,1,417,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,92.1567289245866,101.015992569606,0.666666666666667,0,1,1,177,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,9314.67289245866,10200.5992569606,0.666666666666667,0,1,1,351,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.2221552854477,0.173865544940206,0.666666666666667,0,1,1,2,not_recommended
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,196,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,107,wrong_trend
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,426,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,197,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,366,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,126,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,198,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,108,wrong_trend
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,4957.36485805358,5155.46169425946,0.333333333333333,0,0,1,337,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.504163514194642,0.484353830574054,0.333333333333333,0,0,1,23,wrong_trend
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,49583647.5805358,51564615.9425946,0.333333333333333,0,0,1,473,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,4957.36485805358,5155.46169425946,0.333333333333333,0,0,1,338,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,495835.485805358,515645.169425946,0.333333333333333,0,0,1,413,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,48.5836485805358,50.5646169425946,0.333333333333333,0,0,1,173,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,4957.36485805358,5155.46169425946,0.333333333333333,0,0,1,339,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.504163514194642,0.484353830574054,0.333333333333333,0,0,1,24,wrong_trend
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,292,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.735673551152406,0.714991980103925,0.666666666666667,0,1,1,15,not_recommended
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,26432643.8847594,28500800.9896075,0.666666666666667,0,1,1,458,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,293,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,264325.448847594,285007.019896075,0.666666666666667,0,1,1,398,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,25.4326448847594,27.5008019896075,0.666666666666667,0,1,1,158,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,2642.26448847594,2849.08019896075,0.666666666666667,0,1,1,294,wrong_scale
high_hidden_failure,0.98,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.735673551152406,0.714991980103925,0.666666666666667,0,1,1,16,not_recommended
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,229,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.846470120913186,0.857478922833522,0.333333333333333,0,0,1,85,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,15352986.9086814,14252106.7166478,0.333333333333333,0,0,1,437,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,230,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,153528.879086814,142520.077166478,0.333333333333333,0,0,1,377,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,14.3529879086814,13.2521077166478,0.333333333333333,0,0,1,137,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,231,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.846470120913186,0.857478922833522,0.333333333333333,0,0,1,86,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,3138.71075433224,3330.83413518644,0.666666666666667,0,1,1,313,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_table_value,7,0.686028924566776,0.666816586481356,0.666666666666667,0,1,1,11,not_recommended
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,31397106.5433224,33318340.3518644,0.666666666666667,0,1,1,465,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,paper_table_1e4,compare_to_paper_table_value,7,3138.71075433224,3330.83413518644,0.666666666666667,0,1,1,314,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_actual_1e_minus_4,7,313970.075433225,333182.413518644,0.666666666666667,0,1,1,405,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,percent,compare_to_paper_table_value,7,30.3971075433225,32.3183413518644,0.666666666666667,0,1,1,165,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_actual_1e_minus_4,7,3138.71075433224,3330.83413518644,0.666666666666667,0,1,1,315,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLFOR,raw,compare_to_paper_table_value,7,0.686028924566776,0.666816586481356,0.666666666666667,0,1,1,12,not_recommended
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,199,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_actual_from_table,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,109,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,13042191.8965464,13269461.984833,0,0,0,0,427,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,paper_table_1e4,compare_to_paper_table_value,7,1303.21928965464,1325.9462984833,0,0,0,0,200,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,percent,compare_to_paper_actual_1e_minus_4,7,130420.928965464,132693.62984833,0,0,0,0,367,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,percent,compare_to_paper_table_value,7,12.0421928965464,12.269462984833,0,0,0,0,127,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_actual_1e_minus_4,7,1303.21928965464,1325.9462984833,0,0,0,0,201,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SLLR,raw,compare_to_paper_table_value,7,0.869578071034536,0.86730537015167,0,0,0,0,110,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2159.29002366565,2006.14543775842,0.333333333333333,0,0,1,247,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_actual_from_table,compare_to_paper_table_value,7,0.783970997633435,0.799285456224158,0.333333333333333,0,0,1,75,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,21602899.2366565,20071453.3775842,0.333333333333333,0,0,1,443,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,paper_table_1e4,compare_to_paper_table_value,7,2159.29002366565,2006.14543775842,0.333333333333333,0,0,1,248,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_actual_1e_minus_4,7,216028.002366565,200713.543775842,0.333333333333333,0,0,1,383,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,percent,compare_to_paper_table_value,7,20.6029002366565,19.0714543775842,0.333333333333333,0,0,1,143,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_actual_1e_minus_4,7,2159.29002366565,2006.14543775842,0.333333333333333,0,0,1,249,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.basic:SNVOR,raw,compare_to_paper_table_value,7,0.783970997633435,0.799285456224158,0.333333333333333,0,0,1,76,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,232,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_actual_from_table,compare_to_paper_table_value,7,0.846470120913186,0.857478922833522,0.333333333333333,0,0,1,87,wrong_trend
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,15352986.9086814,14252106.7166478,0.333333333333333,0,0,1,438,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,paper_table_1e4,compare_to_paper_table_value,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,233,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_actual_1e_minus_4,7,153528.879086814,142520.077166478,0.333333333333333,0,0,1,378,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,percent,compare_to_paper_table_value,7,14.3529879086814,13.2521077166478,0.333333333333333,0,0,1,138,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_actual_1e_minus_4,7,1534.29879086814,1424.21077166478,0.333333333333333,0,0,1,234,wrong_scale
low_hidden_failure,0.9,markov_chain_summary.recomputed_weighted:CRI_recomputed,raw,compare_to_paper_table_value,7,0.846470120913186,0.857478922833522,0.333333333333333,0,0,1,88,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,262,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_actual_from_table,compare_to_paper_table_value,7,0.796937232840241,0.775522066037073,0.333333333333333,0,0,1,63,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_actual_1e_minus_4,7,20306275.7159759,22447792.3962927,0.333333333333333,0,0,1,448,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,paper_table_1e4,compare_to_paper_table_value,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,263,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_actual_1e_minus_4,7,203061.767159759,224476.933962927,0.333333333333333,0,0,1,388,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,percent,compare_to_paper_table_value,7,19.3062767159759,21.4477933962927,0.333333333333333,0,0,1,148,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_actual_1e_minus_4,7,2029.62767159759,2243.77933962927,0.333333333333333,0,0,1,264,wrong_scale
low_hidden_failure,0.95,markov_chain_summary.basic:CRI_basic,raw,compare_to_paper_table_value,7,0.796937232840241,0.775522066037073,0.333333333333333,0,0,1,64,wrong_trend
low_hidden_failure,0.95,markov_chain_summary.basic:SLFOR,paper_actual_from_table,compare_to_paper_actual_1e_minus_4,7,4948.98925945468,5051.05053421324,0.666666666666667,0,1,1,334,wrong_scale
