parameter_set_id,scenario_id,sigma,metric_name,metric_source,scale_variant,var_value,sample_count,valid_sample_count,quantile_rule,source_file,note
medium_hidden_failure,distributed_30_39,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1.37781524398594,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,137.781524398594,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,13778.1524398594,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1.37781524398594,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLFOR,markov_chain_summary.basic,raw,5.18638867548172,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLFOR,markov_chain_summary.basic,percent,518.638867548172,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLFOR,markov_chain_summary.basic,paper_table_1e4,51863.8867548172,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SLFOR,markov_chain_summary.basic,paper_actual_from_table,5.18638867548172,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SNVOR,markov_chain_summary.basic,raw,3.7238052436917,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SNVOR,markov_chain_summary.basic,percent,372.38052436917,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SNVOR,markov_chain_summary.basic,paper_table_1e4,37238.052436917,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,SNVOR,markov_chain_summary.basic,paper_actual_from_table,3.7238052436917,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_basic,markov_chain_summary.basic,raw,1.7772311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_basic,markov_chain_summary.basic,percent,177.72311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_basic,markov_chain_summary.basic,paper_table_1e4,17772.311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1.7772311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1.7772311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,177.72311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,17772.311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,distributed_30_39,0.98,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1.7772311906651,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\distributed_30_39\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLFOR,markov_chain_summary.basic,raw,1.63383138140664,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLFOR,markov_chain_summary.basic,percent,163.383138140664,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLFOR,markov_chain_summary.basic,paper_table_1e4,16338.3138140664,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SLFOR,markov_chain_summary.basic,paper_actual_from_table,1.63383138140664,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SNVOR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SNVOR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SNVOR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.9,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,raw,2.6047008384257,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,percent,260.47008384257,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,paper_table_1e4,26047.008384257,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SLFOR,markov_chain_summary.basic,paper_actual_from_table,2.6047008384257,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,raw,1.36142836301705,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,percent,136.142836301705,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,paper_table_1e4,13614.2836301705,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,SNVOR,markov_chain_summary.basic,paper_actual_from_table,1.36142836301705,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,raw,1.34148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,percent,134.148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,paper_table_1e4,13414.8775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1.34148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,raw,1.34148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,percent,134.148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_table_1e4,13414.8775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.95,CRI_recomputed,markov_chain_summary.recomputed_weighted,paper_actual_from_table,1.34148775481,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,raw,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,percent,100,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,paper_table_1e4,10000,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLLR,markov_chain_summary.basic,paper_actual_from_table,1,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,raw,5.03357191372235,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,percent,503.357191372235,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,paper_table_1e4,50335.7191372235,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SLFOR,markov_chain_summary.basic,paper_actual_from_table,5.03357191372235,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,raw,2.18445012579243,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,percent,218.445012579243,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,paper_table_1e4,21844.5012579243,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,SNVOR,markov_chain_summary.basic,paper_actual_from_table,2.18445012579243,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,raw,1.74401883482815,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,percent,174.401883482815,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,paper_table_1e4,17440.1883482815,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
medium_hidden_failure,wind_speed_11_28,0.98,CRI_basic,markov_chain_summary.basic,paper_actual_from_table,1.74401883482815,230,230,"R_var = quantile(chain_sample_values, sigma)",C:\Users\24186\Documents\New project 13\results\calibration\pilot\medium_hidden_failure\wind_speed_11_28\tables\markov_chain_summary.csv,scenario-aligned chain empirical VaR from existing pilot markov_chain_summary
