parameter_set_id,scenario_id,sigma,metric_name,metric_source,scale_variant,var_value,sample_count,valid_sample_count,quantile_rule,source_file,note
low_hidden_failure,penetration_40pct,0.98,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_40pct,0.98,SLFOR,SLFOR,raw,6.37291437566126,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_40pct,0.98,SLFOR,SLFOR,percent,637.291437566126,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_40pct,0.98,SLFOR,SLFOR,paper_table_display,6.37291437566126,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_40pct,0.98,SNVOR,SNVOR,raw,3.23577202129435,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_40pct,0.98,SNVOR,SNVOR,percent,323.577202129435,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_40pct,0.98,SNVOR,SNVOR,paper_table_display,3.23577202129435,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_40pct,0.98,CRI_basic,CRI_basic,raw,2.00249570122808,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_40pct,0.98,CRI_basic,CRI_basic,percent,200.249570122808,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_40pct,0.98,CRI_basic,CRI_basic,paper_table_display,2.00249570122808,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_40pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,2.52173727939112,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_40pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,252.173727939112,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_40pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,2.52173727939112,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_40pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.9,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.9,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.9,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.9,SLFOR,SLFOR,raw,4.18468491362697,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.9,SLFOR,SLFOR,percent,418.468491362697,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.9,SLFOR,SLFOR,paper_table_display,4.18468491362697,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.9,SNVOR,SNVOR,raw,1.9368612163552,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.9,SNVOR,SNVOR,percent,193.68612163552,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.9,SNVOR,SNVOR,paper_table_display,1.9368612163552,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.9,CRI_basic,CRI_basic,raw,1.49442978627718,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.9,CRI_basic,CRI_basic,percent,149.442978627718,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.9,CRI_basic,CRI_basic,paper_table_display,1.49442978627718,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,1.82430922599643,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,182.430922599643,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,1.82430922599643,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.95,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.95,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.95,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.95,SLFOR,SLFOR,raw,5.06790773431045,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.95,SLFOR,SLFOR,percent,506.790773431045,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.95,SLFOR,SLFOR,paper_table_display,5.06790773431045,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.95,SNVOR,SNVOR,raw,2.18025101556478,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.95,SNVOR,SNVOR,percent,218.025101556478,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.95,SNVOR,SNVOR,paper_table_display,2.18025101556478,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.95,CRI_basic,CRI_basic,raw,1.84905821832024,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.95,CRI_basic,CRI_basic,percent,184.905821832024,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.95,CRI_basic,CRI_basic,paper_table_display,1.84905821832024,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,2.04963174997505,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,204.963174997505,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,2.04963174997505,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.98,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.98,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.98,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.98,SLFOR,SLFOR,raw,6.81143896308714,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.98,SLFOR,SLFOR,percent,681.143896308714,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.98,SLFOR,SLFOR,paper_table_display,6.81143896308714,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.98,SNVOR,SNVOR,raw,2.6114711046537,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.98,SNVOR,SNVOR,percent,261.14711046537,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.98,SNVOR,SNVOR,paper_table_display,2.6114711046537,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.98,CRI_basic,CRI_basic,raw,2.0543632527513,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.98,CRI_basic,CRI_basic,percent,205.43632527513,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.98,CRI_basic,CRI_basic,paper_table_display,2.0543632527513,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_60pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,2.48458201354817,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_60pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,248.458201354817,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_60pct,0.98,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,2.48458201354817,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_60pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.9,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.9,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.9,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.9,SLFOR,SLFOR,raw,1.57820461743358,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.9,SLFOR,SLFOR,percent,157.820461743358,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.9,SLFOR,SLFOR,paper_table_display,1.57820461743358,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.9,SNVOR,SNVOR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.9,SNVOR,SNVOR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.9,SNVOR,SNVOR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.9,CRI_basic,CRI_basic,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.9,CRI_basic,CRI_basic,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.9,CRI_basic,CRI_basic,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,1.11564092348672,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,111.564092348672,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.9,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,1.11564092348672,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.95,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.95,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.95,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.95,SLFOR,SLFOR,raw,3.22276123070372,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.95,SLFOR,SLFOR,percent,322.276123070372,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.95,SLFOR,SLFOR,paper_table_display,3.22276123070372,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.95,SNVOR,SNVOR,raw,1.99470869670849,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.95,SNVOR,SNVOR,percent,199.470869670849,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.95,SNVOR,SNVOR,paper_table_display,1.99470869670849,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.95,CRI_basic,CRI_basic,raw,1.12469498072248,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.95,CRI_basic,CRI_basic,percent,112.469498072248,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.95,CRI_basic,CRI_basic,paper_table_display,1.12469498072248,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,raw,1.64349398548244,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,percent,164.349398548244,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.95,CRI_recomputed_from_var,CRI_recomputed_from_var,paper_table_display,1.64349398548244,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.98,SLLR,SLLR,raw,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.98,SLLR,SLLR,percent,100,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.98,SLLR,SLLR,paper_table_display,1,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.98,SLFOR,SLFOR,raw,4.34195501222109,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
low_hidden_failure,penetration_80pct,0.98,SLFOR,SLFOR,percent,434.195501222109,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,percent = 100 * raw; not used for direct paper-table comparison
low_hidden_failure,penetration_80pct,0.98,SLFOR,SLFOR,paper_table_display,4.34195501222109,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,paper_table_display currently equals raw; no 1e4 or 1e-4 conversion applied
low_hidden_failure,penetration_80pct,0.98,SNVOR,SNVOR,raw,2.38720183009127,460,460,matlab_quantile_default,C:\Users\24186\Documents\New project 13\results\calibration\formal_var_pilot\low_hidden_failure\penetration_80pct\tables\markov_chain_summary.csv,raw engineering risk value
