parameter_set_id,scenario_id,metric_name,sigma,severity_only_var,initial_probability_weighted_display_var,delta,relative_delta,interpretation
medium_hidden_failure,penetration_80pct,CRI_recomputed,0.95,1.16428401311371,6.68742264050802,5.52313862739431,4.74380290494635,weighting_improves_paper_alignment
medium_hidden_failure,penetration_80pct,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
medium_hidden_failure,penetration_80pct,SLFOR,0.98,4.34195501222109,25.2701781711267,20.9282231589056,4.81999888990123,weighting_changes_scale_only
medium_hidden_failure,penetration_80pct,SNVOR,0.98,2.84797110697698,12.761193721429,9.91322261445202,3.48080045804049,weighting_changes_scale_only
medium_hidden_failure,penetration_80pct,CRI_basic,0.98,1.60873944211523,8.87673915587517,7.26799971375994,4.51781998108017,weighting_changes_scale_only
medium_hidden_failure,penetration_80pct,CRI_recomputed,0.98,1.60873944211523,8.87673915587515,7.26799971375992,4.51781998108016,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SLLR,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SLFOR,0.9,1,6.16,5.16,5.15999484000516,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SNVOR,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,CRI_basic,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,CRI_recomputed,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SLLR,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
high_hidden_failure,concentrated_bus34,SLFOR,0.95,1.93621790772862,6.85,4.91378209227138,2.53782362761644,weighting_improves_paper_alignment
high_hidden_failure,concentrated_bus34,SNVOR,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
high_hidden_failure,concentrated_bus34,CRI_basic,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
high_hidden_failure,concentrated_bus34,CRI_recomputed,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
high_hidden_failure,concentrated_bus34,SLLR,0.98,1,6.85,5.85,5.84999415000585,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SLFOR,0.98,3.6322505964947,12.0136427600393,8.3813921635446,2.30749218243391,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,SNVOR,0.98,1,6.85,5.85,5.84999415000585,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,CRI_basic,0.98,1.11029459614503,6.85,5.73970540385497,5.16952910898985,weighting_changes_scale_only
high_hidden_failure,concentrated_bus34,CRI_recomputed,0.98,1.11029459614503,6.85,5.73970540385497,5.16952910898985,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SLLR,0.9,1,5.02,4.02,4.01999598000402,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SLFOR,0.9,2.02904282017032,8.0832249675893,6.05418214741898,2.98376116239362,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SLLR,0.95,1,5.70987012789744,4.70987012789744,4.70986541803202,weighting_improves_paper_alignment
high_hidden_failure,distributed_30_39,SLFOR,0.95,2.8706262275508,14.3511312608034,11.4805050332526,3.99930193759351,weighting_worsens_paper_alignment
high_hidden_failure,distributed_30_39,SNVOR,0.95,1.91603424806295,7.88600172789508,5.96996747983213,3.11579209509197,weighting_worsens_paper_alignment
high_hidden_failure,distributed_30_39,CRI_basic,0.95,1.23463442195566,6.55814044297711,5.32350602102145,4.31180405677089,weighting_improves_paper_alignment
high_hidden_failure,distributed_30_39,CRI_recomputed,0.95,1.23463442195567,6.55814044297713,5.32350602102146,4.31180405677086,weighting_improves_paper_alignment
high_hidden_failure,distributed_30_39,SLLR,0.98,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SLFOR,0.98,6.37291437566126,24.0852318489254,17.7123174732641,2.77931157550108,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,SNVOR,0.98,2.22715193150386,11.0044238404759,8.77727190897204,3.94102793068875,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,CRI_basic,0.98,1.97240631372955,7.88108299172271,5.90867667799316,2.99566759708504,weighting_changes_scale_only
high_hidden_failure,distributed_30_39,CRI_recomputed,0.98,1.97240631372955,7.8810829917227,5.90867667799315,2.99566759708503,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SLLR,0.9,1,4.73,3.73,3.72999627000373,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SLFOR,0.9,2.03662185544776,9.23114730494751,7.19452544949975,3.53257621078695,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SNVOR,0.9,1,5.53,4.53,4.52999547000453,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,CRI_basic,0.9,1,5.1998138823652,4.1998138823652,4.19980968255552,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,CRI_recomputed,0.9,1,5.19981388236519,4.19981388236519,4.19980968255551,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SLLR,0.95,1,5.14,4.14,4.13999586000414,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_11_28,SLFOR,0.95,2.91564796995991,15.082914546489,12.1672665765291,4.17309034862876,weighting_worsens_paper_alignment
high_hidden_failure,wind_speed_11_28,SNVOR,0.95,1.7712578530446,7.14606614752522,5.37480829448062,3.03445670024001,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_11_28,CRI_basic,0.95,1.17749542075069,6.36923829234162,5.19174287159093,4.40913686028959,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_11_28,CRI_recomputed,0.95,1.17749542075069,6.36923829234158,5.19174287159089,4.40913686028956,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_11_28,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SLFOR,0.98,6.28264538313244,24.4051373679276,18.1224919847952,2.88453159379623,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,SNVOR,0.98,2.52145255140268,11.4534070053776,8.93195445397492,3.54238310239984,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,CRI_basic,0.98,1.97520773307619,8.66600057139154,6.69079283831535,3.38738520454753,weighting_changes_scale_only
high_hidden_failure,wind_speed_11_28,CRI_recomputed,0.98,1.97520773307619,8.66600057139154,6.69079283831535,3.38738520454753,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SLLR,0.9,1,5.02,4.02,4.01999598000402,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SLFOR,0.9,2.02904282017032,8.0832249675893,6.05418214741898,2.98376116239362,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SLLR,0.95,1,5.70987012789744,4.70987012789744,4.70986541803202,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_12_00,SLFOR,0.95,2.8706262275508,14.3511312608034,11.4805050332526,3.99930193759351,weighting_worsens_paper_alignment
high_hidden_failure,wind_speed_12_00,SNVOR,0.95,1.91603424806295,7.88600172789508,5.96996747983213,3.11579209509197,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_12_00,CRI_basic,0.95,1.23463442195566,6.55814044297711,5.32350602102145,4.31180405677089,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_12_00,CRI_recomputed,0.95,1.23463442195567,6.55814044297713,5.32350602102146,4.31180405677086,weighting_improves_paper_alignment
high_hidden_failure,wind_speed_12_00,SLLR,0.98,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SLFOR,0.98,6.37291437566126,24.0852318489254,17.7123174732641,2.77931157550108,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,SNVOR,0.98,2.22715193150386,11.0044238404759,8.77727190897204,3.94102793068875,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,CRI_basic,0.98,1.97240631372955,7.88108299172271,5.90867667799316,2.99566759708504,weighting_changes_scale_only
high_hidden_failure,wind_speed_12_00,CRI_recomputed,0.98,1.97240631372955,7.8810829917227,5.90867667799315,2.99566759708503,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SLLR,0.9,1,5.02,4.02,4.01999598000402,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SLFOR,0.9,2.02904282017032,8.0832249675893,6.05418214741898,2.98376116239362,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SLLR,0.95,1,5.70987012789744,4.70987012789744,4.70986541803202,weighting_improves_paper_alignment
high_hidden_failure,penetration_40pct,SLFOR,0.95,2.8706262275508,14.3511312608034,11.4805050332526,3.99930193759351,weighting_worsens_paper_alignment
high_hidden_failure,penetration_40pct,SNVOR,0.95,1.91603424806295,7.88600172789508,5.96996747983213,3.11579209509197,weighting_worsens_paper_alignment
high_hidden_failure,penetration_40pct,CRI_basic,0.95,1.23463442195566,6.55814044297711,5.32350602102145,4.31180405677089,weighting_improves_paper_alignment
high_hidden_failure,penetration_40pct,CRI_recomputed,0.95,1.23463442195567,6.55814044297713,5.32350602102146,4.31180405677086,weighting_improves_paper_alignment
high_hidden_failure,penetration_40pct,SLLR,0.98,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SLFOR,0.98,6.37291437566126,24.0852318489254,17.7123174732641,2.77931157550108,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,SNVOR,0.98,2.22715193150386,11.0044238404759,8.77727190897204,3.94102793068875,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,CRI_basic,0.98,1.97240631372955,7.88108299172271,5.90867667799316,2.99566759708504,weighting_changes_scale_only
high_hidden_failure,penetration_40pct,CRI_recomputed,0.98,1.97240631372955,7.8810829917227,5.90867667799315,2.99566759708503,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SLLR,0.9,1,4.77,3.77,3.76999623000377,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SLFOR,0.9,2.94414382334522,9.38464600610177,6.44050218275655,2.18756296622619,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SNVOR,0.9,1.51947269635575,5.94559081858812,4.42611812223237,2.91292842570938,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,CRI_basic,0.9,1.17076621894949,5.82,4.64923378105051,3.97110006652064,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,CRI_recomputed,0.9,1.17076621894949,5.82,4.64923378105051,3.97110006652064,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SLLR,0.95,1,5.53,4.53,4.52999547000453,weighting_improves_paper_alignment
high_hidden_failure,penetration_60pct,SLFOR,0.95,5.06790773431045,22.5521894176815,17.4842816833711,3.44999931924583,weighting_worsens_paper_alignment
high_hidden_failure,penetration_60pct,SNVOR,0.95,2.16489824493232,9.95201958203092,7.7871213370986,3.59699018572203,weighting_improves_paper_alignment
high_hidden_failure,penetration_60pct,CRI_basic,0.95,1.70505490948693,7.52984253181243,5.8247876223255,3.41618570389181,weighting_improves_paper_alignment
high_hidden_failure,penetration_60pct,CRI_recomputed,0.95,1.70505490948693,7.52984253181243,5.8247876223255,3.41618570389181,weighting_improves_paper_alignment
high_hidden_failure,penetration_60pct,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SLFOR,0.98,6.81143896308714,39.6425747651672,32.8311358020801,4.81999929236696,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,SNVOR,0.98,2.51827575332969,11.4548358807437,8.93656012741401,3.54868070620038,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,CRI_basic,0.98,2.0543632527513,11.9563941310126,9.9020308782613,4.81999765377539,weighting_changes_scale_only
high_hidden_failure,penetration_60pct,CRI_recomputed,0.98,2.0543632527513,11.9563941310125,9.9020308782612,4.81999765377534,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SLLR,0.9,1,4.9,3.9,3.8999961000039,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SLFOR,0.9,2.43036761383178,12.9696110875945,10.5392434737627,4.33647941871101,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SNVOR,0.9,1.08605033676252,5.92489300467442,4.8388426679119,4.4554456167204,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,CRI_basic,0.9,1.03078137689821,5.62924964501334,4.59846826811513,4.46114366249903,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,CRI_recomputed,0.9,1.03078137689821,5.62924964501333,4.59846826811512,4.46114366249901,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SLLR,0.95,1,5.30188208620405,4.30188208620405,4.30187778432627,weighting_improves_paper_alignment
high_hidden_failure,penetration_80pct,SLFOR,0.95,4.18764030391551,18.5317112959178,14.3440709920023,3.42533420390862,weighting_improves_paper_alignment
high_hidden_failure,penetration_80pct,SNVOR,0.95,2.15578002509721,8.40819787294538,6.25241784784817,2.90030284850764,weighting_improves_paper_alignment
high_hidden_failure,penetration_80pct,CRI_basic,0.95,1.33310857154251,6.76871132025402,5.43560274871151,4.07738633398461,weighting_improves_paper_alignment
high_hidden_failure,penetration_80pct,CRI_recomputed,0.95,1.33310857154251,6.76871132025401,5.4356027487115,4.0773863339846,weighting_improves_paper_alignment
high_hidden_failure,penetration_80pct,SLLR,0.98,1,5.883,4.883,4.88299511700488,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SLFOR,0.98,6.12426766166927,27.4105904737267,21.2863228120574,3.47573302021918,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,SNVOR,0.98,3.16229666539778,12.7779587642053,9.61566209880752,3.04072010804776,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,CRI_basic,0.98,1.75911006402117,8.50305729619009,6.74394723216892,3.83372452717844,weighting_changes_scale_only
high_hidden_failure,penetration_80pct,CRI_recomputed,0.98,1.75911006402117,8.50305729619009,6.74394723216892,3.83372452717844,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SLLR,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SLFOR,0.9,1,6.16,5.16,5.15999484000516,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SNVOR,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,CRI_basic,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,CRI_recomputed,0.9,1,6.03,5.03,5.02999497000503,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SLLR,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
benchmark_calibrated_seed,concentrated_bus34,SLFOR,0.95,1.93621790772862,6.85,4.91378209227138,2.53782362761644,weighting_improves_paper_alignment
benchmark_calibrated_seed,concentrated_bus34,SNVOR,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
benchmark_calibrated_seed,concentrated_bus34,CRI_basic,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
benchmark_calibrated_seed,concentrated_bus34,CRI_recomputed,0.95,1,6.5,5.5,5.4999945000055,weighting_improves_paper_alignment
benchmark_calibrated_seed,concentrated_bus34,SLLR,0.98,1,6.85,5.85,5.84999415000585,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SLFOR,0.98,3.6322505964947,18.7060905719477,15.073839975453,4.149998857458,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,SNVOR,0.98,1,6.85,5.85,5.84999415000585,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,CRI_basic,0.98,1.11029459614503,6.85,5.73970540385497,5.16952910898985,weighting_changes_scale_only
benchmark_calibrated_seed,concentrated_bus34,CRI_recomputed,0.98,1.11029459614503,6.85,5.73970540385497,5.16952910898985,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SLLR,0.9,1,4.73,3.73,3.72999627000373,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SLFOR,0.9,2.02904282017032,8.44206739483068,6.41302457466036,3.16061413307577,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SLLR,0.95,1,5.53,4.53,4.52999547000453,weighting_improves_paper_alignment
benchmark_calibrated_seed,distributed_30_39,SLFOR,0.95,2.85476041608016,15.0290429068584,12.1742824907782,4.26455339567207,weighting_worsens_paper_alignment
benchmark_calibrated_seed,distributed_30_39,SNVOR,0.95,1.92552049121421,8.43948641551535,6.51396592430114,3.38296194252992,weighting_worsens_paper_alignment
benchmark_calibrated_seed,distributed_30_39,CRI_basic,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,distributed_30_39,CRI_recomputed,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,distributed_30_39,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SLFOR,0.98,6.37291437566126,25.4397001607812,19.0667857851199,2.99184669200814,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,SNVOR,0.98,2.51364479775994,12.5405307027571,10.0268859049972,3.98898122954822,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,CRI_basic,0.98,2.00249570122808,9.43803442130369,7.43553872007561,3.71313406684545,weighting_changes_scale_only
benchmark_calibrated_seed,distributed_30_39,CRI_recomputed,0.98,2.00249570122808,9.43803442130368,7.4355387200756,3.71313406684544,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SLLR,0.9,1,4.17094267399824,3.17094267399824,3.17093950305874,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SLFOR,0.9,1.94979085892335,9.23114730494751,7.28135644602416,3.73442755579297,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,0.9,1,5.53,4.53,4.52999547000453,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,CRI_basic,0.9,1,5.505,4.505,4.50499549500451,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,CRI_recomputed,0.9,1,5.505,4.505,4.50499549500451,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SLLR,0.95,1,5.14,4.14,4.13999586000414,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_11_28,SLFOR,0.95,2.70830509524877,13.9565901920965,11.2482850968477,4.15325472869584,weighting_worsens_paper_alignment
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,0.95,1.87642884417087,7.0851481540481,5.20871930987723,2.77586680155302,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_11_28,CRI_basic,0.95,1.34148775481,6.36923829234162,5.02775053753162,3.74788869418717,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_11_28,CRI_recomputed,0.95,1.34148775481,6.36923829234158,5.02775053753158,3.74788869418714,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_11_28,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SLFOR,0.98,6.28264538313244,23.6855730944093,17.4029277112769,2.76999955910299,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,SNVOR,0.98,2.77801800690329,11.1762947674891,8.39827676058581,3.02311709880903,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,CRI_basic,0.98,1.97520773307619,8.73800202109657,6.76279428802038,3.42383778219125,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_11_28,CRI_recomputed,0.98,1.97520773307619,8.73800202109658,6.76279428802039,3.42383778219126,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SLLR,0.9,1,4.73,3.73,3.72999627000373,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,0.9,2.02904282017032,8.44206739483068,6.41302457466036,3.16061413307577,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SLLR,0.95,1,5.53,4.53,4.52999547000453,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,0.95,2.85476041608016,15.0290429068584,12.1742824907782,4.26455339567207,weighting_worsens_paper_alignment
benchmark_calibrated_seed,wind_speed_12_00,SNVOR,0.95,1.92552049121421,8.43948641551535,6.51396592430114,3.38296194252992,weighting_worsens_paper_alignment
benchmark_calibrated_seed,wind_speed_12_00,CRI_basic,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_12_00,CRI_recomputed,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,wind_speed_12_00,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SLFOR,0.98,6.37291437566126,25.4397001607812,19.0667857851199,2.99184669200814,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,SNVOR,0.98,2.51364479775994,12.5405307027571,10.0268859049972,3.98898122954822,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,CRI_basic,0.98,2.00249570122808,9.43803442130369,7.43553872007561,3.71313406684545,weighting_changes_scale_only
benchmark_calibrated_seed,wind_speed_12_00,CRI_recomputed,0.98,2.00249570122808,9.43803442130368,7.4355387200756,3.71313406684544,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SLLR,0.9,1,4.73,3.73,3.72999627000373,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SLFOR,0.9,2.02904282017032,8.44206739483068,6.41302457466036,3.16061413307577,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SNVOR,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,CRI_basic,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,CRI_recomputed,0.9,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SLLR,0.95,1,5.53,4.53,4.52999547000453,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_40pct,SLFOR,0.95,2.85476041608016,15.0290429068584,12.1742824907782,4.26455339567207,weighting_worsens_paper_alignment
benchmark_calibrated_seed,penetration_40pct,SNVOR,0.95,1.92552049121421,8.43948641551535,6.51396592430114,3.38296194252992,weighting_worsens_paper_alignment
benchmark_calibrated_seed,penetration_40pct,CRI_basic,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_40pct,CRI_recomputed,0.95,1.37781524398594,6.80869974221429,5.43088449822835,3.94166095945939,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_40pct,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SLFOR,0.98,6.37291437566126,25.4397001607812,19.0667857851199,2.99184669200814,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,SNVOR,0.98,2.51364479775994,12.5405307027571,10.0268859049972,3.98898122954822,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,CRI_basic,0.98,2.00249570122808,9.43803442130369,7.43553872007561,3.71313406684545,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_40pct,CRI_recomputed,0.98,2.00249570122808,9.43803442130368,7.4355387200756,3.71313406684544,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SLLR,0.9,1,4.73,3.73,3.72999627000373,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SLFOR,0.9,3.95867677727606,13.4860415047283,9.52736472745224,2.40670376915798,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SNVOR,0.9,1.9368612163552,7.03170102639674,5.09483981004154,2.63046063216053,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,CRI_basic,0.9,1.40366191921526,5.87817006754271,4.47450814832745,3.18773694672293,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,CRI_recomputed,0.9,1.40366191921526,5.87817006754268,4.47450814832742,3.18773694672291,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SLLR,0.95,1,5.53,4.53,4.52999547000453,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_60pct,SLFOR,0.95,5.06790773431045,25.0733295775035,20.0054218431931,3.94747081922639,weighting_worsens_paper_alignment
benchmark_calibrated_seed,penetration_60pct,SNVOR,0.95,2.19560378619724,9.32519807194508,7.12959428574784,3.24721203495653,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_60pct,CRI_basic,0.95,1.84905821832024,7.96254007429921,6.11348185597897,3.30626612463645,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_60pct,CRI_recomputed,0.95,1.84905821832024,7.96254007429919,6.11348185597895,3.30626612463644,weighting_improves_paper_alignment
benchmark_calibrated_seed,penetration_60pct,SLLR,0.98,1,5.82,4.82,4.81999518000482,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SLFOR,0.98,6.81143896308714,29.8341026583217,23.0226636952346,3.379999503776,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,SNVOR,0.98,3.02769621138414,11.2725322791873,8.24483606780316,2.72313758350821,weighting_changes_scale_only
benchmark_calibrated_seed,penetration_60pct,CRI_basic,0.98,2.07167815551736,11.9563941310126,9.88471597549524,4.77135465169399,weighting_changes_scale_only
