parameter_set_id,scenario_id,candidate_branch,sample_count,mean_PL_simple_sum,mean_PL_independent_union,mean_abs_difference,max_abs_difference,relative_difference_mean,PL_sum_exceeds_one_count,candidate_probability_equals_simple_sum,candidate_probability_equals_union,difference_material,recommended_fix,note
high_hidden_failure,wind_speed_11_28,21,47,0.208096676997518,0.206240701052229,0.00185597594528897,0.00975936731722005,0.00222961147157291,9,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,22,57,0.134684025947609,0.133533553185816,0.00115047276179325,0.00983718019100899,0.00164743033871122,6,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,23,399,0.760854882874568,0.755022147510605,0.00583273536396383,0.00987458075509895,0.00684681234708852,146,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,24,92,0.50191591136337,0.498050735226111,0.00386517613725929,0.00984921933384997,0.00441300962544434,21,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,25,160,0.666745332311283,0.660948280482471,0.00579705182881218,0.00987119231480105,0.00643967604500599,89,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,26,87,0.358380561790838,0.355516299786695,0.00286426200414203,0.00986664715579599,0.00402205254138322,18,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,27,439,0.841200143953371,0.833720160590375,0.0074799833629959,0.00986890683219599,0.00792107633005985,271,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,28,85,0.555826173051176,0.550491616992581,0.00533455605859507,0.00973336043114803,0.00553157180912533,47,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,29,83,0.507908631634754,0.503588111847963,0.00432051978679062,0.00962122666113596,0.00459974409089225,3,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,30,94,0.513335731861581,0.508992996805629,0.00434273505595124,0.00982604297456502,0.0049143873014989,34,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,31,115,0.585757317945617,0.58040780304925,0.00534951489636662,0.009843878406254,0.00561538182955191,63,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,32,44,0.006494862875,0.00649175162615734,3.11124884266011e-06,3.11124884266011e-06,0.000479032260193808,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_11_28,33,47,0.0917626355163276,0.0910237575108747,0.000738878005452863,0.00979643167093303,0.000887356192359823,3,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,34,39,0.006009750625,0.00600954274398813,2.07881011869693e-07,2.07881011869693e-07,3.45906219477606e-05,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_11_28,35,92,0.514045916067935,0.50903322129536,0.00501269477257465,0.00983915491766896,0.00524507454367452,47,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,36,84,0.530897193876272,0.525761132223136,0.00513606165313562,0.00983384563740097,0.00542891764987417,44,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,37,39,0.127240701527184,0.126437414606462,0.000803286920721587,0.00897242277487498,0.00152573393840042,1,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,38,125,0.6661363684468,0.659952195792471,0.00618417265432944,0.00970785286988396,0.00630460507413441,83,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,39,36,0.006425561125,0.00642286464299024,2.69648200975931e-06,2.69648200975931e-06,0.000419649266002323,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_11_28,40,224,0.859863794709595,0.851826665541617,0.00803712916797796,0.00987196965585602,0.00811570322124842,188,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,41,40,0.0118340900542562,0.0117990238497645,3.50662044916913e-05,0.00129471236874901,0.000564773973671165,0,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,42,238,0.871759504109162,0.86364165150971,0.00811785259945248,0.009870380831285,0.00820465238453217,207,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,43,41,0.006457241925,0.00645435583529519,2.88608970481011e-06,2.88608970481011e-06,0.000446953937661257,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_11_28,44,39,0.006009750625,0.00600954274398813,2.07881011869693e-07,2.07881011869693e-07,3.45906219477606e-05,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_11_28,45,50,0.0217459019532638,0.0216515141467872,9.43878064765875e-05,0.00458523034786795,0.000535904742955074,0,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_11_28,46,47,0.0275354050234043,0.0273285010893645,0.000206903934039766,0.009608896120333,0.000589024050304039,1,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,1,321,0.881807312458419,0.8737577824426,0.00804953001581876,0.00984612724098299,0.00813564748644624,274,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,2,139,0.684723517741709,0.678567495693749,0.00615602204796002,0.00981641201556904,0.00636757814017035,89,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,3,597,0.940971387957153,0.93265828095801,0.0083131069991422,0.00986843837359996,0.00848051709215359,507,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,4,138,0.701927706411514,0.695538996286787,0.00638871012472709,0.00986186544846501,0.00664736387981315,92,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,5,42,0.0774245817875,0.076749733786893,0.000674848000606991,0.009748465794995,0.00108719671656655,3,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,6,260,0.775313370714754,0.768543455082338,0.00676991563241582,0.00986989153656403,0.00712752824691793,141,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,7,100,0.582397067257199,0.577401313453899,0.00499575380329954,0.00986675723713804,0.00527661952510065,27,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,8,428,0.781527568533657,0.775315351692003,0.0062122168416531,0.009869050408291,0.00716061921481807,193,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,9,133,0.709707899772674,0.703568339253484,0.00613956051919019,0.00981993461578301,0.0064562041532591,70,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,10,163,0.719859980711711,0.713725907021603,0.00613407369010768,0.00987392432054301,0.00673925106813792,81,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,11,103,0.476313629039164,0.472436527453901,0.00387710158526242,0.00976387313702098,0.00447342883283588,11,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,12,179,0.732451311424854,0.725819745861105,0.0066315655637488,0.00984986849476799,0.00698928064067383,82,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,13,428,0.91073970996362,0.902307098134791,0.00843261182882894,0.00985472383372599,0.00854274133337641,384,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,14,445,0.751062836089773,0.745391756180686,0.00567107990908725,0.00987549862415504,0.00675512757344208,143,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,15,69,0.37614106814315,0.372591421359346,0.00354964678380436,0.00984838680558198,0.00368010753436543,25,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,16,172,0.71756050283605,0.711165454263667,0.00639504857238332,0.00986539075705495,0.0067043207978298,95,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,17,190,0.71319315868933,0.706883603703892,0.00630955498543792,0.00982012493862505,0.00690889061288959,107,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,18,384,0.900696561532546,0.892399880994913,0.00829668053763297,0.00987086851781205,0.00841160170417985,285,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,19,385,0.712793460299226,0.707427179333348,0.0053662809658772,0.00987424574850504,0.00667996962982897,122,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,20,132,0.640392819402142,0.634812828525719,0.00557999087642326,0.00985975084276403,0.00644245852825561,60,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,21,48,0.275505644242187,0.273012512540211,0.00249313170197637,0.00970280201295903,0.00278595184446095,13,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,22,56,0.227370711869626,0.22537974324894,0.00199096862068604,0.00984505532665303,0.00244588892773846,11,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,23,413,0.778245899315909,0.772472367412057,0.00577353190385204,0.00987283572305797,0.00670095277729776,98,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,24,80,0.433399404375465,0.429875007840135,0.00352439653532994,0.00981672321089599,0.00411637784255496,22,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,25,175,0.670908366751429,0.664937828396245,0.00597053835518344,0.00986873605088201,0.00657427429571214,102,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,26,75,0.454961988564096,0.451144662939503,0.00381732562459249,0.00985178387849495,0.00458061921138628,25,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,27,511,0.869521109673927,0.861897656600347,0.00762345307357898,0.00987324589748795,0.00803775311493414,322,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,28,85,0.509071033372353,0.504193255187036,0.0048777781853165,0.00976207619417102,0.00509553243590257,43,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,29,84,0.520931340608902,0.517750465229385,0.00318087537951662,0.00975660708840798,0.0035403940159537,2,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,30,119,0.575090844211407,0.570170801018642,0.00492004319276465,0.00986815936048702,0.00561010978805773,49,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,31,151,0.660199750634455,0.654158172955739,0.00604157767871572,0.00986246361522802,0.00628161453580161,95,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,32,43,0.006494862875,0.00649175162615734,3.11124884266011e-06,3.11124884266011e-06,0.000479032260193808,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,33,42,0.122004696595255,0.121181952595386,0.000822743999869775,0.00967462889016901,0.00127954371901693,1,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,34,41,0.006009750625,0.00600954274398813,2.07881011869693e-07,2.07881011869693e-07,3.45906219477606e-05,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,35,86,0.503246936425,0.498349580893163,0.00489735553183729,0.00985936852121505,0.00513489929785049,43,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,36,84,0.550587207058333,0.545226146163817,0.00536106089451636,0.00981163463426604,0.00560135980717592,46,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,37,45,0.0849044318353473,0.084230494491764,0.000673937343583326,0.00897242277487498,0.00115621930502386,3,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,38,132,0.713951614379924,0.707312280548881,0.0066393338310435,0.009738308578224,0.00674251817340887,94,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,39,40,0.006425561125,0.00642286464299024,2.69648200975931e-06,2.69648200975931e-06,0.000419649266002323,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,40,268,0.847000858621536,0.839189712375643,0.00781114624589305,0.00986882172067804,0.00794627200037606,219,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,41,44,0.006437441425,0.00643467384010465,2.76758489534991e-06,2.76758489534991e-06,0.000429920012103242,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,42,270,0.871497367901549,0.863470627037378,0.00802674086417136,0.009855308073349,0.00811593605901719,232,1,0,1,need_manual_paper_confirmation,"Simple-sum and independent-union differ materially, but paper union requirement is not confirmed."
high_hidden_failure,wind_speed_12_00,43,48,0.006457241925,0.00645435583529519,2.88608970481011e-06,2.88608970481011e-06,0.000446953937661258,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,44,47,0.006009750625,0.00600954274398813,2.07881011869693e-07,2.07881011869693e-07,3.45906219477606e-05,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,45,51,0.0064324913,0.00642975334130691,2.73795869309024e-06,2.73795869309024e-06,0.000425645145153985,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
high_hidden_failure,wind_speed_12_00,46,45,0.00639487035,0.00639235755044487,2.51279955513009e-06,2.51279955513009e-06,0.000392939874868627,0,1,0,0,no_fix_required,"Simple-sum and union difference is diagnostic only; available extracted paper formula does not confirm union."
