parameter_set_id,candidate_branch,mean_P_L_11_28,mean_P_L_12_00,delta_P_L,mean_P_flow_11_28,mean_P_flow_12_00,delta_P_flow,mean_P_HF_L_11_28,mean_P_HF_L_12_00,delta_P_HF_L,mean_P_mis_r_11_28,mean_P_mis_r_12_00,delta_P_mis_r,mean_P1_11_28,mean_P1_12_00,delta_P1,mean_P2_11_28,mean_P2_12_00,delta_P2,mean_line_loading_11_28,mean_line_loading_12_00,delta_line_loading,selected_count_11_28,selected_count_12_00,probability_driver,note
high_hidden_failure,1,0.0958309936516368,0.115169785363275,0.0193387917116383,0.0903961045857294,0.109856723672276,0.0194606190865461,0.0103995278922151,0.0126319301631507,0.00223240227093555,0.0103995278922151,0.0126319301631507,0.00223240227093555,0.0894944034424855,0.108760902853643,0.0192664994111575,0.0113475302527542,0.013568770512335,0.00222124025958082,0.502772140435966,0.547283510550708,0.0445113701147426,242,298,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,12,0.0543701269075269,0.049797210415658,-0.00457291649186883,0.053348871492569,0.0487582370173151,-0.00459063447525387,0.00172524851284615,0.00159153460501495,-0.000133713907831201,0.00172524851284615,0.00159153460501495,-0.000133713907831201,0.0532422270984556,0.0486607693015176,-0.004581457796938,0.0018235232643333,0.00168994307040993,-0.000133580193923374,0.554457427417876,0.530841341305063,-0.0236160861128124,133,127,no_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,13,0.173302508333362,0.181216526195556,0.00791401786219337,0.172398063349216,0.180317718156254,0.00791965480703843,0.00661969489980348,0.00664334990546186,2.36550056583792e-05,0.00661969489980348,0.00664334990546186,2.36550056583792e-05,0.172053439620581,0.179957263037661,0.00790382341707926,0.00671307520490371,0.00673670655555643,2.36313506527218e-05,0.637943639045242,0.631345558222357,-0.00659808082288538,357,388,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,14,0.128187061198981,0.178536786174484,0.0503497249755033,0.127299087627701,0.177741416160832,0.0504423285331311,0.0015515676918673,0.00181598891449487,0.000264421222627572,0.0015515676918673,0.00181598891449487,0.000264421222627572,0.127044616751534,0.177386111069927,0.0503414943183933,0.00165001612417542,0.00191417292558036,0.000264156801404945,0.667735594991096,0.692677675334925,0.0249420803438292,282,379,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,15,0.0148760422118623,0.00998009317006887,-0.00489594904179343,0.0137935500492331,0.00889143179740429,-0.00490211825182879,0.00112310762464401,0.0010928306622324,-3.02769624116112e-05,0.00112310762464401,0.0010928306622324,-3.02769624116112e-05,0.0137659767426847,0.00887365782524124,-0.00489231891744342,0.00122198451701936,0.00119173783157016,-3.02466854492001e-05,0.332250619927953,0.328537162135228,-0.00371345779272564,38,28,no_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,16,0.0454326431714352,0.0463075147196783,0.000874871548243096,0.044389943159465,0.0452708388147474,0.000880895655282356,0.00128087328250869,0.00132368680480187,4.28135222931808e-05,0.00128087328250869,0.00132368680480187,4.28135222931808e-05,0.0443012076630895,0.0451803424079568,0.000879134744867324,0.00137959240922617,0.00142236311799705,4.27707087708872e-05,0.392068304179315,0.433280323795905,0.0412120196165897,110,126,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,17,0.054176561499608,0.0524639049301187,-0.00171265656948931,0.0531480360663997,0.0514350694456783,-0.00171296662072137,0.00147499635837616,0.00153229700183755,5.73006434613917e-05,0.00147499635837616,0.00153229700183755,5.73006434613917e-05,0.0530417931423035,0.0513322507418567,-0.00170954240044685,0.00157352136201777,0.0016307647048357,5.72433428179323e-05,0.37824275123445,0.419672526099165,0.0414297748647148,119,133,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,18,0.155274150263289,0.160452492607863,0.00517834234457443,0.154351283719988,0.159546935212295,0.00519565149230669,0.0035165349008918,0.00327266369984879,-0.000243871201043013,0.0035165349008918,0.00327266369984879,-0.000243871201043013,0.154042735503832,0.159228000888806,0.00518526538497358,0.00361301836599092,0.00336939103614895,-0.000243627329841969,0.56196813625724,0.558109694615572,-0.00385844164166804,306,326,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,19,0.179713308547196,0.189635601518731,0.00992229297153413,0.178893589829799,0.188860733256203,0.00996714342640398,0.00306417339947537,0.00269873456042423,-0.000365438839051139,0.00306417339947537,0.00269873456042423,-0.000365438839051139,0.178535981543731,0.188483200650426,0.0099472191066946,0.0031611092260759,0.00279603582586379,-0.000365073400212103,0.700708934058431,0.693443970132927,-0.00726496392550458,300,303,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,20,0.0516801826589572,0.0528600951103168,0.00117991245135961,0.0506530764566671,0.0518355894711738,0.0011825130145067,0.00154331414070821,0.00163642780199279,9.311366128458e-05,0.00154331414070821,0.00163642780199279,9.311366128458e-05,0.0505518209568296,0.0517319701278204,0.00118014917099072,0.00164177082656748,0.00173479137419077,9.30205476232936e-05,0.810408835996747,0.807672924437671,-0.00273591155907571,89,93,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,21,0.00758782053704412,0.00761340772927438,2.55871922302696e-05,0.00649637810234252,0.00652195731707332,2.55792147308073e-05,0.00117369496200868,0.0011848354653447,1.11405033360204e-05,0.00117369496200868,0.0011848354653447,1.11405033360204e-05,0.00648339184251588,0.00650891992439636,2.55280818804802e-05,0.00127252126704666,0.00128365062987934,1.11293628326829e-05,0.116196382846921,0.114721339446968,-0.00147504339995248,11,11,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,22,0.00605207445391449,0.00696149377284007,0.000909419318925581,0.00495989250483816,0.00587092497830995,0.000911032473471793,0.00107309874357071,0.00110781736437897,3.47186208082546e-05,0.00107309874357071,0.00110781736437897,3.47186208082546e-05,0.00494997767972097,0.00585918899927828,0.000909211319557316,0.00117202564482713,0.00120670954701458,3.46839021874445e-05,0.11612058246856,0.116555888015977,0.000435305547417483,13,12,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,23,0.180365216657044,0.193451448402305,0.0130862317452615,0.1795504526973,0.192644956056414,0.0130945033591141,0.00284808182911703,0.00256799238063458,-0.000280089448482447,0.00284808182911703,0.00256799238063458,-0.000280089448482447,0.179191531342357,0.192259858789257,0.0130683274468997,0.00294523374728791,0.00266542438825394,-0.000279809359033976,0.667372697322673,0.656598908543979,-0.0107737887786939,314,351,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,24,0.0183162528643034,0.0192346723553613,0.000918419491057892,0.0172437173717288,0.01816397587805,0.000920258506321173,0.00105939186306975,0.00110297901495073,4.35871518809803e-05,0.00105939186306975,0.00110297901495073,4.35871518809803e-05,0.0172092471807025,0.0181276660902696,0.000918418909567176,0.00115833247120667,0.00120187603593577,4.35435647290962e-05,0.314137996364587,0.327657055372845,0.0135190590082575,34,40,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,25,0.0534534634943519,0.068422844857826,0.0149693813634742,0.052421102837799,0.0674099177674407,0.0149888149296417,0.00240559836477866,0.00277261895254479,0.000367020587766132,0.00240559836477866,0.00277261895254479,0.000367020587766132,0.0523163130532261,0.0672751653418234,0.0149588522885973,0.0025031927664139,0.00286984633359227,0.000366653567178372,0.526446259048865,0.548143904942656,0.021697645893791,102,131,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,26,0.0245750081942045,0.0230584491605591,-0.00151655903364541,0.0235102176704218,0.0219907101559256,-0.00151950751449623,0.00150519938868947,0.00151822800838582,1.30286196963513e-05,0.00150519938868947,0.00151822800838582,1.30286196963513e-05,0.0234632207452985,0.021946750726324,-0.00151647001897448,0.00160369418930076,0.00161670978037743,1.30155910766699e-05,0.405510189647914,0.409482063248376,0.00397187360046164,31,25,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,27,0.178328877827089,0.203843562391536,0.0255146845644463,0.177467614794043,0.203013519088157,0.0255459042941139,0.00275523999969604,0.00319766238366359,0.000442422383967549,0.00275523999969604,0.00319766238366359,0.000442422383967549,0.177112857032071,0.202607695063502,0.0254948380314308,0.00285248475969636,0.00329446472127996,0.000441979961583597,0.831939750229496,0.837670227828692,0.00573047759919665,407,460,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,28,0.0242516856038632,0.0266985277617098,0.00244684215784668,0.023179440886615,0.0256296804117715,0.00245023952515657,0.00154104046130365,0.0016856061901524,0.000144565728848748,0.00154104046130365,0.0016856061901524,0.000144565728848748,0.0231331051842827,0.0255784466806288,0.00244534149634606,0.00163949942084234,0.00178392058396225,0.000144421163119914,0.541259169714876,0.540532102636462,-0.000727067078413302,36,36,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,29,0.0140734477000001,0.0127379454635451,-0.00133550223645496,0.0129892561983472,0.0116619421178162,-0.00132731408053098,0.00104988452149134,0.00100483359788624,-4.5050923605098e-05,0.00104988452149134,0.00100483359788624,-4.5050923605098e-05,0.0129632906752067,0.0116386298955227,-0.00132466077968404,0.00114883463696984,0.00110382876428834,-4.50058726814953e-05,0.208061575380932,0.213784878349079,0.00572330296814696,36,31,line_loading_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,30,0.0323479020697804,0.039329449190884,0.00698154712110364,0.0312929544831491,0.0382883798054646,0.00699542532231556,0.00147839164534149,0.00141369864341595,-6.46930019255379e-05,0.00147839164534149,0.00141369864341595,-6.46930019255379e-05,0.0312303998671372,0.0382118413342334,0.00698144146709617,0.00157691325369613,0.00151228494477252,-6.46283089236076e-05,0.336202850175479,0.347538650105122,0.0113357999296428,65,72,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,31,0.0570494895260598,0.0724923153684379,0.0154428258423781,0.0560127535712594,0.0714732183888044,0.0154604648175449,0.00265487543087222,0.00314911457254619,0.000494239141673972,0.00265487543087222,0.00314911457254619,0.000494239141673972,0.0559007840768704,0.0713303434252453,0.0154295593483749,0.00275222055544136,0.00324596545797367,0.000493744902532309,0.283790133067174,0.313578026233128,0.0297878931659536,84,112,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,32,0.00161297051499999,0.00161297051499999,4.77048955893622e-18,0.000514999999999993,0.000514999999999993,-3.25260651745651e-19,0.001,0.001,0,0.001,0.001,0,0.000513970515000001,0.000513970515000002,8.67361737988404e-19,0.00109899999999999,0.00109899999999999,-1.51788304147971e-18,0.17549113443084,0.173167102350286,-0.00232403208055432,3,5,no_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,33,0.00680309515211415,0.0099426785892945,0.00313958343718035,0.00571402901283524,0.00886027437024929,0.00314624535741406,0.0010076044819226,0.00100111702453589,-6.48745738671174e-06,0.0010076044819226,0.00100111702453589,-6.48745738671174e-06,0.00570260666883855,0.00884256268178311,0.00313995601294456,0.00110659687744067,0.00110011590751134,-6.48096992932642e-06,0.730589967720665,0.728086195538383,-0.00250377218228215,4,5,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,34,0.00112395002499999,0.00146001128055109,0.000336061255551104,2.50000000000003e-05,0.000361734387591899,0.000336734387591899,0.001,0.001,0,0.001,0.001,0,2.49500249999997e-05,0.000361011280551108,0.000336061255551108,0.00109899999999999,0.00109899999999999,-1.30104260698261e-18,0.630732184985016,0.637580338033114,0.00684815304809827,5,1,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,35,0.023948962590027,0.0255938566262206,0.00164489403619357,0.0228756524170996,0.0245223481152991,0.00164669569819955,0.00139336201916267,0.00153765553978232,0.000144293520619652,0.00139336201916267,0.00153765553978232,0.000144293520619652,0.0228299239879177,0.0244733279414166,0.00164340395349891,0.0014919686571435,0.00163611788424254,0.000144149227099042,0.647421630004102,0.646940028824192,-0.000481601179910141,35,33,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,36,0.015912558734789,0.0152682933224868,-0.000644265412302185,0.0148306051144127,0.0141856147050638,-0.000644990409348907,0.00111008657459531,0.00109645362994236,-1.36329446529465e-05,0.00111008657459531,0.00109645362994236,-1.36329446529465e-05,0.0148009587347889,0.0141572576612684,-0.000643701073520584,0.00120897648802071,0.00119535717631241,-1.36193117082964e-05,0.19202856293347,0.194068517087912,0.00203995415444183,34,37,line_loading_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,37,0.0172212888379979,0.0245030400400516,0.00728175120205371,0.0161453382769626,0.0234386397204896,0.00729330144352703,0.00148416049579336,0.00164262230501738,0.000158461809224013,0.00148416049579336,0.00164262230501738,0.000158461809224013,0.016113063745747,0.0233917858796886,0.00727872213394155,0.00158267633529756,0.00174097968271236,0.000158303347414801,0.740230443191363,0.73998052727411,-0.000249915917252874,6,3,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,38,0.0354588939602958,0.0369884640705281,0.00152957011023231,0.0343991850878358,0.0359297027661582,0.00153051767832235,0.00194128698171166,0.00193150528288832,-9.78169882333269e-06,0.00194128698171166,0.00193150528288832,-9.78169882333269e-06,0.0343304211168453,0.0358578792903288,0.00152745817348349,0.00203934569472996,0.00202957377760544,-9.77191712451262e-06,0.582236144337547,0.579036319034443,-0.00319982530310425,67,69,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,39,0.001543110445,0.001543110445,1.30104260698261e-18,0.000444999999999999,0.000444999999999997,-1.68051336735253e-18,0.001,0.001,2.16840434497101e-19,0.001,0.001,2.16840434497101e-19,0.000444110445000003,0.000444110445000001,-1.51788304147971e-18,0.00109899999999999,0.00109899999999999,-2.16840434497101e-18,0.634716951695976,0.636644334161267,0.00192738246529101,2,5,line_loading_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,40,0.097528203018768,0.121457770234078,0.02392956721531,0.0965372862045145,0.12049477194893,0.0239574857444152,0.00368214842618193,0.00497543863285348,0.00129329020667156,0.00368214842618193,0.00497543863285348,0.00129329020667156,0.0963443081693924,0.120253902899804,0.0239095947304115,0.00377846627775576,0.00507046319422067,0.00129199691646491,0.390537475792884,0.441813828502224,0.0512763527093402,185,232,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,41,0.00155508645699998,0.00155508645699998,-2.16840434497101e-19,0.000457000000000003,0.000457000000000002,-1.02999206386123e-18,0.001,0.001,2.16840434497101e-19,0.001,0.001,2.16840434497101e-19,0.000456086456999998,0.000456086456999999,9.21571846612679e-19,0.00109899999999999,0.00109899999999999,-1.73472347597681e-18,0.625443501590811,0.630756932580909,0.00531343099009773,5,8,line_loading_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,42,0.111772559174478,0.132918589395121,0.0211460302206435,0.110795951171958,0.131965954393715,0.0211700032217575,0.00496903150609077,0.00594724882536446,0.000978217319273692,0.00496903150609077,0.00594724882536446,0.000978217319273692,0.110574470065566,0.131702154450883,0.0211276843853173,0.00506406247458472,0.0060413015765391,0.000977239101954378,0.548496499168699,0.567900213811443,0.0194037146427438,202,246,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,43,0.00157504647700001,0.00157504647700001,-6.28837260041593e-18,0.000477000000000004,0.000477000000000004,5.42101086242752e-20,0.001,0.001,0,0.001,0.001,0,0.000476046477000002,0.000476046477000002,5.42101086242752e-20,0.00109899999999999,0.00109899999999999,-1.73472347597681e-18,0.196795868118974,0.186680348214623,-0.0101155199043509,3,5,no_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,44,0.00112395002499999,0.0017098130124738,0.000585862987473806,2.50000000000003e-05,0.000612036473384102,0.000587036473384102,0.001,0.001,0,0.001,0.001,0,2.49500249999997e-05,0.000610813012473814,0.000585862987473814,0.00109899999999999,0.00109899999999999,-1.95156391047391e-18,0.27399875886291,0.259836283027736,-0.0141624758351739,4,1,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,45,0.00311690681457045,0.00360662872082429,0.000489721906253842,0.0020205335425657,0.00251132484300299,0.000490791300437287,0.00100832038452655,0.00103208038261719,2.3759998090637e-05,0.00100832038452655,0.00103208038261719,2.3759998090637e-05,0.00201649449601412,0.00250630470464183,0.00048981020862771,0.00110731206414201,0.00113104830223456,2.37362380925443e-05,0.486965070765792,0.468809179678237,-0.018155891087555,2,3,mixed_probability_increase,diagnostic component delta; not parameter tuning
benchmark_calibrated_seed,46,0.00309393530918573,0.00409292578315964,0.000998990473973909,0.00199750257425742,0.00299790064933796,0.00100039807508054,0.00104397212468944,0.00108391970192,3.99475772305622e-05,0.00104397212468944,0.00108391970192,3.99475772305622e-05,0.00199350956661148,0.00299190784593992,0.000998398279328443,0.00114292815256474,0.00118283578221807,3.990762965333e-05,0.600449021486085,0.58246988323762,-0.0179791382484658,1,9,mixed_probability_increase,diagnostic component delta; not parameter tuning
