parameter_set_id,initial_branch,trial_id,delta_basic_LLR,delta_basic_LFOR,delta_basic_NVOR,delta_basic_CRI,delta_total_load_shed_frac,delta_max_line_loading_pu,delta_max_voltage_deviation_pu,delta_overloaded_branch_count,delta_voltage_violation_bus_count,severity_driver,note
high_hidden_failure,28,4,0.265497111554899,0.22420892826891,-0.369804267336351,0.130179199119453,0.265497111554899,0.92450002293096,0.00755875971582601,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,5,0.685336164483877,-1.25306826117576,-0.36169094221305,0.088249858012564,0.34160560132902,0.92221996612555,-0.0688905979853225,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,6,0.232186855935903,0.800765214974263,1,0.499465156556394,-0.162581165067482,-1.23731199134626,-0.0159696418224309,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,7,0.685336164483877,-1.25306826117576,-0.36169094221305,0.088249858012564,0.34160560132902,0.92221996612555,-0.0688905979853225,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,8,0.431834454441234,-2.7021950683413,-0.34300215944717,-0.34993877289295,0.0881038912863771,0.5695760394978,-0.104638814961697,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,9,0,0,0,0,0,0.0223925343801898,0.000527517797394801,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,10,0,0,0,0,0.143139922900181,1.12922456247901,-0.097700767919133,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,11,0.431834454441234,-1.82822442889165,0.674402219083971,0.028336230703204,0.0881038912863771,0.56957603949781,-0.0019303215031914,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,12,-0.011995401512256,0.66270021206933,0.745923532160352,0.27452750793858,-0.011995401512256,-0.52610370393643,0.048171848735847,NaN,NaN,voltage_violation_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,13,0.625376745018971,0.954029170153866,0.535619461273634,0.673155773296883,-0.014270341832648,0.18708964405579,-0.154793512908789,NaN,NaN,line_overload_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,14,0.253501710042643,3.06407929422757,1.21495818078241,1.00790852102758,0.253501710042643,0.79080012747976,0.013140359042089,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,15,0.444373288158574,-2.25306826117576,-0.22374135796708,-0.228737950933425,0.444373288158574,0.96492761814591,0.114115671664772,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,16,0,0,0,0,-0.0193069330676999,1.50466869013124,0.0445836471990985,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,17,0,0,0,0,0.107100314507141,0.81731170977778,-0.1678209594404,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,18,0.431834454441234,-1.82822442889165,0.674402219083971,0.028336230703204,0.0881038912863771,0.5695760394978,-0.0019303215031914,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,19,0,0,0,0,0,0.0223925343801898,0.000527517797394801,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,20,0,0,0,0,-0.013045722654907,1.26989837122369,0.232115876903029,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,21,-0.146181064655441,-2.21594142137524,-0.47194410783722,-0.62528574463576,-0.146181064655441,-0.20099093052388,-0.059783554741081,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,22,0.208767346260051,2.61547547691776,-1.51865017503135,0.344625468133315,0.208767346260051,1.02086368700579,-0.183769830696468,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,23,0,0,0,0,0.126407247574841,-0.70367942961362,-0.212404606639498,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,24,0.431834454441234,-1.82822442889165,0.674402219083971,0.028336230703204,0.122476947601863,0.0210798011811901,-0.0329612002398212,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,25,0.615375513852225,-3.97179922456253,0.967168264997081,-0.23170088360176,0.271644950697368,0.0238030809807799,0.028167779697639,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,26,0,0.0751439118213604,0.687010077866241,0.152430797937524,0,0.0318412272602702,0.0547468171759371,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,27,0.564493310927165,-2.42863066945451,-2.60816374155387,-0.66866289564538,0.220762747772308,0.53819259935012,-0.195960602237827,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,28,-0.358802670352705,-0.60569885454554,1.70283393983641,0.00414541484655007,0.0490110733055871,-0.0819103824726,0.020632601810049,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,29,0,0,0,0,-0.0343730563154859,0.5695760394978,0.0445836471990985,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,28,30,-0.431834454441234,1.83889460460953,-0.660559293782757,-0.023433610499385,-0.037066433437849,1.03611354973476,0.0484915294596061,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,1,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,2,0,0,0,0,0,-0.00214988938183291,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,3,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,4,1,1,1,1,0.679526176683621,0.505748881688359,0.0960490800258604,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,5,-0.568156671564685,-0.0617304018922158,0,-0.353240083317254,-0.568156671564685,-0.38230130372241,-0.154793512908789,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,6,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,7,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,8,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,9,-0.38732186056477,-2.38025285330295,0,-0.708443686999452,-0.38732186056477,-0.963893206525703,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,10,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,11,0,0,0,0,0,-0.0027046217635559,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,12,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,13,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,14,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,15,0,0,0,0,0,-0.000520010240612989,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,16,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,17,-0.567053418246531,-1.6516028624052,0,-0.670552623428959,-0.567053418246531,-0.532146013543086,-0.154793512908789,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,18,0,0,0,0,0,-0.116450598789712,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,19,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,20,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,21,-0.132726170927516,0,0,-0.0796357025565098,-0.132726170927516,-0.3032225652256,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,22,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,23,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,24,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,25,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,26,-1,-1,-1,-1,-0.440333981961009,-0.95818881903744,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,27,0,0,0,0,0,-0.00163049836392404,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,28,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,29,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,29,30,0,0,0,0,0,-0.00151458604588095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,1,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,2,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,3,0.2734005624993,1.15919910555217,1.06202303319749,0.608284765249513,0.2734005624993,1.03263758201966,0.212404606639498,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,4,1,1,1,1,0.3,0.193883736380587,0,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,5,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,6,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,7,-1,-1,-1,-1,-0.676695612409521,-1.37692568587852,-0.0756661427005124,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,8,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,9,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,10,0.734131299936203,0,0.556474298034712,0.551773639568664,0.734131299936203,0.779963650665837,0.139118574508678,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,11,0.345222353511144,0,0,0.207133412106686,0.345222353511144,-0.00845371564592101,0,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,12,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,13,-1,-1,-1,-1,-0.30198441694661,-1.08137920151316,-0.0755574881927235,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,14,-0.509356067813304,0,0,-0.305613640687982,-0.509356067813304,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,15,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,16,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,17,0.761275168965644,0,0.999964512329715,0.656758003845329,0.761275168965644,1.68039656397719,0.199992902465943,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,18,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,19,0.4735403079196,0.544906079675818,0,0.393105400686924,0.4735403079196,1.18312745758293,0.116087249798173,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,20,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,21,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,22,-1,-1,-1,-1,-0.387304272468393,-0.924384546138258,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,23,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,24,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,25,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,26,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,27,0,0,0,0,0,-0.00898173667350799,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,28,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,29,0,0,0,0,0,-0.00845371564592101,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,30,30,-1,-1,-1,-1,-0.301029703096944,-0.568668614688558,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,1,0.145421578675552,0,0,0.0872529472053314,0.145421578675552,0.260001855935315,0,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,2,0.360967377279058,0,0,0.216580426367435,0.360967377279058,0.733648011636793,0.0676558628237997,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,3,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,4,0.181237338569256,0,0,0.108742403141554,0.181237338569256,-0.000381822681733923,0,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,5,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,6,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,7,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,8,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,9,1,1,1,1,0.657259015098581,0.525016735313393,0.118817414747361,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,10,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,11,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,12,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,13,-1,-1,-1,-1,-0.760806686034892,-2.34737681601511,-0.0748154778276749,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,14,-0.37336330771334,0,0,-0.224017984628004,-0.37336330771334,-0.070233133974391,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,15,-0.154387190749301,0,0,-0.0926323144495801,-0.154387190749301,-0.50316648139664,-0.0675615151913972,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,16,0.575954194201365,0.68387877469025,0.00269857598435208,0.482887986655739,0.575954194201365,1.95733944300358,0.244456059502701,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,17,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,18,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,19,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,20,0,0,0,0,0,-0.00402098547654095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,21,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,22,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,23,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,24,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,25,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,26,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,27,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,28,-0.0449295916523697,0,0,-0.0269577549914218,-0.0449295916523697,-0.159706908719783,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,29,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,31,30,0,0,0,0,0,-0.00154370986793095,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,1,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,2,0.167875981535696,2.87869841077891,2.50370971802909,1.17720721468302,0.167875981535696,0.9995614901872,0.178836408430649,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,3,0.421516317756142,2.82472399948109,0.389203606927282,0.895695311935359,0.421516317756142,0.67411424792596,0.0486504508659102,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,4,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,5,0.239172376135831,2.28655304737271,3.07222787598837,1.21525961035371,0.239172376135831,0.73011759717993,0.204815191732558,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,6,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,7,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,8,0.239172376135831,3.08154677017129,2.8802260242424,1.33585798456423,0.239172376135831,0.73831994059851,0.221555848018646,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,9,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,10,0.460453165297726,2.66548780331179,2.58447330607969,1.32626412105693,0.460453165297726,1.36713804562316,0.234952118734517,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,11,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,12,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,13,-0.253564867297813,-4.83392946574373,-0.0935119384270916,-1.13762720121285,-0.253564867297813,-1.18637922277695,-0.0948336046347383,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,14,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,15,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,16,0.89127358603697,1,1,0.934764151622182,0.447297676932252,0.53360993409694,0.0924241143295707,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,17,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,18,-0.326780275109805,-3.42863066945451,-3.60816374155387,-1.60342704726756,-0.326780275109805,-1.12077374615919,-0.240544249436925,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,19,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,20,-0.89127358603697,-1,-1,-0.934764151622182,-0.268336789660757,-0.80930961093616,-0.000817653814559116,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,21,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,22,0.460453165297726,2.66548780331179,2.58447330607969,1.32626412105693,0.460453165297726,1.36713804562316,0.234952118734517,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,23,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,24,-0.89127358603697,-1,-1,-0.934764151622182,-0.533096959977487,-1.41055955588446,-0.152927395402645,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,25,-0.89127358603697,-1,-1,-0.934764151622182,-0.599924131347903,-0.29073854543028,-0.0498007203840017,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,26,-0.120512277290729,-2.76660754991715,-0.72196228085713,-0.770021332529293,-0.120512277290729,-0.66954874382031,-0.0481308187238086,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,27,-0.239172376135831,-2.25285270484748,-2.75727134082692,-1.14552823481638,-0.239172376135831,-0.72884775795685,-0.212097795448225,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,28,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,29,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,32,30,0,0,0,0,0,-0.00996360828533005,0,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,1,-0.281073129705815,0.3817984653921,-0.184741309901054,-0.12923244672528,0.348000137506935,-0.14835422236722,0.011662176143561,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,2,0.40655220546734,-4.65005491241976,-1.91983255404233,-1.07004617001202,-0.221866304884854,-0.0949622743390703,-0.023720325352381,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,3,-0.283651224851021,1.81539255732702,-0.3604630045371,0.12079517564737,-0.283651224851021,0.32519630206838,-0.013038810799179,NaN,NaN,line_overload_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,4,0.401533042436879,-4.05304014209131,-1.1929344060423,-0.80827508416459,0.05278603441191,-0.25635785913839,-0.073721740170359,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,5,-0.123605583740924,2.86102684728812,0.947289761279217,0.687499971468916,-0.123605583740924,0.2685330729517,-0.00856002405999701,NaN,NaN,line_overload_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,6,-0.0150800074509569,0.22102335480108,-0.0135192295206901,0.0324528205855009,-0.0150800074509569,0.34142918627139,0.022481021235132,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,7,0.283708190296807,-0.49748885904863,0.073599914903777,0.085447125349114,-0.195483228950646,-0.17843167815878,0.053031371590089,NaN,NaN,voltage_violation_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,8,0.284586543827138,-0.54385168390122,-0.36138528853302,-0.01029546819057,-0.0641604641978311,-0.20834708007868,-0.055800746178435,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,9,-0.0285782662294159,-2.32591559718799,-1.44903286409718,-0.77213665199468,-0.0285782662294159,0.45974740224435,-0.063059238583785,NaN,NaN,line_overload_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,10,0.163346886826996,-5.05304014209131,-2.1929344060423,-1.35118677753052,0.163346886826996,-0.0252714375776601,-0.102272887430507,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,11,0,0,0,0,0.028067915634699,0.0115333247903999,0.026180763307582,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,12,0.40655220546734,-4.65005491241976,-1.91983255404233,-1.07004617001202,0.057805197442371,-0.37576081320408,-0.085919637687964,NaN,NaN,load_shed_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,13,0.235245585787539,1,1,0.541147351472523,-0.201642888093338,-0.19462221478699,-0.13673647290959,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,14,0.237451013154297,1,1,0.542470607892578,-0.460564569899093,-0.21485596237251,-0.192496097484181,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,15,0,-0.0615211247429395,-0.21424088332507,-0.0551524016136,0,-0.0123042249485901,4.9960036108132e-15,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,16,-0.083678406454511,-4.09200862761417,-2.03772910395838,-1.27615459018721,-0.083678406454511,-0.59192700029656,-0.168986739479478,NaN,NaN,no_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,17,0.17514001323904,0.994938411064322,-0.0816778913135001,0.287736111893587,0.17514001323904,-0.0303018759506302,0.073763258807938,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
high_hidden_failure,33,18,-0.381456390315035,1.86102684728812,-0.052710238720783,0.13278948752445,-0.0327093822900659,0.10079881889723,0.076322391688462,NaN,NaN,mixed_severity_increase,paired severity delta from component diagnostic rerun
