parameter_set_id,initial_branch,trial_id,metric_name,R_11_28,R_12_00,delta_12_minus_11,basic_metric_11_28,basic_metric_12_00,delta_basic_metric,chain_prob_11_28,chain_prob_12_00,delta_chain_prob,max_line_loading_11_28,max_line_loading_12_00,delta_max_line_loading,terminated_reason_11_28,terminated_reason_12_00,pair_status,likely_driver,note
high_hidden_failure,1,1,SLLR,0.0846973969133233,0.0669698947342135,-0.0177275021791098,0.310223001072874,0.310223001072874,0,0.0623335638056375,0.0492869008801292,-0.0130466629255083,1.29526460980635,1.3001732065106,0.00490859670424992,load_loss_threshold,load_loss_threshold,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,9,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,9,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,9,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,9,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,10,SLLR,0,0,0,0,0,0,0.00132254328282245,0.749316049965664,0.747993506682842,0.963263381403446,0.789596400817363,-0.173666980586083,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,10,SLFOR,0,0,0,0,0,0,0.00132254328282245,0.749316049965664,0.747993506682842,0.963263381403446,0.789596400817363,-0.173666980586083,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,10,SNVOR,0,0,0,0,0,0,0.00132254328282245,0.749316049965664,0.747993506682842,0.963263381403446,0.789596400817363,-0.173666980586083,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,10,CRI,0,0,0,0,0,0,0.00132254328282245,0.749316049965664,0.747993506682842,0.963263381403446,0.789596400817363,-0.173666980586083,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,11,SLLR,0,0,0,0,0,0,0.749316049965664,0.00367285686449424,-0.74564319310117,0.791190801650661,0.79320554623435,0.002014744583689,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,11,SLFOR,0,0,0,0,0,0,0.749316049965664,0.00367285686449424,-0.74564319310117,0.791190801650661,0.79320554623435,0.002014744583689,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,11,SNVOR,0,0,0,0,0,0,0.749316049965664,0.00367285686449424,-0.74564319310117,0.791190801650661,0.79320554623435,0.002014744583689,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,11,CRI,0,0,0,0,0,0,0.749316049965664,0.00367285686449424,-0.74564319310117,0.791190801650661,0.79320554623435,0.002014744583689,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,12,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,12,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,12,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,12,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,13,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,13,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,13,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,13,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,14,SLLR,0,0.0075116559298963,0.0075116559298963,0,0.60320774899548,0.60320774899548,0.749316049965664,0.00227241797784502,-0.747043631987819,0.791190801650661,1.34343426291918,0.552243461268519,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,14,SLFOR,0,0.00802280835236703,0.00802280835236703,0,0.644254770455156,0.644254770455156,0.749316049965664,0.00227241797784502,-0.747043631987819,0.791190801650661,1.34343426291918,0.552243461268519,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,14,SNVOR,0,0,0,0,0,0,0.749316049965664,0.00227241797784502,-0.747043631987819,0.791190801650661,1.34343426291918,0.552243461268519,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,14,CRI,0,0.00611155522841118,0.00611155522841118,0,0.490775603488319,0.490775603488319,0.749316049965664,0.00227241797784502,-0.747043631987819,0.791190801650661,1.34343426291918,0.552243461268519,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,15,SLLR,0,7.50473360573717e-06,7.50473360573717e-06,0,0.689299881839971,0.689299881839971,0.749316049965664,1.98676508067564e-06,-0.749314063200583,0.791190801650661,1.87466523586056,1.0834744342099,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,15,SLFOR,0,6.5744015983726e-06,6.5744015983726e-06,0,0.603850114208232,0.603850114208232,0.749316049965664,1.98676508067564e-06,-0.749314063200583,0.791190801650661,1.87466523586056,1.0834744342099,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,15,SNVOR,0,0,0,0,0,0,0.749316049965664,1.98676508067564e-06,-0.749314063200583,0.791190801650661,1.87466523586056,1.0834744342099,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,15,CRI,0,5.81772048311683e-06,5.81772048311683e-06,0,0.534349951945629,0.534349951945629,0.749316049965664,1.98676508067564e-06,-0.749314063200583,0.791190801650661,1.87466523586056,1.0834744342099,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,16,SLLR,0,0,0,0,0,0,0.00341410938172956,0.749316049965664,0.745901940583934,0.792178110986584,0.789596400817363,-0.00258171016922093,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,16,SLFOR,0,0,0,0,0,0,0.00341410938172956,0.749316049965664,0.745901940583934,0.792178110986584,0.789596400817363,-0.00258171016922093,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,16,SNVOR,0,0,0,0,0,0,0.00341410938172956,0.749316049965664,0.745901940583934,0.792178110986584,0.789596400817363,-0.00258171016922093,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,16,CRI,0,0,0,0,0,0,0.00341410938172956,0.749316049965664,0.745901940583934,0.792178110986584,0.789596400817363,-0.00258171016922093,no_new_outage,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,17,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,17,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,17,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,17,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,18,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,18,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,18,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,18,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,19,SLLR,0.00110342322651108,0,-0.00110342322651108,0.75005156510074,0,-0.75005156510074,0.000268454347336626,0.749316049965664,0.749047595618327,1.6675460213479,0.789596400817363,-0.877949620530537,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,19,SLFOR,0,0,0,0,0,0,0.000268454347336626,0.749316049965664,0.749047595618327,1.6675460213479,0.789596400817363,-0.877949620530537,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,19,SNVOR,0,0,0,0,0,0,0.000268454347336626,0.749316049965664,0.749047595618327,1.6675460213479,0.789596400817363,-0.877949620530537,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,19,CRI,0.000662053935906647,0,-0.000662053935906647,0.450030939060444,0,-0.450030939060444,0.000268454347336626,0.749316049965664,0.749047595618327,1.6675460213479,0.789596400817363,-0.877949620530537,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,20,SLLR,1.57747548861704e-07,0,-1.57747548861704e-07,1,0,-1,2.87860490623547e-08,0.749316049965664,0.749316021179615,0.924163951953357,0.789596400817363,-0.134567551135994,powerflow_not_converged,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,20,SLFOR,1.57747548861704e-07,0,-1.57747548861704e-07,1,0,-1,2.87860490623547e-08,0.749316049965664,0.749316021179615,0.924163951953357,0.789596400817363,-0.134567551135994,powerflow_not_converged,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,20,SNVOR,1.57747548861704e-07,0,-1.57747548861704e-07,1,0,-1,2.87860490623547e-08,0.749316049965664,0.749316021179615,0.924163951953357,0.789596400817363,-0.134567551135994,powerflow_not_converged,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,20,CRI,1.57747548861704e-07,0,-1.57747548861704e-07,1,0,-1,2.87860490623547e-08,0.749316049965664,0.749316021179615,0.924163951953357,0.789596400817363,-0.134567551135994,powerflow_not_converged,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,21,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,21,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,21,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,21,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,22,SLLR,0,4.15656528305716e-05,4.15656528305716e-05,0,0.568755866029871,0.568755866029871,0.749316049965664,1.33360789704216e-05,-0.749302713886694,0.791190801650661,1.57521725157995,0.784026449929289,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,22,SLFOR,0,1.81867559659248e-05,1.81867559659248e-05,0,0.248855086718753,0.248855086718753,0.749316049965664,1.33360789704216e-05,-0.749302713886694,0.791190801650661,1.57521725157995,0.784026449929289,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,22,SNVOR,0,1.03889371806475e-06,1.03889371806475e-06,0,0.0142155086253407,0.0142155086253407,0.749316049965664,1.33360789704216e-05,-0.749302713886694,0.791190801650661,1.57521725157995,0.784026449929289,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,22,CRI,0,2.87845216351409e-05,2.87845216351409e-05,0,0.393867638686741,0.393867638686741,0.749316049965664,1.33360789704216e-05,-0.749302713886694,0.791190801650661,1.57521725157995,0.784026449929289,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,23,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,23,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,23,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,23,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,24,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,24,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,24,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,24,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,25,SLLR,0,0,0,0,0,0,0.749316049965664,0.00123099729185167,-0.748085052673812,0.791190801650661,0.967632789661382,0.176441988010721,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,25,SLFOR,0,0,0,0,0,0,0.749316049965664,0.00123099729185167,-0.748085052673812,0.791190801650661,0.967632789661382,0.176441988010721,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,25,SNVOR,0,0,0,0,0,0,0.749316049965664,0.00123099729185167,-0.748085052673812,0.791190801650661,0.967632789661382,0.176441988010721,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,25,CRI,0,0,0,0,0,0,0.749316049965664,0.00123099729185167,-0.748085052673812,0.791190801650661,0.967632789661382,0.176441988010721,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,26,SLLR,0,0.00150398134573568,0.00150398134573568,0,0.10872641396303,0.10872641396303,0.749316049965664,0.00252421781127642,-0.746791832154388,0.791190801650661,0.917323814352811,0.12613301270215,no_new_outage,no_new_outage,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,26,SLFOR,0,0,0,0,0,0,0.749316049965664,0.00252421781127642,-0.746791832154388,0.791190801650661,0.917323814352811,0.12613301270215,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,26,SNVOR,0,0,0,0,0,0,0.749316049965664,0.00252421781127642,-0.746791832154388,0.791190801650661,0.917323814352811,0.12613301270215,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,26,CRI,0,0.000902388807441408,0.000902388807441408,0,0.0652358483778179,0.0652358483778179,0.749316049965664,0.00252421781127642,-0.746791832154388,0.791190801650661,0.917323814352811,0.12613301270215,no_new_outage,no_new_outage,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,27,SLLR,9.23441758495326e-06,0,-9.23441758495326e-06,0.312085580479132,0,-0.312085580479132,5.39952116787033e-06,0.749316049965664,0.749310650444496,1.12280333808672,0.789596400817363,-0.333206937269357,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,27,SLFOR,1.54019282507617e-06,0,-1.54019282507617e-06,0.0520522239157677,0,-0.0520522239157677,5.39952116787033e-06,0.749316049965664,0.749310650444496,1.12280333808672,0.789596400817363,-0.333206937269357,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,27,SNVOR,1.37407303674242e-05,0,-1.37407303674242e-05,0.464380538726366,0,-0.464380538726366,5.39952116787033e-06,0.749316049965664,0.749310650444496,1.12280333808672,0.789596400817363,-0.333206937269357,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,27,CRI,8.59683518947204e-06,0,-8.59683518947204e-06,0.290537900815906,0,-0.290537900815906,5.39952116787033e-06,0.749316049965664,0.749310650444496,1.12280333808672,0.789596400817363,-0.333206937269357,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,28,SLLR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,28,SLFOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,28,SNVOR,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,28,CRI,0,0,0,0,0,0,0.749316049965664,0.749316049965664,0,0.791190801650661,0.789596400817363,-0.00159440083329798,no_new_outage,no_new_outage,paired_by_initial_branch_trial,no_clear_driver,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,29,SLLR,0,0.00124423219892072,0.00124423219892072,0,0.10872641396303,0.10872641396303,0.749316049965664,0.00208826597935164,-0.747227783986312,0.791190801650661,1.02229767384368,0.231106872193019,no_new_outage,no_new_outage,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,29,SLFOR,0,0,0,0,0,0,0.749316049965664,0.00208826597935164,-0.747227783986312,0.791190801650661,1.02229767384368,0.231106872193019,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,29,SNVOR,0,0,0,0,0,0,0.749316049965664,0.00208826597935164,-0.747227783986312,0.791190801650661,1.02229767384368,0.231106872193019,no_new_outage,no_new_outage,paired_by_initial_branch_trial,line_loading_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,29,CRI,0,0.000746539319352435,0.000746539319352435,0,0.0652358483778179,0.0652358483778179,0.749316049965664,0.00208826597935164,-0.747227783986312,0.791190801650661,1.02229767384368,0.231106872193019,no_new_outage,no_new_outage,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,30,SLLR,0,5.5715612015186e-07,5.5715612015186e-07,0,1,1,0.000516865670857821,1.0167082484523e-07,-0.000516764000032976,0.984936394253487,1.12862042163256,0.143684027379073,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,30,SLFOR,0,5.5715612015186e-07,5.5715612015186e-07,0,1,1,0.000516865670857821,1.0167082484523e-07,-0.000516764000032976,0.984936394253487,1.12862042163256,0.143684027379073,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,30,SNVOR,0,5.5715612015186e-07,5.5715612015186e-07,0,1,1,0.000516865670857821,1.0167082484523e-07,-0.000516764000032976,0.984936394253487,1.12862042163256,0.143684027379073,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,6,30,CRI,0,5.5715612015186e-07,5.5715612015186e-07,0,1,1,0.000516865670857821,1.0167082484523e-07,-0.000516764000032976,0.984936394253487,1.12862042163256,0.143684027379073,no_new_outage,load_loss_threshold,paired_by_initial_branch_trial,severity_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,1,SLLR,1.88546980041124e-05,0,-1.88546980041124e-05,0.222035326491031,0,-0.222035326491031,1.95662579033456e-05,0.00379069661778672,0.00377113035988337,1.88826268506181,0.791171087940069,-1.09709159712174,max_depth_reached,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,1,SLFOR,0.000245734967132041,0,-0.000245734967132041,2.8938062887841,0,-2.8938062887841,1.95662579033456e-05,0.00379069661778672,0.00377113035988337,1.88826268506181,0.791171087940069,-1.09709159712174,max_depth_reached,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,1,SNVOR,6.87068419949455e-05,0,-6.87068419949455e-05,0.809100527157107,0,-0.809100527157107,1.95662579033456e-05,0.00379069661778672,0.00377113035988337,1.88826268506181,0.791171087940069,-1.09709159712174,max_depth_reached,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,1,CRI,7.42011806278648e-05,0,-7.42011806278648e-05,0.873802559082861,0,-0.873802559082861,1.95662579033456e-05,0.00379069661778672,0.00377113035988337,1.88826268506181,0.791171087940069,-1.09709159712174,max_depth_reached,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,2,SLLR,0.00442905176281394,0,-0.00442905176281394,0.499442777128439,0,-0.499442777128439,0.0020433148422439,0.749230934030003,0.747187619187759,1.35769623491209,0.790734340571356,-0.566961894340734,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,2,SLFOR,0,0,0,0,0,0,0.0020433148422439,0.749230934030003,0.747187619187759,1.35769623491209,0.790734340571356,-0.566961894340734,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
high_hidden_failure,7,2,SNVOR,0,0,0,0,0,0,0.0020433148422439,0.749230934030003,0.747187619187759,1.35769623491209,0.790734340571356,-0.566961894340734,load_loss_threshold,no_new_outage,paired_by_initial_branch_trial,chain_probability_increase,common-random diagnostic pair; not formal benchmark
